Device,Trip,Time,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Range,RangeRate,Speed,TurnSignal,YawRate
501,87,28130,0,235.415,0,0,-0.3421579,0.1525647,0,0,1,0,2398.644,170.2028,42.2962914653713,-83.7065845190237,0,0,0,5.243097,0,-9.437902
501,87,28140,0,235.394,0,0,-0.4645302,-0.03346312,0,0,1,0,2399.167,170.917,42.2962867315382,-83.7065835433139,0,0,0,5.208375,0,-10.45589
501,87,28150,0,235.394,0,0,-0.9554194,-0.3525998,0,0,1,0,2399.68,171.613,42.2962821815181,-83.7065828433104,0,0,0,5.052124,0,-10.55369
501,87,28160,0,235.394,0,0,-0.9657694,-0.06090232,0,0,1,0,2400.186,172.3091,42.2962776315053,-83.7065821433078,0,0,0,5.00004,0,-10.41501
501,87,28170,0,235.368,0,0,-0.8051507,0.1954248,0,0,1,0,2400.682,173.0051,42.2962730814779,-83.7065814433043,0,0,0,4.913234,0,-10.57085
501,87,28180,0,235.368,0,0,-0.9766027,-0.08662985,0,0,1,0,2401.169,173.73,42.2962685517072,-83.7065807716506,0,0,0,4.826427,0,-9.812983
501,87,28190,0,235.368,0,0,-0.9864342,0.2704777,0,0,1,0,2401.644,174.7827,42.296264251689,-83.7065804216493,0,0,0,4.704899,0,-8.310637
501,87,28200,0,235.338,0,0,-1.19943,-0.1010031,0,0,1,0,2402.105,175.8125,42.2962599719198,-83.7065800837987,0,0,0,4.548647,0,-6.44599
501,87,28210,0,235.338,0,0,-1.607219,-0.07560832,0,0,1,0,2402.552,176.5814,42.2962559219108,-83.7065798837981,0,0,0,4.427119,0,-4.496358
501,87,28220,0,235.306,0,0,-1.465501,0.01846507,0,0,1,0,2402.986,177.3188,42.2962518880942,-83.7065796918984,0,0,0,4.253506,0,-2.316346
501,87,28230,0,235.306,0,0,-1.543157,0.185262,0,0,1,0,2403.401,177.6996,42.2962480380722,-83.7065795918979,0,0,0,4.114616,0,-0.0582063
501,87,28240,0,235.287,0,0,-1.505759,0.388182,0,0,1,0,2403.805,178.0893,42.2962442123668,-83.7065794918975,0,0,0,3.993088,0,1.314951
501,87,28250,0,235.287,0,0,-1.315383,0.151996,0,0,1,0,2404.198,178.5808,42.2962406623471,-83.706579391897,0,0,0,3.854198,0,2.004099
501,87,28260,0,235.276,0,0,-1.549206,0.0795564,0,0,1,0,2404.58,179.0698,42.2962371325867,-83.7065793,0,0,0,3.75003,0,2.077586
501,87,28270,0,235.276,0,0,-1.561965,-0.05717293,0,0,1,0,2404.953,179.5303,42.2962338325761,-83.7065793,0,0,0,3.663224,0,1.588014
501,87,28280,0,235.258,0,0,-1.35529,-0.06564289,0,0,1,0,2405.313,179.9705,42.2962305447157,-83.706579304052,0,0,0,3.541695,0,-0.04884695
501,87,28290,0,235.258,0,0,-1.215893,-0.05210093,0,0,1,0,2405.665,180.1808,42.2962273947063,-83.7065793540523,0,0,0,3.47225,0,-2.390461
501,87,28300,0,235.231,0,0,-1.181586,0.08527391,0,0,1,0,2406.005,180.4087,42.2962242608975,-83.7065794081052,0,0,0,3.368083,0,-4.440387
501,87,28310,0,235.231,0,0,-1.521001,-0.1559929,0,0,1,0,2406.332,180.8369,42.2962213108823,-83.7065795081057,0,0,0,3.229192,0,-6.350522
501,87,28320,0,235.187,0,0,-1.205675,0.2625874,0,0,1,0,2406.652,181.2746,42.2962183649284,-83.7065796162117,0,0,0,3.142386,0,-7.46051
501,87,28330,0,235.187,0,0,-0.9258085,0.2046485,0,0,1,0,2406.97,181.8191,42.2962154649136,-83.7065798162128,0,0,0,3.211831,0,-9.163706
501,87,28340,0,235.168,0,0,-0.3493385,0.0004297258,0,0,1,0,2407.288,182.4071,42.2962125649029,-83.7065800364807,0,0,0,3.177109,0,-11.11007
501,87,28350,0,235.168,0,0,-0.2906048,-0.1425544,0,0,1,0,2407.602,183.4889,42.2962096648881,-83.7065804864833,0,0,0,2.899329,0,-13.22791
501,87,28360,0,235.163,0,0,-0.2569962,0.2417913,0,0,1,0,2407.914,184.5678,42.2962067729828,-83.7065809405389,0,0,0,3.263915,0,-15.03146
501,87,28370,0,235.163,0,0,-0.1773765,0.1563679,0,0,1,0,2408.238,185.6133,42.2962039729724,-83.70658144054,0,0,0,3.211831,0,-15.68466
501,87,28380,0,235.146,0,0,-0.3772161,0.06282506,0,0,1,0,2408.557,186.6887,42.2962011810664,-83.7065819608152,0,0,0,3.177109,0,-17.60914
501,87,28390,0,235.146,0,0,-0.6703022,-0.2774842,0,0,1,0,2408.872,188.104,42.2961984810568,-83.7065827108173,0,0,0,3.229192,0,-18.3587
501,87,28400,0,235.126,0,0,-0.4485832,-0.3124305,0,0,1,0,2409.201,189.5697,42.2961957810446,-83.7065834851505,0,0,0,3.298637,0,-19.35602
501,87,28410,1.5748,235.126,0,0,-0.1283558,-0.2067508,0,0,1,0,2409.515,191.606,42.2961930810313,-83.7065845351549,0,0,0,3.090302,0,-19.19645
501,87,28420,2.7559,235.077,0,0,-0.2240349,0.06191119,0,0,0,0,2409.827,193.6092,42.2961903769664,-83.7065856094904,0,0,0,3.090302,0,-17.83908
501,87,28430,2.7559,235.077,0,0,-0.3396066,0.004375056,0,0,0,0,2410.139,195.2359,42.2961876269528,-83.7065869594971,0,0,0,3.177109,0,-15.56747
501,87,28440,2.7559,235.084,0,0,0.08818084,0.3077507,0,0,0,0,2410.457,196.8813,42.296184876941,-83.7065883338376,0,0,0,3.211831,0,-15.3826
501,87,28450,1.9685,235.084,0,0,0.7582557,0.03285849,0,0,0,0,2410.782,198.7384,42.2961821269309,-83.7065899838429,0,0,0,3.281276,0,-13.9488
501,87,28460,1.5748,235.115,0,0,0.5639728,-0.1932951,0,0,0,0,2411.116,200.6305,42.2961793728555,-83.7065916541303,0,0,0,3.402805,0,-13.51063
501,87,28470,1.5748,235.115,0,0,0.5498422,0.1893306,0,0,0,0,2411.462,202.918,42.2961765728487,-83.7065935541374,0,0,0,3.524334,0,-13.80891
501,87,28480,1.5748,235.106,0,0,0.6492693,0.1310146,0,0,0,0,2411.82,205.154,42.2961737647246,-83.7065954825429,0,0,0,3.663224,0,-12.96917
501,87,28490,1.5748,235.106,0,0,0.9839844,0.0994084,0,0,0,0,2412.193,206.8056,42.2961708647098,-83.7065977325563,0,0,0,3.767391,0,-12.63793
501,87,28500,1.5748,235.122,0,0,0.9696906,0.05957237,0,0,0,0,2412.574,208.4912,42.2961679728119,-83.7066000231318,0,0,0,3.819475,0,-14.19717
501,87,28510,1.9685,235.122,0,0,0.7375668,-0.1002968,0,0,0,0,2412.962,210.5622,42.2961651727978,-83.7066027731454,0,0,0,3.941004,0,-16.39091
501,87,28520,1.9685,235.096,0,0,0.795967,0.1900422,0,0,0,0,2413.356,212.6292,42.2961623687264,-83.7066055515553,0,0,0,4.010449,0,-17.4586
501,87,28530,1.9685,235.096,0,0,0.8457572,0.359943,0,0,0,0,2413.763,214.651,42.2961595187156,-83.7066086515716,0,0,0,4.097255,0,-18.70715
501,87,28540,1.9685,235.094,0,0,1.041684,0.3790396,0,0,0,0,2414.179,216.6835,42.2961566687009,-83.7066117921661,0,0,0,4.184061,0,-19.85543
501,87,28550,1.9685,235.094,0,0,0.9762374,0.2041612,0,0,0,0,2414.606,218.8377,42.2961538186902,-83.7066153921789,0,0,0,4.340312,0,-21.61385
501,87,28560,1.9685,235.093,0,0,0.827525,0.09489509,0,0,0,0,2415.044,221.0109,42.2961509889681,-83.7066190206078,0,0,0,4.357674,0,-23.99337
501,87,28570,2.3622,235.093,0,0,0.7673024,0.007386973,0,0,0,0,2415.482,223.4004,42.2961483889556,-83.7066229706306,0,0,0,4.704899,0,-27.39267
501,87,28580,2.3622,235.103,0,0,0.3765346,-0.2082793,0,0,0,0,2415.959,225.811,42.2961458132989,-83.7066269490495,0,0,0,4.826427,0,-29.09323
501,87,28590,2.3622,235.103,0,0,0.1150572,-0.131826,0,0,0,0,2416.446,228.4616,42.2961435132887,-83.7066312490677,0,0,0,4.913234,0,-31.37102
501,87,28600,2.3622,235.091,0,0,0.4510804,0.4817368,0,0,0,0,2416.94,231.1325,42.296141225457,-83.7066356018584,0,0,0,4.86115,0,-34.58513
501,87,28610,2.3622,235.091,0,0,0.2837304,0.1802723,0,0,0,0,2417.423,234.0325,42.296139075448,-83.7066405518815,0,0,0,4.913234,0,-35.02745
501,87,28620,2.7559,235.064,0,0,0.2839085,0.1494075,0,0,0,0,2417.912,236.9653,42.2961369660351,-83.7066455384419,0,0,0,4.947956,0,-33.7436
501,87,28630,2.7559,235.064,0,0,0.261793,0.3542567,0,0,0,0,2418.411,240.2693,42.2961353160261,-83.7066509384612,0,0,0,4.947956,0,-34.45176
501,87,28640,3.1496,235.087,0,0,0.6294302,0.05491701,0,0,0,0,2418.907,243.5916,42.2961336944386,-83.7066563669055,0,0,0,4.982679,0,-36.39494
501,87,28650,3.1496,235.087,0,0,0.486349,-0.01270432,0,0,0,0,2419.421,247.121,42.2961323944341,-83.7066621169274,0,0,0,5.191014,0,-34.27279
501,87,28660,3.5433,235.119,0,0,0.5702399,0.03512466,0,0,0,0,2419.947,250.6507,42.296131135033,-83.7066679075708,0,0,0,5.243097,0,-32.72675
501,87,28670,4.3307,235.119,0,0,0.7650726,0.1939721,0,0,0,0,2420.479,254.184,42.2961303350287,-83.7066741575893,0,0,0,5.399349,0,-29.61135
501,87,28680,5.5118,235.134,0,0,0.5086676,-0.03283076,0,0,0,0,2421.014,257.6564,42.2961295675129,-83.7066804441689,0,0,0,5.364626,0,-25.88526
501,87,28690,5.5118,235.134,0,0,0.9276201,0.2121378,0,0,0,0,2421.56,260.4404,42.2961291675107,-83.7066871441908,0,0,0,5.572961,0,-23.12142
501,87,28700,5.9055,235.151,0,0,1.410369,0.3139719,0,0,0,0,2422.124,263.2198,42.2961288,-83.7066938807815,0,0,0,5.69449,0,-20.51507
501,87,28710,5.9055,235.151,0,0,1.016778,-0.01584009,0,0,0,0,2422.702,265.9477,42.2961288,-83.7067010308068,0,0,0,5.868103,0,-18.78403
501,87,28720,5.9055,235.196,0,0,0.9580702,0.03191689,0,0,0,0,2423.295,268.6237,42.2961288243708,-83.7067082173941,0,0,0,6.006992,0,-15.76474
501,87,28730,6.2992,235.196,0,0,0.5324022,0.02120357,0,0,0,0,2423.901,270.7122,42.2961291243722,-83.7067158174229,0,0,0,6.145883,0,-14.44018
501,87,28740,6.2992,235.232,0,0,0.09857259,-0.1100156,0,0,0,0,2424.523,272.7593,42.2961294528089,-83.7067234377668,0,0,0,6.267411,0,-13.40939
501,87,28750,6.6929,235.232,0,0,0.8220485,0.1465215,0,0,0,0,2425.164,274.3369,42.296130102812,-83.706731287812,0,0,0,6.441024,0,-13.19382
501,87,28760,7.0866,235.259,0,0,0.9759058,0.04274923,0,0,0,0,2425.821,275.9054,42.2961307812543,-83.706739158154,0,0,0,6.649359,0,-13.23375
501,87,28770,7.0866,235.259,0,0,0.8603674,-0.03508637,0,0,0,0,2426.492,277.37,42.2961317812601,-83.7067472582011,0,0,0,6.80561,0,-14.35647
501,87,28780,7.0866,235.281,0,0,0.4149538,0.1048729,0,0,0,0,2427.175,278.8276,42.2961328097033,-83.7067553866612,0,0,0,6.909778,0,-15.05158
501,87,28790,7.0866,235.281,0,0,0.5779796,-0.02316056,0,0,0,0,2427.871,280.2059,42.2961341597099,-83.7067638366965,0,0,0,7.031306,0,-15.85578
501,87,28800,7.0866,235.327,0,0,0.5678236,-0.2772458,0,0,0,0,2428.581,281.5756,42.2961355300359,-83.706772298943,0,0,0,7.100751,0,-16.36092
501,87,28810,7.0866,235.327,0,0,0.5361558,0.168359,0,0,0,0,2429.308,282.848,42.2961371300408,-83.7067808989649,0,0,0,7.274364,0,-16.05876
501,87,28820,7.0866,235.369,0,0,0.7122573,-0.02309215,0,0,0,0,2430.054,284.1216,42.2961387706903,-83.7067895315248,0,0,0,7.586866,0,-15.31711
501,87,28830,7.0866,235.369,0,0,0.8753932,-0.4303799,0,0,0,0,2430.81,285.4091,42.296140870699,-83.7067985315642,0,0,0,7.621589,0,-14.43402
501,87,28840,7.0866,235.403,0,0,0.7224758,-0.06744002,0,0,0,0,2431.58,286.7067,42.2961429991575,-83.7068075519266,0,0,0,7.743117,0,-13.1847
501,87,28850,7.0866,235.403,0,0,0.5898311,-0.1698664,0,0,0,0,2432.362,288.1191,42.2961454491689,-83.7068168019679,0,0,0,7.899369,0,-12.12394
501,87,28860,7.4803,235.443,0,0,0.5861778,-0.2882353,0,0,0,0,2433.159,289.5039,42.296147927632,-83.7068260642084,0,0,0,8.072981,0,-10.35551
501,87,28870,7.4803,235.443,0,0,0.3287566,-0.2623035,0,0,0,0,2433.972,290.5776,42.296150727646,-83.7068354642508,0,0,0,8.229233,0,-9.238753
501,87,28880,6.2992,235.489,0,0,-0.3928347,-0.2653032,0,0,0,0,2434.798,291.6272,42.2961535479865,-83.7068448764902,0,0,0,8.281316,0,-7.898946
501,87,28890,3.937,235.489,0,0,-0.005751802,0.1556858,0,0,0,0,2435.635,292.4037,42.2961565979988,-83.7068544265193,0,0,0,8.437568,0,-6.931783
501,87,28900,0,235.516,0,0,0.460324,0.1741281,0,0,0,0,2436.468,293.1607,42.2961596561501,-83.706863968443,0,0,0,8.350761,0,-5.290074
501,87,28910,0,235.516,0,0,0.3023961,-0.3420959,0,0,0,0,2437.3,293.697,42.2961628061595,-83.7068734184713,0,0,0,8.281316,0,-4.7285
501,87,28920,0,235.565,0,0,-0.0411764,-0.4836155,0,0,0,0,2438.122,294.2332,42.2961659561719,-83.7068828400522,0,0,0,8.3334,0,-4.818545
501,87,28930,0,235.565,0,0,-0.4184648,-0.1139392,0,0,0,0,2438.948,294.7679,42.2961691061886,-83.7068919401069,0,0,0,8.350761,0,-3.683406
501,87,28940,0,235.632,0,0,-0.9851452,-0.2858415,0,0,0,0,2439.783,295.2755,42.2961722643355,-83.706901032005,0,0,0,8.402844,0,-3.193165
501,87,47110,0,234.646,0,0,-1.113943,-0.04746871,0,0,1,0,3393.753,113.6969,42.2961581783316,-83.7068976813664,0,0,0,10.06952,0,4.454376
501,87,47120,0,234.573,0,0,-1.553198,-0.4242799,0,0,1,0,3394.748,113.351,42.2961546006526,-83.7068863081414,0,0,0,9.826468,0,4.312944
501,87,47130,0,234.573,0,0,-1.551614,-0.425649,0,0,1,0,3395.717,113.071,42.2961512506343,-83.706875208086,0,0,0,9.670217,0,4.25607
501,87,47140,0,234.544,0,0,-1.771007,-0.3194707,0,0,1,0,3396.666,112.7685,42.2961479318991,-83.7068641705837,0,0,0,9.375075,0,3.612014
501,87,47150,0,234.544,0,0,-2.120119,-0.4309552,0,0,1,0,3397.587,112.2357,42.2961449318909,-83.7068537705482,0,0,0,9.114656,0,4.132573
501,87,47160,0,234.541,0,0,-1.833843,-0.111777,0,0,1,0,3398.478,111.7028,42.2961419631567,-83.7068434241202,0,0,0,8.732709,0,4.938801
501,87,47170,0,234.541,0,0,-2.568952,-0.2129534,0,0,1,0,3399.332,111.1683,42.2961393131474,-83.7068336240893,0,0,0,8.420206,0,5.389579
501,87,47180,0,234.515,0,0,-3.128429,-0.2146785,0,0,1,0,3400.16,110.6448,42.2961366944178,-83.7068238910736,0,0,0,8.107703,0,5.77377
501,87,47190,0,234.515,0,0,-3.252389,-0.1245026,0,0,1,0,3400.955,110.234,42.2961343944076,-83.7068148410338,0,0,0,7.743117,0,5.267615
501,87,47200,0,234.476,0,0,-3.242715,-0.3500018,0,0,1,0,3401.71,109.8171,42.2961321212152,-83.7068058625235,0,0,0,7.36117,0,6.255558
501,87,47210,0,234.476,0,0,-3.217989,0.1247029,0,0,1,0,3402.434,109.3381,42.2961301212072,-83.7067976124752,0,0,0,7.08339,0,5.861907
501,87,47220,0,234.423,0,0,-3.488396,-0.1992707,0,0,1,0,3403.126,108.8446,42.2961281524836,-83.706789425024,0,0,0,6.736165,0,5.668641
501,87,47230,0,234.423,0,0,-2.8412,-0.062836,0,0,1,0,3403.785,108.203,42.2961265024783,-83.7067818749956,0,0,0,6.423662,0,5.772586
501,87,47240,0,234.39,0,0,-2.734641,-0.1277195,0,0,1,0,3404.407,107.5806,42.2961248748262,-83.7067743920064,0,0,0,6.041715,0,6.175837
501,87,47250,0,234.39,0,0,-3.479369,-0.2015515,0,0,1,0,3404.995,107.1549,42.296123474821,-83.7067675919837,0,0,0,5.677129,0,6.37993
501,87,47260,0,234.353,0,0,-3.480053,0.03737391,0,0,1,0,3405.547,106.7115,42.2961220971689,-83.7067608679601,0,0,0,5.347265,0,6.280892
501,87,47270,0,234.353,0,0,-3.693466,-0.1276324,0,0,1,0,3406.061,106.0891,42.2961209471638,-83.7067549179294,0,0,0,4.895873,0,6.993225
501,87,47280,0,234.321,0,0,-3.690023,-0.07834737,0,0,1,0,3406.538,105.4719,42.2961198239863,-83.7067490528633,0,0,0,4.618093,0,7.788709
501,87,47290,0,234.321,0,0,-3.854284,-0.09243096,0,0,1,0,3406.976,104.9075,42.2961189739816,-83.7067440528398,0,0,0,4.1667,0,7.781119
501,87,47300,0,234.279,0,0,-3.477797,-0.262513,0,0,1,0,3407.384,104.3503,42.2961181418669,-83.7067391064798,0,0,0,3.993088,0,8.092945
501,87,47310,0,234.279,0,0,-3.672279,-0.1264049,0,0,1,0,3407.769,103.8668,42.2961174918638,-83.7067347064609,0,0,0,3.680585,0,8.131987
501,87,47320,0,234.25,0,0,-2.435247,0.1727119,0,0,1,0,3408.123,103.3464,42.2961168552774,-83.7067303511615,0,0,0,3.420166,0,9.786022
501,87,47330,0,234.25,0,0,-2.555283,-0.03913247,0,0,1,0,3408.454,102.4495,42.2961163552754,-83.7067264511463,0,0,0,3.177109,0,9.238977
501,87,47340,0,234.206,0,0,-2.637002,-0.07296389,0,0,1,0,3408.765,101.5754,42.2961158709275,-83.7067226003251,0,0,0,3.038219,0,9.300612
501,87,47350,0,234.206,0,0,-2.19589,0.09668905,0,0,1,0,3409.06,100.9328,42.296115545926,-83.7067192503142,0,0,0,2.864606,0,9.3223
501,87,47360,0,234.206,0,0,-2.078939,-0.2672333,0,0,1,0,3409.339,100.2902,42.2961152209249,-83.7067159002959,0,0,0,2.725716,0,9.150954
501,87,47370,0,234.188,0,0,-1.850994,-0.0722577,0,0,1,0,3409.604,99.64754,42.2961148959228,-83.706712550285,0,0,0,2.604187,0,9.351812
501,87,47380,0,234.188,0,0,-1.374845,-0.2808055,0,0,1,0,3409.857,99.036,42.2961145776323,-83.7067092405321,0,0,0,2.465297,0,9.434576
501,87,47390,0,234.188,0,0,-1.288909,0.08769453,0,0,1,0,3410.098,98.74075,42.2961143276309,-83.7067063405173,0,0,0,2.326407,0,9.410075
501,87,47400,0,234.124,0,0,-1.165192,0.1111834,0,0,1,0,3410.328,98.41849,42.2961140865779,-83.7067034539271,0,0,0,2.291685,0,10.58682
501,87,47410,0,234.124,0,0,-1.284931,-0.346176,0,0,1,0,3410.551,97.8211,42.2961139365774,-83.7067007039171,0,0,0,2.239601,0,11.71867
501,87,47420,0,234.11,0,0,-0.9856545,0.007581959,0,0,1,0,3410.771,97.19174,42.2961137865765,-83.7066979449558,0,0,0,2.204879,0,12.06151
501,87,47430,0,234.11,0,0,-0.6473975,-0.04134807,0,0,1,0,3410.991,96.23719,42.2961136365759,-83.7066950949451,0,0,0,2.22224,0,11.92668
501,87,47440,0,234.102,0,0,0.1231604,0.07596122,0,0,1,0,3411.211,95.23605,42.2961135,-83.7066922404557,0,0,0,2.22224,0,11.1412
501,87,47450,2.7559,234.102,0,0,0.07785828,0.1533707,0,0,1,0,3411.437,93.76102,42.2961135,-83.7066893404409,0,0,0,2.274324,0,9.647832
501,87,47460,5.1181,234.097,0,0,0.4539446,0.1330793,0,0,0,0,3411.665,92.35827,42.2961135,-83.7066864270024,0,0,0,2.291685,0,7.296122
501,87,47470,5.1181,234.097,0,0,0.3194436,-0.2421915,0,0,0,0,3411.904,91.69082,42.2961135,-83.7066833769901,0,0,0,2.482659,0,4.405891
501,87,47480,5.1181,234.105,0,0,0.1359906,-0.2553782,0,0,0,0,3412.156,91.03191,42.2961135044758,-83.7066802956467,0,0,0,2.604187,0,1.497398
501,87,47490,5.1181,234.105,0,0,0.476942,-0.1821887,0,0,0,0,3412.427,90.45982,42.296113554476,-83.7066768956354,0,0,0,2.760439,0,0.3498889
501,87,47500,5.5118,234.092,0,0,0.5418026,-0.5603353,0,0,0,0,3412.715,89.93507,42.2961136,-83.7066734508486,0,0,0,2.934051,0,-0.9710016
501,87,47510,5.9055,234.092,0,0,0.5703809,-0.4701175,0,0,0,0,3413.02,89.89156,42.2961136,-83.7066695508335,0,0,0,3.177109,0,-2.962445
501,87,47520,5.9055,234.069,0,0,0.9015417,-0.6838613,0,0,0,0,3413.341,89.9252,42.2961135910467,-83.7066656015758,0,0,0,3.246554,0,-5.394915
501,87,47530,6.2992,234.069,0,0,0.9201928,-0.1840267,0,0,0,0,3413.671,90.74342,42.2961134910462,-83.7066611515565,0,0,0,3.437527,0,-6.751132
501,87,47540,6.2992,234.026,0,0,-0.1075243,-0.4591196,0,0,0,0,3414.03,91.49794,42.2961133910458,-83.7066566433318,0,0,0,3.767391,0,-7.135635
501,87,47550,6.6929,234.026,0,0,0.3073823,0.01886005,0,0,0,0,3414.422,91.60491,42.2961132910453,-83.7066515433075,0,0,0,4.045171,0,-8.547858
501,87,47560,7.4803,234.019,0,0,1.28309,-0.4847932,0,0,0,0,3414.834,91.7487,42.2961131776123,-83.7066463985192,0,0,0,4.184061,0,-9.921981
501,87,47570,7.4803,234.019,0,0,0.7840629,-0.4800454,0,0,0,0,3415.263,92.26682,42.2961129276113,-83.7066407984911,0,0,0,4.461841,0,-11.27999
501,87,47580,7.874,233.995,0,0,0.3874584,-0.2889131,0,0,0,0,3415.723,92.8025,42.2961126641759,-83.7066351447207,0,0,0,4.843789,0,-11.28877
501,87,47590,7.874,233.995,0,0,0.6453047,-0.3468093,0,0,0,0,3416.218,93.51653,42.2961122641747,-83.7066289447026,0,0,0,5.069485,0,-10.89595
501,87,47600,8.2677,233.96,0,0,0.9880233,-0.008655271,0,0,0,0,3416.74,94.24949,42.2961118507363,-83.7066226774982,0,0,0,5.27782,0,-10.19043
501,87,47610,8.6614,233.96,0,0,1.398245,0.1389853,0,0,0,0,3417.271,95.17497,42.2961113007339,-83.7066157274598,0,0,0,5.503516,0,-7.90605
501,87,47620,9.8425,233.926,0,0,1.064025,0.08361267,0,0,0,0,3417.835,96.03931,42.2961107417742,-83.7066087281672,0,0,0,5.850741,0,-5.735981
501,87,47630,9.8425,233.926,0,0,0.7403606,-0.148802,0,0,0,0,3418.439,96.2822,42.296110091771,-83.7066012281246,0,0,0,6.128521,0,-3.733467
501,87,47640,10.6299,233.895,0,0,1.271263,0.05368258,0,0,0,0,3419.076,96.55548,42.2961094238516,-83.7065936474768,0,0,0,6.475746,0,-2.855554
501,87,47650,11.0236,233.895,0,0,1.176356,-0.3965995,0,0,0,0,3419.728,97.13757,42.296108573847,-83.706585247442,0,0,0,6.597275,0,-0.2074495
501,87,47660,11.0236,233.852,0,0,1.635463,-0.3926721,0,0,0,0,3420.386,97.64539,42.2961077283227,-83.7065768115481,0,0,0,6.718804,0,2.695945
501,87,47670,11.4173,233.852,0,0,1.585226,-0.1469037,0,0,0,0,3421.082,97.39852,42.2961069283203,-83.7065680115248,0,0,0,7.187557,0,4.597596
501,87,47680,10.6299,233.866,0,0,0.7344943,-0.1053886,0,0,0,0,3421.816,97.11825,42.2961061372767,-83.7065591398072,0,0,0,7.517421,0,6.080987
501,87,47690,11.0236,233.866,0,0,0.9114511,-0.4989785,0,0,0,0,3422.58,96.49853,42.2961054372741,-83.7065495397632,0,0,0,7.77784,0,6.266793
501,87,47700,11.0236,233.842,0,0,1.337097,0.04455834,0,0,0,0,3423.367,95.91003,42.2961047372703,-83.7065398769866,0,0,0,8.020898,0,3.826597
501,87,47710,11.0236,233.842,0,0,0.7440873,0.01763159,0,0,0,0,3424.185,95.6386,42.2961040372668,-83.7065295769372,0,0,0,8.316039,0,1.640317
501,87,47720,10.6299,233.785,0,0,0.03202572,-0.03149334,0,0,0,0,3425.033,95.34357,42.296103346227,-83.7065192141514,0,0,0,8.61118,0,1.20702
501,87,47730,9.8425,233.785,0,0,0.6665427,-0.1161669,0,0,0,0,3425.908,94.80872,42.2961027462243,-83.7065082140967,0,0,0,8.906322,0,2.025963
501,87,47740,8.6614,233.733,0,0,0.4599201,-0.1995941,0,0,0,0,3426.806,94.31452,42.2961021462216,-83.7064971647622,0,0,0,9.045211,0,2.689468
501,87,47750,2.3622,233.733,0,0,0.8518441,0.09033101,0,0,0,0,3427.719,94.23326,42.2961015462197,-83.7064856147179,0,0,0,8.993128,0,3.46849
501,87,47760,0,233.686,0,0,0.6176124,-0.4267294,0,0,0,0,3428.655,94.13034,42.2961009551801,-83.7064740646603,0,0,0,9.479242,0,4.575696
501,87,47770,0,233.686,0,0,0.5367141,-0.2347845,0,0,0,0,3429.606,93.80749,42.2961004551781,-83.7064625146306,0,0,0,9.392436,0,6.50901
501,87,47780,0,233.645,0,0,0.4915279,-0.1473463,0,0,0,0,3430.541,93.4567,42.2960999775882,-83.7064509735225,0,0,0,9.513965,0,8.551131
501,87,47790,0,233.645,0,0,-0.06348118,-0.3172481,0,0,0,0,3431.478,92.82223,42.2960997275868,-83.7064395234789,0,0,0,9.253546,0,10.42684
501,87,47800,0.7874,233.645,0,0,0.2209938,0.1734082,0,0,0,0,3432.404,92.16293,42.2960995,-83.7064280823991,0,0,0,9.253546,0,10.123
501,87,47810,1.5748,233.645,0,0,-0.08117072,-0.166363,0,0,0,0,3433.327,91.25159,42.2960995,-83.7064167323418,0,0,0,9.201463,0,7.559218
501,87,47820,2.3622,233.651,0,0,0.06812038,-0.4707624,0,0,0,0,3434.242,90.34714,42.2960995179334,-83.7064053957432,0,0,0,9.166739,0,5.431912
501,87,47830,4.3307,233.651,0,0,-0.6473497,-0.2272413,0,0,0,0,3435.162,89.5126,42.296099717934,-83.706394195687,0,0,0,9.270907,0,4.610433
501,87,47840,5.9055,233.611,0,0,-0.1888021,-0.2904686,0,0,0,0,3436.082,88.7028,42.2960999313862,-83.7063829642383,0,0,0,9.166739,0,3.121101
501,87,47850,5.5118,233.611,0,0,0.1006063,-0.223053,0,0,0,0,3437.007,88.14417,42.2961002813875,-83.7063714142086,0,0,0,9.687577,0,3.399749
501,87,47860,4.3307,233.579,0,0,0.01674934,-0.4474685,0,0,0,0,3437.952,87.59161,42.2961006493255,-83.706359855187,0,0,0,9.409798,0,4.043335
501,87,47870,4.3307,233.579,0,0,-0.04773046,-0.4541503,0,0,0,0,3438.894,87.10086,42.2961011993288,-83.7063482051274,0,0,0,9.513965,0,6.038148
501,87,47880,4.3307,233.53,0,0,0.1074914,-0.5798075,0,0,0,0,3439.846,86.60072,42.2961017627842,-83.7063365505886,0,0,0,9.670217,0,7.11594
501,87,47890,3.937,233.53,0,0,0.3040781,-0.2287653,0,0,0,0,3440.799,86.00529,42.2961024627878,-83.7063248505432,0,0,0,9.513965,0,8.710515
501,87,47900,3.937,233.499,0,0,0.3294333,-0.2974378,0,0,0,0,3441.767,85.38203,42.2961031941854,-83.7063131280623,0,0,0,9.7223,0,9.342958
501,87,47910,4.3307,233.499,0,0,0.3415595,-0.4196515,0,0,0,0,3442.733,84.47623,42.2961042441916,-83.7063011780149,0,0,0,9.531326,0,10.42164
501,87,47920,4.7244,233.447,0,0,0.2846179,-0.4310208,0,0,0,0,3443.71,83.5644,42.2961053166245,-83.7062892324424,0,0,0,9.843828,0,9.814905
