Device,Trip,Time,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Range,RangeRate,Speed,TurnSignal,YawRate
501,86,26550,2.7559,232.921,0,0,0.4665718,-0.1704143,0,0,0,0,2524.513,222.4542,42.2974726235692,-83.70558665897,0,0,0,6.736165,1,7.759683
501,86,26560,4.3307,232.921,0,0,0.5787097,-0.239279,0,0,0,0,2525.186,221.4638,42.2974678735476,-83.7055919589885,0,0,0,6.770887,1,9.562647
501,86,26570,4.7244,233.03,0,0,0.2385644,-0.5228485,0,0,0,0,2525.865,220.5772,42.2974630405578,-83.7055972590137,0,0,0,6.80561,1,5.990704
501,86,26580,3.1496,233.03,0,0,0.4118519,-0.6157488,0,0,0,0,2526.554,219.8996,42.2974580405343,-83.7056025590322,0,0,0,6.927139,1,-2.978276
501,86,26590,0,233.094,0,0,0.3697087,-0.5782758,0,0,0,0,2527.247,219.4142,42.2974530571106,-83.7056078590501,0,0,0,6.892416,1,-5.705914
501,86,26600,0,233.094,0,0,0.530331,-0.2342378,0,0,0,0,2527.928,219.316,42.2974481070947,-83.7056131590686,0,0,0,6.770887,1,-3.855757
501,86,26610,0,233.157,0,0,-0.1213756,-0.1860727,0,0,0,0,2528.576,219.1759,42.2974432566384,-83.7056183595222,0,0,0,6.493107,1,-2.986342
501,86,26620,0,233.157,0,0,-2.121098,-0.7091103,0,0,0,0,2529.236,218.9515,42.2974386066176,-83.7056233595458,0,0,0,6.579914,1,-1.123756
501,86,26630,0,233.235,0,0,-0.08804884,-0.4051912,0,0,0,0,2529.878,218.8602,42.2974340395843,-83.7056282765836,0,0,0,6.354218,1,-1.015246
501,86,26640,0,233.235,0,0,-0.8402442,-0.3908044,0,0,0,0,2530.506,219.0368,42.2974296395581,-83.7056330266052,0,0,0,6.232689,1,0.8932773
501,86,26650,0,233.286,0,0,-0.5583471,-0.3190195,0,0,0,0,2531.123,219.2169,42.2974253059338,-83.7056377268379,0,0,0,6.093799,1,5.089054
501,86,26660,0,233.286,0,0,-0.6455114,-0.0714125,0,0,0,0,2531.724,219.4043,42.2974211059164,-83.7056423268511,0,0,0,5.97227,1,9.016416
501,86,26670,0.7874,233.322,0,0,-1.22836,-0.04294538,0,0,0,0,2532.315,219.2769,42.2974169058974,-83.7056467941026,0,0,0,5.83338,1,11.09868
501,86,26680,1.5748,233.322,0,0,-0.2928878,-0.1990946,0,0,0,0,2532.889,218.5159,42.29741270588,-83.70565099412,0,0,0,5.729212,1,10.6551
501,86,26690,2.3622,233.346,0,0,-1.071113,-0.4783052,0,0,0,0,2533.456,217.7917,42.297408505861,-83.7056551443496,0,0,0,5.642406,1,8.293225
501,86,26700,2.3622,233.346,0,0,-0.1900881,-0.4680473,0,0,0,0,2534.016,217.1414,42.2974043058436,-83.7056591943586,0,0,0,5.572961,1,4.074605
501,86,26710,2.3622,233.392,0,0,-0.2060736,-0.634662,0,0,0,0,2534.581,216.5381,42.297400072639,-83.7056632277749,0,0,0,5.677129,1,2.060422
501,86,26720,2.3622,233.392,0,0,0.06414521,-0.5285524,0,0,0,0,2535.146,216.0292,42.2973957726208,-83.7056672277981,0,0,0,5.625045,1,2.183044
501,86,26730,2.3622,233.437,0,0,0.3057215,-0.5660223,0,0,0,0,2535.707,215.6984,42.2973914726026,-83.7056712444151,0,0,0,5.625045,1,1.842338
501,86,26740,2.3622,233.437,0,0,-0.006144825,-0.5036881,0,0,0,0,2536.271,215.726,42.2973871725844,-83.7056752944241,0,0,0,5.659768,1,1.104339
501,86,26750,2.3622,233.504,0,0,0.3547066,-0.5086985,0,0,0,0,2536.833,215.6654,42.2973828725735,-83.705679311244,0,0,0,5.642406,1,1.832428
501,86,26760,1.9685,233.504,0,0,0.26906,-0.5140361,0,0,0,0,2537.4,215.4274,42.2973785725481,-83.7056832612595,0,0,0,5.677129,1,3.055528
501,86,26770,1.5748,233.576,0,0,0.02941348,-0.3153807,0,0,0,0,2537.962,215.1636,42.2973742559334,-83.7056871614764,0,0,0,5.538239,1,2.873406
501,86,26780,1.5748,233.576,0,0,0.2933188,-0.1956477,0,0,0,0,2538.527,214.8479,42.2973699059148,-83.7056909614908,0,0,0,5.677129,1,1.291373
501,86,26790,1.5748,233.614,0,0,0.2330038,-0.3175161,0,0,0,0,2539.093,214.4609,42.2973655725008,-83.7056947117161,0,0,0,5.659768,1,0.8228982
501,86,26800,1.5748,233.614,0,0,-0.1066746,-0.5948704,0,0,0,0,2539.653,213.9304,42.2973612724826,-83.7056983617294,0,0,0,5.520877,1,0.8848577
501,86,26810,1.5748,233.666,0,0,-0.02687485,-0.6032841,0,0,0,0,2540.203,213.5294,42.2973569890609,-83.7057020283417,0,0,0,5.486155,1,1.253063
501,86,26820,1.5748,233.666,0,0,0.05751994,-0.2257799,0,0,0,0,2540.75,213.3887,42.297352739043,-83.7057057283553,0,0,0,5.451432,1,1.17099
501,86,26830,1.5748,233.674,0,0,0.2265653,-0.09889947,0,0,0,0,2541.296,213.0214,42.2973484724353,-83.70570929557,0,0,0,5.451432,1,2.08706
501,86,26840,1.5748,233.674,0,0,0.1833728,-0.4878984,0,0,0,0,2541.842,212.198,42.2973441724098,-83.7057125955879,0,0,0,5.468794,1,1.876444
501,86,26850,1.5748,233.705,0,0,-0.01068005,-0.6913443,0,0,0,0,2542.388,211.4365,42.2973398723989,-83.7057158790027,0,0,0,5.381988,1,1.679233
501,86,26860,1.5748,233.705,0,0,0.0610456,-0.4464465,0,0,0,0,2542.928,210.7997,42.2973355723807,-83.7057191290202,0,0,0,5.41671,1,2.004739
501,86,26870,1.5748,233.725,0,0,0.04274675,-0.2863565,0,0,0,0,2543.47,210.1601,42.2973312557588,-83.7057223292279,0,0,0,5.381988,1,3.369498
501,86,26880,1.5748,233.725,0,0,0.5138689,-0.2764448,0,0,0,0,2544.01,209.5151,42.2973269057402,-83.7057254292405,0,0,0,5.364626,1,5.878633
501,86,26890,0,233.754,0,0,-0.04149237,-0.7742944,0,0,0,0,2544.548,209.1744,42.2973226221301,-83.7057285458534,0,0,0,5.399349,1,7.006454
501,86,26900,0,233.754,0,0,0.1667707,-0.3655313,0,0,0,0,2545.09,209.446,42.297318472113,-83.7057316958629,0,0,0,5.41671,1,10.50114
501,86,26910,0,233.774,0,0,-0.08699553,0.1269466,0,0,0,0,2545.613,209.9475,42.297314454909,-83.7057348624717,0,0,0,4.982679,1,20.85956
501,86,26920,0,233.774,0,0,-1.184962,0.5037088,0,0,0,0,2546.129,210.9116,42.297310704895,-83.7057380624888,0,0,0,5.208375,1,33.3821
501,86,26930,0,233.811,0,0,-1.301181,0.1756194,0,0,0,0,2546.643,211.2603,42.2973068884723,-83.7057411296891,0,0,0,4.947956,1,38.8682
501,86,26940,0,233.811,0,0,-0.05203334,0.04183669,0,0,0,0,2547.114,210.371,42.2973029384567,-83.7057439296995,0,0,0,4.600731,1,42.43836
501,86,26950,0,233.879,0,0,-1.722942,-0.5696633,0,0,0,0,2547.568,208.7382,42.2972989718394,-83.7057464308765,0,0,0,4.531286,1,33.04475
501,86,26960,1.1811,233.879,0,0,-0.05565407,-0.8896388,0,0,0,0,2548.019,205.6098,42.2972949718235,-83.7057483308837,0,0,0,4.427119,1,13.59223
501,86,26970,1.1811,233.922,0,0,-0.255565,-0.907415,0,0,0,0,2548.472,203.1435,42.2972910548144,-83.7057502142909,0,0,0,4.600731,1,-8.316283
501,86,26980,1.1811,233.922,0,0,-0.8070308,-0.6014739,0,0,0,0,2548.932,202.0091,42.2972873048004,-83.7057520642977,0,0,0,4.618093,1,-22.49852
501,86,26990,1.5748,233.912,0,0,-0.1539117,-0.4380949,0,0,0,0,2549.405,201.5578,42.2972835381816,-83.7057540305243,0,0,0,4.756982,1,-29.52846
501,86,27000,1.5748,233.912,0,0,0.4690185,0.01925629,0,0,0,0,2549.875,202.4807,42.2972797381672,-83.7057562305338,0,0,0,4.739621,1,-32.19394
501,86,27010,1.5748,233.905,0,0,-0.238937,-0.08359861,0,0,0,0,2550.353,204.1153,42.2972760211712,-83.7057586629875,0,0,0,4.843789,1,-34.81745
501,86,27020,1.5748,233.905,0,0,0.4443048,-0.5375895,0,0,0,0,2550.825,207.1818,42.2972724711587,-83.7057615629987,0,0,0,4.652815,1,-31.90481
501,86,27030,1.5748,233.924,0,0,0.5795382,0.6402733,0,0,0,0,2551.294,210.1798,42.297268987557,-83.7057646622542,0,0,0,4.670176,1,-25.86685
501,86,27040,1.5748,233.924,0,0,0.1731913,0.4452807,0,0,0,0,2551.763,213.0401,42.2972656375461,-83.7057681622663,0,0,0,4.756982,1,-21.14184
501,86,27050,1.5748,233.919,0,0,0.2328872,0.1968102,0,0,0,0,2552.231,215.4897,42.2972623373464,-83.705771678887,0,0,0,4.72226,1,-19.56621
501,86,27060,1.5748,233.919,0,0,0.3194363,-0.03794327,0,0,0,0,2552.702,217.1129,42.2972591373366,-83.7057752288995,0,0,0,4.739621,1,-19.20958
501,86,27070,1.5748,233.955,0,0,0.1045289,-0.1518588,0,0,0,0,2553.182,218.7608,42.2972559871285,-83.705778911746,0,0,0,4.878511,1,-23.54804
501,86,27080,1.5748,233.955,0,0,0.2019522,-0.3693382,0,0,0,0,2553.67,220.4582,42.2972529371198,-83.7057828617615,0,0,0,4.895873,1,-29.72799
501,86,27090,1.5748,233.983,0,0,0.2557372,-0.1777955,0,0,0,0,2554.158,222.2321,42.297249903714,-83.7057869280158,0,0,0,4.86115,1,-33.21381
501,86,27100,1.5748,233.983,0,0,0.4471265,-0.09085089,0,0,0,0,2554.644,224.1599,42.2972469037021,-83.7057912280267,0,0,0,4.843789,1,-32.88421
501,86,27110,0,234.021,0,0,0.2675542,-0.0004113988,0,0,0,0,2555.127,226.2661,42.2972440365294,-83.7057956110709,0,0,0,4.809066,1,-31.15627
501,86,27120,0,234.021,0,0,0.3721263,0.08354421,0,0,0,0,2555.605,228.7309,42.2972414365205,-83.705800161091,0,0,0,4.756982,1,-29.97098
501,86,27130,0,234.071,0,0,0.3290227,0.3150374,0,0,0,0,2556.072,231.2136,42.2972389527482,-83.7058047941332,0,0,0,4.531286,1,-25.57173
501,86,27140,0,234.071,0,0,-0.1863614,0.2900877,0,0,0,0,2556.516,233.7322,42.2972367027384,-83.7058095941479,0,0,0,4.392396,1,-16.19566
501,86,27150,0,234.095,0,0,-0.9363348,0.3584413,0,0,0,0,2556.956,235.8153,42.2972345191523,-83.7058142945399,0,0,0,4.375035,1,-7.416064
501,86,27160,0,234.095,0,0,-0.3069557,0.4813832,0,0,0,0,2557.392,237.0226,42.2972324691439,-83.7058187945523,0,0,0,4.288229,1,-1.205197
501,86,27170,0,234.118,0,0,-0.5897959,0.1457066,0,0,0,0,2557.82,237.7782,42.2972304025303,-83.7058232447578,0,0,0,4.288229,1,3.935558
501,86,27180,0,234.118,0,0,-0.7055629,0.1446876,0,0,0,0,2558.245,237.6255,42.2972283025216,-83.7058275947691,0,0,0,4.218784,1,5.434129
501,86,27190,0,234.15,0,0,0.05384398,-0.4376149,0,0,0,0,2558.654,237.3637,42.2972262025158,-83.7058318617537,0,0,0,4.079894,1,3.293935
501,86,27200,0,234.15,0,0,-0.9374065,-0.1794598,0,0,0,0,2559.065,236.8827,42.2972241025071,-83.7058359617703,0,0,0,4.131978,1,2.569376
501,86,27210,0,234.145,0,0,0.03256023,-0.1394356,0,0,0,0,2559.478,236.3311,42.2972220024976,-83.7058399455421,0,0,0,4.131978,1,5.245454
501,86,27220,0,234.145,0,0,-0.01221198,0.01533335,0,0,0,0,2559.884,235.6378,42.2972199024925,-83.7058436955561,0,0,0,4.062532,1,9.173722
501,86,27230,0,234.119,0,0,-1.009402,-0.01034914,0,0,0,0,2560.288,235.0827,42.2972178356978,-83.7058474289602,0,0,0,4.045171,1,13.85849
501,86,27240,0,234.119,0,0,-0.1780491,-0.06470606,0,0,0,0,2560.692,234.8056,42.2972158356898,-83.7058511289738,0,0,0,4.045171,1,18.82152
501,86,27250,0,234.126,0,0,-0.2794834,0.2003822,0,0,0,0,2561.096,233.968,42.2972137111225,-83.7058546878284,0,0,0,4.045171,1,25.39732
501,86,27260,4.7244,234.126,0,0,-0.285983,0.356654,0,0,0,0,2561.497,232.0032,42.2972113361117,-83.7058579628388,0,0,0,3.975726,1,32.3242
501,86,27270,0.3937,234.115,0,0,-0.4059592,0.2824455,0,0,0,0,2561.892,230.0384,42.2972089611009,-83.7058612378565,0,0,0,3.88892,1,36.33424
501,86,27280,0,234.115,0,0,-0.5604488,-0.3439956,0,0,0,0,2562.275,228.0736,42.2972065860937,-83.7058645128669,0,0,0,3.802114,1,34.21442
501,86,27290,0,234.115,0,0,-0.3628359,-0.5668936,0,0,0,0,2562.653,225.9108,42.2972041363438,-83.7058675636562,0,0,0,3.75003,1,28.1136
501,86,27300,0,234.115,0,0,-0.5396476,-0.6606182,0,0,0,0,2563.023,223.3501,42.2972015363349,-83.7058701636651,0,0,0,3.680585,1,24.03914
501,86,27310,1.5748,234.161,0,0,-0.1617738,-0.6921243,0,0,0,0,2563.39,220.7511,42.2971988698852,-83.7058726640228,0,0,0,3.645862,1,17.97377
501,86,27320,0,234.161,0,0,-0.2318185,-0.9222038,0,0,0,0,2563.751,218.0752,42.2971960698748,-83.7058749640331,0,0,0,3.593779,1,12.99505
501,86,27330,0,234.161,0,0,-0.143704,-0.5888601,0,0,0,0,2564.107,215.6366,42.297193253256,-83.7058771643822,0,0,0,3.524334,0,9.634649
501,86,27340,0,234.161,0,0,-0.07155892,-0.5909924,0,0,0,0,2564.46,213.6748,42.2971904032452,-83.7058791643866,0,0,0,3.559056,0,8.017534
501,86,27350,0.7874,234.173,0,0,-0.2648987,-0.7338879,0,0,0,0,2564.811,211.829,42.2971875698416,-83.7058811145674,0,0,0,3.506973,0,9.666222
501,86,27360,0,234.173,0,0,-0.216867,-0.0877836,0,0,0,0,2565.162,210.2164,42.2971847698312,-83.7058829645742,0,0,0,3.506973,0,16.07478
501,86,27370,0,234.186,0,0,0.1052689,-0.2770899,0,0,0,0,2565.516,208.6201,42.2971819199867,-83.7058847149213,0,0,0,3.541695,0,19.26028
501,86,27380,0,234.186,0,0,-0.08230261,-0.3329319,0,0,0,0,2565.871,207.0566,42.2971789699715,-83.7058862649277,0,0,0,3.541695,0,21.91318
501,86,27390,0.3937,234.178,0,0,0.09123696,-0.2747962,0,0,0,0,2566.226,205.3495,42.2971760365759,-83.7058876986588,0,0,0,3.576417,0,24.27347
501,86,27400,0.3937,234.178,0,0,-0.1591417,-0.5991852,0,0,0,0,2566.59,203.354,42.2971731365647,-83.7058888986625,0,0,0,3.680585,0,23.94953
501,86,27410,0.3937,234.18,0,0,0.02321512,-0.1939763,0,0,0,0,2566.959,201.3291,42.29717017011,-83.7058900488331,0,0,0,3.715307,0,23.86968
501,86,27420,0.3937,234.18,0,0,0.5990962,-0.2154965,0,0,0,0,2567.337,199.245,42.2971670700937,-83.7058910988392,0,0,0,3.819475,0,26.08323
501,86,27430,0.3937,234.142,0,0,0.2704537,0.1709923,0,0,0,0,2567.725,197.1707,42.2971639202479,-83.7058920491743,0,0,0,3.958365,0,32.61016
501,86,27440,0.3937,234.142,0,0,0.07345211,-0.02078055,0,0,0,0,2568.119,195.1163,42.2971606702377,-83.7058927991763,0,0,0,3.975726,0,39.06956
501,86,27450,0.3937,234.12,0,0,0.4358839,0.01801296,0,0,0,0,2568.513,192.5743,42.297157403615,-83.705893349836,0,0,0,3.906281,0,40.9402
501,86,27460,0.3937,234.12,0,0,-0.03485166,-0.0406052,0,0,0,0,2568.91,189.0526,42.2971541035972,-83.7058934998367,0,0,0,3.958365,0,38.51522
501,86,27470,0,234.121,0,0,0.1010201,0.06412588,0,0,0,0,2569.308,185.4359,42.2971507205236,-83.7058934338762,0,0,0,3.975726,0,35.74174
501,86,27480,0,234.121,0,0,0.5985312,-0.1356008,0,0,0,0,2569.7,181.6284,42.2971471705111,-83.7058929338743,0,0,0,3.958365,0,32.13235
501,86,27490,0,234.114,0,0,-0.03240748,-0.2427798,0,0,0,0,2570.09,177.9433,42.2971436537165,-83.705892284358,0,0,0,3.88892,0,26.04585
501,86,27500,0,234.114,0,0,-0.04527419,-0.1475658,0,0,0,0,2570.482,174.5043,42.2971402037048,-83.7058913343526,0,0,0,3.88892,0,22.57512
501,86,27510,1.9685,234.108,0,0,0.2200725,-0.4743109,0,0,0,0,2570.874,171.6597,42.2971367536874,-83.7058903345105,0,0,0,3.923642,0,18.18658
501,86,27520,3.1496,234.108,0,0,-0.08790106,0.1458491,0,0,0,0,2571.267,170.0094,42.2971333036757,-83.7058892345057,0,0,0,3.975726,0,16.17146
501,86,27530,3.5433,234.097,0,0,-0.1550578,0.04198254,0,0,0,0,2571.678,168.0428,42.2971297872143,-83.7058879185273,0,0,0,4.201422,0,18.36404
501,86,27540,3.937,234.097,0,0,0.7958826,-0.0728335,0,0,0,0,2572.102,165.4403,42.297126137201,-83.7058861685212,0,0,0,4.340312,0,17.93913
501,86,27550,3.1496,234.102,0,0,1.21347,-0.4557298,0,0,0,0,2572.543,162.734,42.2971223874973,-83.7058841859186,0,0,0,4.44448,0,14.08752
501,86,27560,0,234.102,0,0,1.123451,-0.5634131,0,0,0,0,2572.992,159.8191,42.2971184374818,-83.7058817359108,0,0,0,4.58337,0,6.876963
501,86,27570,0,234.093,0,0,1.372922,-0.9027042,0,0,0,0,2573.438,157.8357,42.2971144874682,-83.7058793357407,0,0,0,4.44448,0,-0.1893585
501,86,27580,0,234.093,0,0,0.2497904,-0.5978685,0,0,0,0,2573.886,157.7242,42.2971105374527,-83.7058770357305,0,0,0,4.600731,0,-2.662632
501,86,27590,0,234.049,0,0,-0.1165462,-0.3914332,0,0,0,0,2574.351,157.7863,42.2971066372794,-83.7058747855664,0,0,0,4.687538,0,2.140798
501,86,27600,1.5748,234.049,0,0,0.04766497,0.0652978,0,0,0,0,2574.822,158.197,42.297102837265,-83.7058726355573,0,0,0,4.72226,0,11.13555
501,86,27610,1.5748,234.043,0,0,-0.1680458,0.1245993,0,0,0,0,2575.292,158.4513,42.2970990704869,-83.7058705187812,0,0,0,4.687538,0,18.67428
501,86,27620,1.5748,234.043,0,0,-0.674948,-0.2836709,0,0,0,0,2575.763,158.3913,42.297095370466,-83.7058684687692,0,0,0,4.72226,0,22.68587
501,86,27630,4.7244,234.013,0,0,-0.693008,-0.3342301,0,0,0,0,2576.261,157.5242,42.2970915873736,-83.7058661362994,0,0,0,4.947956,0,25.99941
501,86,27640,5.1181,234.013,0,0,0.7497648,-0.1832196,0,0,0,0,2576.744,155.0351,42.2970876373581,-83.7058632362882,0,0,0,4.878511,0,26.05033
501,86,27650,6.2992,234.004,0,0,0.002651483,-0.6665409,0,0,0,0,2577.254,152.7946,42.297083571031,-83.7058601036507,0,0,0,5.086846,0,18.48827
501,86,27660,7.4803,234.004,0,0,1.331079,-0.1872866,0,0,0,0,2577.77,151.0537,42.2970792710128,-83.7058565036305,0,0,0,5.295181,0,11.40126
501,86,27670,8.6614,233.983,0,0,0.8744001,-0.4545359,0,0,0,0,2578.32,149.6176,42.2970748879105,-83.7058528039264,0,0,0,5.625045,0,6.548742
501,86,27680,9.8425,233.983,0,0,1.454861,-0.3203177,0,0,0,0,2578.898,148.794,42.2970703378977,-83.7058489039112,0,0,0,5.989631,0,0.3884424
501,86,27690,10.2362,233.982,0,0,1.221365,-0.419039,0,0,0,0,2579.512,148.2759,42.2970656217131,-83.7058449042021,0,0,0,6.25005,0,-2.708224
501,86,27700,10.2362,233.982,0,0,1.078154,-0.09702228,0,0,0,0,2580.149,148.3718,42.2970605716892,-83.7058407041774,0,0,0,6.441024,0,-2.282032
501,86,27710,10.2362,233.943,0,0,1.701286,0.04613975,0,0,0,0,2580.804,148.4907,42.2970553554938,-83.7058363878377,0,0,0,6.66672,0,-1.132242
501,86,27720,10.2362,233.943,0,0,1.127529,-0.1762651,0,0,0,0,2581.481,148.656,42.2970498054734,-83.7058318378249,0,0,0,6.892416,0,-1.663028
501,86,27730,10.2362,233.894,0,0,0.5218487,-0.5263461,0,0,0,0,2582.183,148.8822,42.2970441557477,-83.7058272545648,0,0,0,7.135474,0,-1.812974
501,86,27740,8.6614,233.894,0,0,0.9611623,-0.1012476,0,0,0,0,2582.914,149.2308,42.297038305725,-83.7058226045512,0,0,0,7.465337,0,-2.915805
501,86,27750,8.6614,233.884,0,0,1.033795,-0.400422,0,0,0,0,2583.673,149.5438,42.2970323227723,-83.7058178714442,0,0,0,7.708395,0,-4.522384
501,86,27760,8.2677,233.884,0,0,0.8807104,0.09588074,0,0,0,0,2584.458,149.7852,42.2970260727393,-83.7058129714287,0,0,0,7.951452,0,-6.721984
501,86,27770,7.874,233.824,0,0,0.5822141,-0.2764907,0,0,0,0,2585.266,150.201,42.2970196565312,-83.7058080714006,0,0,0,8.229233,0,-7.981549
501,86,27780,7.0866,233.824,0,0,0.5397503,-0.4401221,0,0,0,0,2586.095,150.9672,42.2970129065089,-83.7058031713778,0,0,0,8.402844,0,-7.755085
501,86,27790,5.9055,233.754,0,0,0.1951034,-0.4295104,0,0,0,0,2586.943,151.755,42.2970060567633,-83.7057983046081,0,0,0,8.541735,0,-7.529994
501,86,27800,5.5118,233.754,0,0,0.5077498,0.09075647,0,0,0,0,2587.803,152.5863,42.2969990067242,-83.7057935045861,0,0,0,8.663263,0,-6.291356
501,86,27810,5.1181,233.688,0,0,0.158551,0.05937013,0,0,0,0,2588.679,153.3431,42.2969918403625,-83.7057887211827,0,0,0,8.836876,0,-5.486876
501,86,27820,2.3622,233.688,0,0,0.09354839,0.1028479,0,0,0,0,2589.572,153.9501,42.2969844403353,-83.7057839711683,0,0,0,8.975766,0,-5.00859
501,86,27830,1.9685,233.638,0,0,0.09512913,-0.01434185,0,0,0,0,2590.469,154.4875,42.296976990464,-83.7057792543902,0,0,0,8.941044,0,-5.663717
