Device,Trip,Time,TargetId,ObstacleId,Range,Rangerate,Transversal,TargetType,Status,CIPV,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Speed,TurnSignal,YawRate
10122,922,39980,1,29,15.06944,-7.673612,0.06944445,3,0,0,0,233.946,0,0,-1.2,-0.06125,2,2,0,1,2621.134,232.1512,42.2975572512067,-83.7054676783144,1,8.287761,0,-8.49
10122,922,39990,1,29,14.29167,-7.930555,-0.2291667,3,0,0,0,233.946,0,0,-0.77125,0.39,2,2,0,1,2621.959,231.2305,42.2975525511928,-83.7054754283443,1,8.261719,0,-8.375
10122,922,40000,1,29,13.51389,-8.180556,-0.5138889,3,0,0,0,234.005,0,0,-0.945,0.325,2,2,0,1,2622.784,230.4302,42.2975477748965,-83.7054830693788,1,8.253038,0,-8.325
10122,922,40010,1,29,12.625,-8.423613,-0.8055556,3,0,0,0,234.005,0,0,-0.6225,0.11625,2,2,0,1,2623.607,229.7857,42.2975428998958,-83.7054905693922,1,8.235678,0,-8.05
10122,922,40020,1,29,11.8125,-7.706598,-1.055556,3,0,0,0,234.063,0,0,-0.89875,0.245,2,2,0,1,2624.43,229.1412,42.2975380248805,-83.7054980694057,1,8.235678,0,-7.91
10122,922,40030,1,29,10.93056,-6.447544,-1.298611,3,0,0,0,234.063,0,0,-0.74375,-0.11,2,2,0,1,2625.258,228.4967,42.2975331498725,-83.7055055694337,1,8.2704,0,-7.875
10122,922,40040,1,29,10.50781,-5.189484,-1.429688,3,0,0,0,234.063,0,0,-1.1825,0.005,2,2,0,1,2626.087,227.7119,42.2975281767729,-83.7055129168747,1,8.296441,0,-8.014999
10122,922,40050,1,29,10.05357,-4.412674,-1.571429,3,0,0,0,234.063,0,0,-1.12625,-0.03625,2,2,0,1,2626.913,226.7458,42.2975230767632,-83.7055200668855,1,8.253038,0,-7.99
10122,922,40060,1,29,9.65625,-4.51786,-1.6875,3,0,0,0,234.122,0,0,-1.35125,0.11375,2,2,0,1,2627.739,225.8079,42.2975178895706,-83.7055271297233,1,8.253038,0,-8.014999
10122,922,40070,1,29,9.15,-2.21968,-1.8,3,0,0,0,234.122,0,0,-1.04625,-0.09,2,2,0,1,2628.562,224.9068,42.2975125895593,-83.7055340797326,1,8.235678,0,-7.91
10138,1502,5330,1,3,2.798611,-0.06944418,-0.0625,3,4,0,0,729.629,0,0,-0.255,-0.01125,2,2,0,0,51.49672,246.9209,42.2975002,-83.7056206,1,0,0,0.415
10155,448,2060,1,2,2.175,0.4180928,0.075,3,0,0,0,221.232,0,0,-0.53125,-0.02625,2,2,0,0,68.60661,357.6989,42.2969728034134,-83.7057461965865,1,0,0,0.045
10155,448,2070,1,2,2.333333,1.223215,0.02083333,3,0,0,0,221.232,0,0,-0.49375,-0.01125,2,2,0,0,68.60661,357.6989,42.2969728534133,-83.7057461465868,1,0,0,0.005
10155,448,2080,1,2,2.419643,0.8071182,-0.05357143,3,0,0,0,221.044,0,0,-0.54375,0.0275,2,2,0,0,68.60661,357.6989,42.296972896587,-83.7057461034129,1,0,0,0.01
10155,448,2090,1,2,2.476563,0.6150796,-0.125,3,0,0,0,221.044,0,0,-0.50125,-0.04125,2,2,0,0,68.60661,357.6989,42.2969728465873,-83.7057461534127,1,0,0,-0.005
10155,448,2100,1,2,2.506944,0.7119293,-0.1875,3,0,0,0,221.105,0,0,-0.4925,0.03375,2,2,0,0,68.60661,357.6989,42.2969727931754,-83.7057462034123,1,0,0,0.04
10155,448,2110,1,2,2.597222,0.9357636,-0.3194444,3,0,0,0,221.105,0,0,-0.525,-0.00375,2,2,0,0,68.60661,357.6989,42.296972693176,-83.705746253412,1,0,0,-0.075
10155,448,2120,1,2,2.715278,1.159722,-0.4513889,3,0,0,0,220.848,0,0,-0.52875,0.02,2,2,0,0,68.60661,357.6989,42.2969725965881,-83.7057463,1,0,0,-0.045
10155,448,2130,1,2,2.840278,0.7586803,-0.5763889,3,0,0,0,220.848,0,0,-0.52125,0.0075,2,2,0,0,68.60661,357.6989,42.2969725465884,-83.7057463,1,0,0,0
10155,448,2140,1,2,2.965278,0.2057295,-0.7083333,3,0,0,0,220.86,0,0,-0.50375,-0.00125,2,2,0,0,68.60661,357.6989,42.2969725,-83.7057463,1,0,0,0.03
10155,448,2150,1,2,2.851563,-0.2499995,-0.78125,3,0,0,0,220.86,0,0,-0.49875,-0.00375,2,2,0,0,68.60661,357.6989,42.2969725,-83.7057463,1,0,0,0.035
10155,448,2160,1,2,2.8125,-0.4404509,-0.8571429,3,0,0,0,220.821,0,0,-0.54,0.03875,2,2,0,0,68.60661,357.6989,42.2969724931786,-83.7057463034106,1,0,0,0.005
10155,448,2170,1,2,2.791667,-0.1874995,-0.9166667,3,0,0,0,220.821,0,0,-0.4725,-0.0275,2,2,0,0,68.60661,357.6989,42.2969723931792,-83.7057463534103,1,0,0,-0.03
10155,448,2180,1,2,2.775,-0.1462672,-0.975,3,0,0,0,220.822,0,0,-0.54625,0.01375,2,2,0,0,68.60661,357.6989,42.29697229659,-83.7057464,1,0,0,-0.025
10155,558,10860,1,6,1.65,0.4029638,-0.1,3,0,0,0,240.929,0,0,-0.11625,-0.01,2,2,0,0,1274.238,170.6468,42.2970412497728,-83.705700574659,0,0,0,0.025
10155,558,10870,1,6,1.760417,0.9910715,-0.1666667,3,0,0,0,240.805,0,0,-0.02125,-0.015,2,2,0,0,1274.238,170.6468,42.2970413497726,-83.7057007246586,1,0,0,0.065
10155,558,10880,1,6,1.848214,0.7842015,-0.2232143,3,0,0,0,240.805,0,0,-0.08625,-0.065,2,2,0,0,1274.238,170.6468,42.2970414497721,-83.7057008497721,1,0,0,-0.015
10155,558,10890,1,6,1.914063,0.7906749,-0.2890625,3,0,0,0,240.805,0,0,-0.0975,-0.02,2,2,0,0,1274.238,170.6468,42.2970415497717,-83.7057009497717,1,0,0,0.04
10155,558,10900,1,6,1.965278,0.9589536,-0.3472222,3,0,0,0,240.658,0,0,-0.09999999,0.00625,2,2,0,0,1274.238,170.6468,42.2970416248857,-83.7057010497714,1,0,0,0.045
10155,558,10910,1,6,2.097222,1.220486,-0.4583333,3,0,0,0,240.658,0,0,-0.1625,-0.01625,2,2,0,0,1274.238,170.6468,42.2970416748855,-83.705701149771,1,0,0,0.015
10155,558,10920,1,6,2.236111,1.095486,-0.5763889,3,0,0,0,240.542,0,0,-0.04375,-0.04125,2,2,0,0,1274.238,170.6468,42.2970417746561,-83.7057012248854,1,0,0,-0.09999999
10155,558,10930,1,6,2.388889,0.6866317,-0.7013889,3,0,0,0,240.415,0,0,-0.09124999,-0.07125,2,2,0,0,1274.238,170.6468,42.2970419246557,-83.7057012748853,1,0,0,-0.09
10155,558,10940,1,6,2.367188,0.2847223,-0.765625,3,0,0,0,240.415,0,0,-0.08875,-0.06625,2,2,0,0,1274.238,170.6468,42.297042024885,-83.705701324885,1,0,0,-0.015
10155,558,10950,1,6,2.375,0.01545167,-0.8303571,3,0,0,0,240.295,0,0,-0.12375,-0.045,2,2,0,0,1274.238,170.6468,42.2970420748848,-83.7057013748848,1,0,0,0.01
10155,558,10960,1,6,2.385417,0.06250024,-0.8854167,3,0,0,0,240.295,0,0,-0.13,-0.0075,2,2,0,0,1274.238,170.6468,42.2970421497696,-83.7057013751152,1,0,0,-0.045
10155,558,10970,1,6,2.3875,0.03862858,-0.95,3,0,0,0,240.203,0,0,-0.0175,-0.0075,2,2,0,0,1274.238,170.6468,42.2970422497692,-83.7057013251154,1,0,0,0.06
10204,1525,261970,1,11,18.8125,-10.31945,0.5208333,3,3,0,17.60656,233.117,0,0,-0.26125,-2.235,2,2,0,0,15050.75,237.2538,42.297604745861,-83.7054231963492,1,9.541667,0,11.605
10204,1525,261980,1,11,17.78472,-10.07639,0.006944444,3,3,0,17.60656,233.129,0,0,-0.47625,-2.35375,2,2,0,0,15051.7,235.9241,42.2975998683344,-83.7054328280115,1,9.541667,0,11.04
10204,1525,261990,1,11,16.84722,-10.20833,-0.4166667,3,3,0,17.60656,233.129,0,0,-0.15125,-2.26875,2,2,0,0,15052.66,234.5526,42.2975947183315,-83.7054422780107,1,9.522223,0,10.16
10204,1525,262000,1,11,15.82639,-10.64583,-0.7708333,3,3,0,17.60656,233.193,0,0,-0.23,-1.56,2,2,0,0,15053.61,233.3777,42.2975894894411,-83.7054516885467,1,9.533334,0,9.224999
10204,1525,262010,1,11,14.6875,-11.17361,-1.125,3,3,0,17.60656,233.193,0,0,-0.8425,-1.99,2,2,0,0,15054.57,232.5046,42.2975841394368,-83.7054610385451,1,9.547222,0,8.315
10204,1525,262020,1,11,13.54167,-10.53125,-1.458333,3,3,0,17.21531,233.217,0,0,-0.02,-0.8425,2,2,0,0,15055.52,231.5247,42.2975787105479,-83.7054702504636,1,9.541667,0,7.605
10204,1525,262030,1,11,12.40278,-8.713542,-1.763889,3,3,0,16.82405,233.217,0,0,-0.18125,-1.01625,2,2,0,0,15056.47,230.3806,42.2975731605493,-83.7054792504739,1,9.536111,0,7.085
10204,1525,262040,1,11,11.70313,-6.715278,-1.953125,3,3,0,13.30274,233.269,0,0,-0.04125,-2.01625,2,2,0,0,15057.42,229.5056,42.297567571105,-83.7054882110133,1,9.55,0,6.57
10204,1525,262050,1,11,11.25,-5.323264,-2.071429,3,3,0,0,233.269,0,0,-0.36375,-0.755,2,2,0,0,15058.38,229.0437,42.2975619211056,-83.7054971110084,1,9.552778,0,6.3
10204,1525,262060,1,11,10.76042,-5.187502,-2.1875,3,3,0,0,233.333,0,0,-0.53125,-0.36625,2,2,0,0,15059.33,228.5361,42.2975562119369,-83.7055059321129,1,9.672222,0,6.735
10204,1525,262070,1,11,10.2125,-2.405382,-2.2875,3,3,0,0,233.333,0,0,-0.025,-1.06625,2,2,0,0,15060.29,227.9586,42.2975504119437,-83.7055146321063,1,9.519444,0,6.78
10204,1530,31530,1,38,20.13194,-9.159721,1.215278,3,0,0,12.91148,232.534,0,0,0.50625,-1.62625,2,2,0,0,2331.85,241.3941,42.2976033640616,-83.7053845691999,1,10.10833,0,9.969999
10204,1530,31540,1,38,19.15972,-9.916666,0.7777778,3,0,0,12.91148,232.63,0,0,0.2125,-2.13875,2,2,0,0,2332.859,240.6731,42.2975988357924,-83.7053952768157,1,10.06944,0,9.895
10204,1530,31550,1,38,18.1875,-10.90972,0.3888889,3,0,0,12.91148,232.63,0,0,0.01375,-1.92875,2,2,0,0,2333.868,239.6958,42.2975941357857,-83.705405726837,1,10.225,0,9.565
10204,1530,31560,1,38,17,-12.05555,-0.02083333,3,0,0,12.91148,232.685,0,0,0.1825,-1.2875,2,2,0,0,2334.879,238.677,42.2975893933808,-83.7054161132383,1,9.905556,0,9.495
10204,1530,31570,1,38,15.75694,-12.77778,-0.4027778,3,0,0,13.30274,232.685,0,0,0.34125,-2.04875,2,2,0,0,2335.875,237.4063,42.2975843933791,-83.7054261132417,1,9.888889,0,9.26
10204,1530,31580,1,38,14.34722,-11.53819,-0.7777778,3,0,0,14.08525,232.754,0,0,0.175,-2,2,2,0,0,2336.865,236.2255,42.2975793863086,-83.7054360849931,1,9.875,0,8.76
10204,1530,31590,1,38,13.125,-9.278522,-1.090278,3,0,0,14.86777,232.754,0,0,0.09875,-1.295,2,2,0,0,2337.853,235.5921,42.2975743362992,-83.7054458850095,1,9.861112,0,8.7
10204,1530,31600,1,38,12.54688,-6.926587,-1.265625,3,0,0,14.86777,232.814,0,0,0.195,-1.4025,2,2,0,0,2338.837,234.9398,42.2975692580342,-83.7054556567478,2,9.816667,0,9.01
10204,1530,31610,1,38,12.01786,-5.834375,-1.410714,3,0,0,14.47651,232.814,0,0,0.0975,-2.34375,2,2,0,0,2339.819,234.1725,42.2975640080306,-83.7054652567482,2,9.786111,0,8.55
10204,1530,31620,1,38,11.4375,-6.276789,-1.552083,3,0,0,14.08525,232.847,0,0,-0.345,-2.015,2,2,0,0,2340.796,233.3814,42.2975587156227,-83.7054748143726,2,9.733334,0,8.215
10204,1530,31630,1,38,10.7625,-2.852306,-1.7,3,0,0,13.69399,232.847,0,0,0.115,-1.3925,2,2,0,0,2341.769,232.4462,42.2975531656168,-83.7054841143707,2,9.711111,0,7.94
10502,2014,610,1,2,3.1375,-0.007006526,1.0125,3,0,0,0,830.048,0,0,0.05375,0.21875,2,2,0,0,0,0,42.2974810961342,-83.7055841978781,1,0,0,-0.13
10502,3257,56180,1,40,24.975,-0.6587315,-5.0125,3,0,0,4.4,232.874,0,0,0.21375,-0.96125,2,2,0,0,6238.143,299.1619,42.2972898,-83.7059664,1,4.211111,0,-14.595
10502,3257,56190,1,40,24.86458,-1.214285,-4.71875,3,0,0,4.4,232.905,0,0,0.02375,-0.9725,2,2,0,0,6238.565,300.9732,42.2972937,-83.7059749,1,4.263889,0,-15.08
10502,3257,56200,1,40,24.73214,-1.206945,-4.4375,3,0,0,4,232.905,0,0,0.28625,-1.435,2,2,0,0,6238.992,300.9732,42.2972937,-83.7059749,1,4.280556,0,-15.155
10502,3257,56210,1,40,24.59375,-0.6071453,-4.171875,3,0,0,4.8,232.923,0,0,0.32875,-0.96,2,2,0,0,6239.422,304.2382,42.297298,-83.7059832,1,4.325,0,-15.535
10502,3257,56220,1,40,24.50694,0.1850166,-3.861111,3,0,0,4.8,232.923,0,0,0.4775,-1.295,2,2,0,0,6239.859,304.2382,42.297298,-83.7059832,1,4.419445,0,-16.2
10502,3257,56230,1,40,24.67361,0.7986088,-3.229167,3,0,0,4.8,232.943,0,0,0.695,-1.535,2,2,0,0,6240.302,307.5554,42.2973028,-83.7059911,1,4.430556,0,-15.99
10502,3257,56240,1,40,24.78472,1.097223,-2.611111,3,0,0,4.8,232.943,0,0,0.72875,-1.24375,2,2,0,0,6240.747,307.5554,42.2973028,-83.7059911,1,4.458333,0,-16.505
10502,3257,56250,1,40,24.85417,0.8750038,-1.972222,3,0,0,4.8,232.961,0,0,0.68375,-1.5825,2,2,0,0,6241.194,310.0487,42.2973077,-83.7059989,1,4.516667,0,-17.45
10502,3257,56260,1,40,24.96528,0.8472252,-1.263889,3,0,0,4.8,232.961,0,0,0.66375,-1.30875,2,2,0,0,6241.649,310.0487,42.2973077,-83.7059989,1,4.583333,0,-17.79
10502,3257,56270,1,40,25.02083,0.8125,-0.5277778,3,0,0,4.8,232.982,0,0,0.63125,-1.2525,2,2,0,0,6242.108,313.7195,42.2973132,-83.7060063,1,4.619444,0,-16.99
10502,3257,56280,1,40,25.125,0.6874962,0.1736111,3,0,0,4.8,232.982,0,0,0.73125,-0.975,2,2,0,0,6242.572,313.7195,42.2973132,-83.7060063,1,4.641667,0,-17.615
10502,3257,56290,1,40,25.18056,0.4930553,0.9375,3,0,0,5.2,233.001,0,0,0.6975,-1.40625,2,2,0,0,6243.038,317.5063,42.2973191,-83.7060134,1,4.702778,0,-18.08
10502,3257,56300,1,40,25.22917,-0.1215267,1.722222,3,0,0,5.2,233.001,0,0,0.3825,-1.3425,2,2,0,0,6243.508,317.5063,42.2973191,-83.7060134,1,4.730556,0,-17.165
10502,3257,56310,1,40,25.21528,-0.7755451,2.465278,3,0,0,5.2,233.02,0,0,0.30125,-1.56875,2,2,0,0,6243.978,321.7771,42.2973256,-83.70602,1,4.7,0,-17.74
10502,3257,56320,1,40,25.04688,-1.352182,2.820313,3,0,0,4.4,233.02,0,0,0.2675,-1.4875,2,2,0,0,6244.452,321.7771,42.2973256,-83.70602,1,4.805556,0,-18.655
10502,3257,56330,1,40,24.88393,-1.683681,3.196429,3,0,0,5.2,233.054,0,0,0.53,-1.32875,2,2,0,0,6244.93,324.6907,42.2973324,-83.7060264,1,4.797222,0,-19.45
10502,3257,56340,1,40,24.71875,-1.73214,3.604167,3,0,0,5.2,233.054,0,0,0.63875,-1.9,2,2,0,0,6245.414,324.6907,42.2973324,-83.7060264,1,4.869444,0,-19.105
10502,3257,56350,1,40,24.5375,-0.8337052,3.95,3,0,0,5.2,233.084,0,0,0.86,-1.23875,2,2,0,0,6245.903,328.7191,42.2973395,-83.7060321,1,4.888889,0,-19.225
10515,2386,920,1,0,7.965278,-1.697917,0.2222222,3,0,0,0,221.333,0,0,-0.61625,-0.14375,2,2,1,0,29.00609,84.491,42.2968758,-83.7055097,1,2.686325,0,18.995
10515,2386,930,1,0,7.777778,-1.770833,-0.1319444,3,0,0,0,221.333,0,0,-0.635,1.19875,2,2,1,0,29.26997,84.491,42.2968758,-83.7055097,1,2.636321,0,18.23
10616,2307,255460,1,2,38.1375,-2.124755,3.3125,3,0,0,0,234.478,0,0,-0.07875,0.0175,2,2,0,1,108.2444,212.0305,42.2973564940346,-83.706493526289,2,0.5924479,0,5.22
10616,2307,255470,1,2,37.63542,-4.61607,3.4375,3,0,0,0,234.432,0,0,0.07625,0.02,2,2,0,1,108.3081,209.1475,42.2973558440315,-83.7064938762907,2,0.6445313,0,5.545
10616,2307,255480,1,2,37.21429,-4.125698,3.553571,3,0,0,0,234.432,0,0,0.15375,0.10375,2,2,0,1,108.377,208.631,42.2973552406417,-83.7064941796792,2,0.6966146,0,5.995
10616,2307,255490,1,2,36.8125,-4.693455,3.664063,3,0,0,0,234.409,0,0,0.095,-0.015,2,2,0,1,108.451,208.2866,42.2973546406389,-83.7064944796805,2,0.7486979,0,6.33
10616,2307,255500,1,2,36.48611,-5.991074,3.819444,3,0,0,0,234.409,0,0,0.06,-0.04125,2,2,0,1,108.5304,208.6442,42.2973540872505,-83.7064949195226,2,0.8007813,0,6.72
10616,2307,255510,1,2,35.65278,-7.631943,4.076389,3,0,0,0,234.374,0,0,0.0025,-0.05875,2,2,0,1,108.6134,209.0529,42.2973535372491,-83.7064953695242,1,0.8355035,0,7.29
10616,2307,255520,1,2,34.79861,-8.965279,4.368055,3,0,0,0,234.374,0,0,0.20625,-0.01875,2,2,0,1,108.7043,209.7603,42.2973527075609,-83.7064959593683,1,0.9223091,0,7.73
10616,2307,255530,1,2,33.84028,-9.291668,4.618055,3,0,0,0,234.338,0,0,0.3125,0.0775,2,2,0,1,108.801,210.4893,42.2973518575563,-83.7064965593711,1,0.9743924,0,7.655
10616,2307,255540,1,2,32.90972,-9.486111,4.868055,3,0,0,0,234.338,0,0,0.22625,-0.06625,2,2,0,1,108.9021,210.8995,42.2973510075536,-83.7064971593738,1,1.017795,0,7.225
10616,2307,255550,1,2,31.95139,-9.354168,5.083333,3,0,0,0,234.339,0,0,0.04625,-0.005,2,2,0,1,109.0078,211.2864,42.2973501575508,-83.7064977593756,1,1.063368,0,7.175
10616,2307,255560,1,2,31,-9.138887,5.291667,3,0,0,0,234.339,0,0,0.18125,0.06,2,2,0,1,109.117,211.4491,42.2973493075463,-83.7064984059936,1,1.09809,0,7.2
10616,2307,255570,1,2,30.11806,-8.909723,5.506945,3,0,0,0,234.329,0,0,0.39,-0.05,2,2,0,1,109.2305,211.5955,42.2973484575435,-83.7064990559967,1,1.141493,0,7.365
10616,2307,255580,1,2,29.25694,-8.625,5.743055,3,0,0,0,234.329,0,0,0.45,-0.1825,2,2,0,1,109.3484,212.5347,42.2973475143086,-83.7064998458457,1,1.184896,0,7.04
10616,2307,255590,1,2,28.36806,-8.208334,5.923611,3,0,0,0,234.302,0,0,0.28125,-0.06375,2,2,0,1,109.4683,213.5314,42.2973465643032,-83.70650064585,1,1.202257,0,6.92
10616,2307,255600,1,2,27.5625,-7.881945,6.090278,3,0,0,0,234.302,0,0,0.36875,-0.0025,2,2,0,1,109.5945,214.4894,42.2973457075336,-83.7065015390834,1,1.271701,0,6.8
10616,2307,255610,1,2,26.86111,-7.354166,6.229167,3,0,0,0,234.302,0,0,0.65375,-0.04625,2,2,0,1,109.7239,215.4446,42.297344857529,-83.7065024390885,1,1.297743,0,6.085
10616,2307,255620,1,2,26.06944,-7.520832,6.347222,3,0,0,0,234.301,0,0,0.6625,0.035,2,2,0,1,109.8573,216.4254,42.297343867677,-83.706503432323,1,1.341146,0,5.57
10616,2307,255630,1,2,25.4375,-9.319445,6.423611,3,0,0,0,234.277,0,0,0.47375,0.12625,2,2,0,1,109.9944,217.4081,42.2973428676712,-83.7065044323288,1,1.375868,0,5.135
10616,2307,255640,1,2,24.51389,-12.81944,6.388889,3,0,0,0,234.277,0,0,0.41,-0.0125,2,2,0,1,110.1327,218.2635,42.2973419142849,-83.7065055255644,1,1.384549,0,4.095
10616,2307,255650,1,2,22.97917,-16.86111,6.159722,3,0,0,0,234.274,0,0,0.26125,0.085,2,2,0,1,110.2741,219.1097,42.2973409642795,-83.706506625571,1,1.419271,0,2.565
10616,2307,255660,1,2,20.88889,-19.65972,5.756945,3,0,0,0,234.274,0,0,-0.0025,0.1625,2,2,0,1,110.4182,219.801,42.2973399676588,-83.7065078188094,1,1.445313,0,1.65
10616,2307,255670,1,2,18.81944,-20.54167,5.298611,3,0,0,0,234.263,0,0,0.3125,0.09999999,2,2,0,1,110.565,220.481,42.297338967653,-83.7065090188149,1,1.471354,0,0.67
10616,2307,255680,1,2,16.76389,-20.10417,4.8125,3,0,0,0,234.263,0,0,0.15125,0.14375,2,2,0,1,110.7151,220.7824,42.2973379676479,-83.7065102654392,1,1.506076,0,-0.935
10616,2307,255690,1,2,14.77083,-19.13889,4.326389,3,0,0,0,234.244,0,0,-0.35625,0.1725,2,2,0,1,110.8687,221.0563,42.2973369676457,-83.7065115154433,1,1.540799,0,-1.61
10616,2307,255700,1,2,12.86111,-17.55556,3.826389,3,0,0,0,234.244,0,0,-0.12,0.28375,2,2,1,1,111.0242,220.4194,42.2973357345517,-83.7065128120654,1,1.55816,0,-2.105
10616,2307,255710,1,2,11.20139,-15.0625,3.333333,3,0,0,0,234.244,0,0,0.1825,0.3925,2,2,1,1,111.1817,219.7164,42.2973344845458,-83.7065141120717,1,1.577691,0,-3.185
13108,1458,13260,1,8,25.75,-0.3732634,-7.2875,3,0,0,24.4,230.899,0,0,-0.04375,0.69125,2,2,0,0,753.8939,19.03582,42.2972172255581,-83.7056622669028,1,4.898002,0,-5.54
13108,1458,13270,1,8,25.63542,-0.9375,-7.208333,3,0,0,24,230.888,0,0,-0.15,0.85625,2,2,0,0,754.3837,19.92265,42.2972212255522,-83.7056602169054,1,4.915363,0,-5.545
13108,1458,13280,1,8,25.5625,-0.8159733,-7.116071,3,0,0,24,230.888,0,0,-0.21625,0.70625,2,2,0,0,754.875,20.69436,42.2972252458653,-83.7056581262703,1,4.915363,0,-5.505
13108,1458,13290,1,8,25.5,-1.131943,-7.015625,3,0,0,24.4,230.829,0,0,-0.18,0.6075,2,2,0,0,755.3663,21.29791,42.2972292958524,-83.7056559762721,1,4.915363,0,-5.32
13108,1458,13300,1,8,25.40972,-1.618055,-6.923611,3,0,0,22.8,230.829,0,0,-0.14375,0.35,2,2,0,0,755.8577,21.89643,42.297233325529,-83.7056537856377,1,4.915363,0,-5.395
13108,1458,13310,1,8,25.14583,-2.076387,-6.701389,3,0,0,22,230.791,0,0,-0.14125,0.71,2,2,0,0,756.349,22.4876,42.297237325523,-83.7056515356424,1,4.915363,0,-5.315
13108,1458,13320,1,8,24.93056,-1.847219,-6.493055,3,0,0,22,230.791,0,0,-0.05,0.75625,2,2,0,0,756.8398,22.92525,42.2972413458362,-83.7056493059631,1,4.880641,0,-5.355
13108,1458,13330,1,8,24.70139,-1.194447,-6.291667,3,0,0,22,230.741,0,0,-0.0525,0.59875,2,2,0,0,757.3278,23.13863,42.2972453958306,-83.7056471059645,1,4.863279,0,-5.28
13108,1458,13340,1,8,24.70833,-0.6111107,-6.166667,3,0,0,19.6,230.741,0,0,-0.0925,0.6925,2,2,0,0,757.814,23.56255,42.2972493848782,-83.7056448246943,1,4.845918,0,-5.34
13108,1458,13350,1,8,24.65972,-0.2847214,-6.027778,3,0,0,18.8,230.678,0,0,-0.105,0.64875,2,2,0,0,758.2988,24.29401,42.2972532848715,-83.7056424246978,1,4.863279,0,-4.75
13108,1458,13360,1,8,24.64583,-0.4027786,-5.888889,3,0,0,18.8,230.678,0,0,0.2825,0.71125,2,2,0,0,758.7842,24.69825,42.2972572458216,-83.7056400043834,1,4.793835,0,-4.285
13108,1458,13370,1,8,24.59028,-0.3541679,-5.763889,3,0,0,20,230.604,0,0,0.3875,0.16625,2,2,0,0,759.2636,24.62447,42.2972612958161,-83.7056375543866,1,4.811196,0,-3.43
13108,1458,13380,1,8,24.54167,-0.1388931,-5.673611,3,0,0,21.6,230.604,0,0,-0.07375,0.005,2,2,0,0,759.7462,24.59415,42.2972653864433,-83.7056351450269,1,4.915363,0,-3.145
13108,1458,13390,1,8,24.53472,0.03472137,-5.597222,3,0,0,21.6,230.564,0,0,-0.025,0.67375,2,2,0,0,760.2378,24.62731,42.2972695364385,-83.7056327950309,1,4.930553,0,-2.63
