Device,Trip,Time,TargetId,ObstacleId,Range,Rangerate,Transversal,TargetType,Status,CIPV,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Speed,TurnSignal,YawRate
10139,5015,4320,1,4,37.06944,-1.618053,-7.888889,3,0,0,0,237.162,0,0,-0.29625,0.6125,2,2,1,1,314.0603,96.92016,42.2994949127488,-83.7045831352341,1,0,1,-0.54
10139,5015,4330,1,4,36.94444,-1.215271,-8,3,0,0,0,237.162,0,0,-0.32125,0.5775,2,2,1,1,314.0603,96.92016,42.2994940268422,-83.7045828852337,1,0,1,-0.52
10139,5015,4340,1,4,36.86806,-0.9583244,-8.111111,3,0,0,0,237.119,0,0,-0.28375,0.54875,2,2,1,1,314.0603,96.92016,42.2994931268408,-83.7045826352336,1,0,1,-0.47
10139,5015,4350,1,4,36.79167,-1.006939,-8.222222,3,0,0,0,237.119,0,0,-0.25625,0.6475,2,2,1,1,314.0603,96.92016,42.2994921409313,-83.7045824281864,1,0,1,-0.525
10139,5015,4360,1,4,36.66667,-1.111115,-8.333333,3,0,0,0,237.057,0,0,-0.25875,0.60625,2,2,1,1,314.0603,96.92016,42.2994911409328,-83.7045822281867,1,0,1,-0.495
10139,5015,4370,1,4,36.54167,-1.098217,-8.430555,3,0,0,0,237.057,0,0,-0.29125,0.61625,2,2,1,1,314.0603,96.92016,42.2994901409331,-83.7045820281864,1,0,1,-0.505
10139,5015,4380,1,4,36.4375,-1.01786,-8.476563,3,0,0,0,236.988,0,0,-0.29625,0.65625,2,2,1,1,314.0603,96.92016,42.2994891409328,-83.7045818281867,1,0,1,-0.575
10139,5015,4390,1,4,36.35714,-0.7708359,-8.517858,3,0,0,0,236.988,0,0,-0.28,0.63125,2,2,1,1,314.0603,96.92016,42.2994880120723,-83.7045817570466,1,0,1,-0.475
10139,5015,4400,1,4,36.25,-0.535717,-8.552083,3,0,0,0,236.917,0,0,-0.265,0.6675,2,2,1,1,314.0603,96.92016,42.2994868620726,-83.7045817070466,1,0,1,-0.51
10139,5015,4410,1,4,36.25,-0.3794638,-8.6125,3,0,0,0,236.917,0,0,-0.31625,0.60625,2,2,1,1,314.0603,96.92016,42.2994857120723,-83.7045815711401,1,0,1,-0.55
10146,748,7890,1,3,35.775,-1.594184,9.6375,3,0,0,0,221.825,0,0,-0.40375,-0.2,2,2,1,0,368.2401,281.5187,42.2996551901096,-83.7046019536292,1,3.055799,0,0.005
10146,748,7900,1,3,35.61458,-2.312508,9.666667,3,0,0,0,221.825,0,0,-0.19375,-0.59625,2,2,1,0,368.5457,281.301,42.2996550024728,-83.7046045184745,1,3.061355,0,0.18
10146,748,7910,1,3,35.3125,-3.332119,9.651786,3,0,0,0,221.804,0,0,-0.28875,-0.77,2,2,1,0,368.8513,281.0797,42.2996548024721,-83.7046070684794,1,3.041909,0,1.37
10146,748,7920,1,3,34.92969,-4.590275,9.601563,3,0,0,0,221.804,0,0,-0.53625,-0.0225,2,2,1,0,369.155,281.1014,42.2996565777529,-83.704603643258,1,3.003017,0,1.405
10146,748,7930,1,3,34.45139,-5.513023,9.520833,3,0,0,0,221.517,0,0,-0.31375,0.18,2,2,1,0,369.4554,281.1263,42.2996583777521,-83.7046001432532,1,3.005795,0,1.56
10146,748,7940,1,3,33.75,-5.901047,9.430555,3,0,0,0,221.517,0,0,-0.7675,0.16,2,2,1,0,369.7523,281.3712,42.2996576592666,-83.7046083468177,1,2.861339,0,2.15
10146,748,7950,1,3,33.14583,-5.284721,9.354167,3,0,0,0,220.975,0,0,-0.885,0.21375,2,2,1,0,370.0406,281.6189,42.2996569092654,-83.7046166968377,1,2.941901,0,2.625
10146,748,7960,1,3,32.63194,-3.722218,9.284722,3,0,0,0,220.975,0,0,-1.275,-0.0325,2,2,1,0,370.3317,280.932,42.299656504941,-83.7046187259132,1,2.816891,0,2.555
10146,748,7970,1,3,32.36806,-1.909714,9.270833,3,0,0,0,221.149,0,0,-1.61375,-0.7475,2,2,1,0,370.6109,280.2333,42.2996561049406,-83.7046206759172,1,2.719661,0,2.97
10146,748,7980,1,3,32.27778,0.1666718,9.305555,3,0,0,0,221.149,0,0,-1.65,0.295,2,2,1,0,370.8815,280.5281,42.2996552111144,-83.7046218851789,1,2.666879,0,2.45
10146,748,7990,1,3,32.36806,2.465271,9.361111,3,0,0,0,220.875,0,0,-1.7425,-0.005,2,2,1,0,371.1444,280.8353,42.2996543111131,-83.7046230851826,1,2.514089,0,2.125
10146,748,8000,1,3,32.71528,5.138885,9.479167,3,0,0,0,220.875,0,0,-1.59375,0.0525,2,2,1,0,371.3951,280.0843,42.2996547444437,-83.7046297172797,1,2.480753,0,2.655
10146,748,8010,1,3,33.38194,6.545135,9.708333,3,0,0,0,220.609,0,0,-1.925,0.11,2,2,1,0,371.6393,279.32,42.2996551944444,-83.7046364172871,1,2.327963,0,2.36
10146,748,8020,1,3,34.34028,6.854912,10.01389,3,0,0,0,220.609,0,0,-1.91875,0.00875,2,2,1,0,371.8698,279.2426,42.2996545580222,-83.7046348209818,1,2.172395,0,1.775
10146,748,8030,1,3,34.82813,6.607143,10.16406,3,0,0,0,220.827,0,0,-1.74625,-0.3325,2,2,1,0,372.0844,279.1738,42.2996539080218,-83.7046331209798,1,2.064053,0,1.995
10146,748,8040,1,3,35.41964,6.312153,10.34821,3,0,0,0,220.827,0,0,-1.91875,-0.10125,2,2,1,0,372.2875,278.8778,42.2996543938302,-83.7046349271749,1,1.936265,0,1.955
10146,748,8050,1,3,36.14583,7.089291,10.57292,3,0,0,0,220.658,0,0,-1.72,-0.205,2,2,1,0,372.479,278.579,42.2996548938312,-83.704636777178,1,1.855703,0,1.505
10146,748,8060,1,3,36.8375,3.265502,10.7875,3,0,0,0,220.658,0,0,-1.5925,-0.405,2,2,1,0,372.6593,278.4898,42.2996560851953,-83.7046378864296,1,1.647353,0,1.6
10146,748,8160,1,4,33.6625,0.6160736,10.7875,3,0,0,0,221.273,0,0,-0.2225,-0.41625,2,2,1,0,373.8773,277.1235,42.2996565073914,-83.7046583024641,1,0.7195014,0,1.21
10146,748,8170,1,4,33.625,0.6160736,10.8125,3,0,0,0,220.942,0,0,0.2025,-0.20625,2,2,0,0,373.95,276.2589,42.2996559073905,-83.7046581024635,1,0.7445033,0,1.275
10146,748,8180,1,4,33.78571,1.084724,10.89286,3,0,0,0,220.942,0,0,0.2225,-0.33125,2,2,0,0,374.0245,276.7401,42.2996553567743,-83.7046598778293,1,0.7472813,0,1.325
10146,748,8190,1,4,33.9375,1.45734,10.96875,3,0,0,0,220.966,0,0,0.24,-0.405,2,2,0,0,374.1002,277.238,42.2996548067737,-83.7046616778321,1,0.7833953,0,1.735
10146,748,8200,1,4,34.04861,1.241074,11.02083,3,0,0,0,220.966,0,0,0.225,-0.2825,2,2,0,0,374.1797,277.177,42.2996549481533,-83.7046632803016,1,0.8306213,0,2.025
10146,748,8210,1,4,34.22222,0.9930573,11.11806,3,0,0,0,221.09,0,0,0.215,-0.4125,2,2,0,0,374.2633,277.109,42.2996550981535,-83.7046648803029,1,0.8528454,0,2.085
10146,748,8220,1,4,34.26389,0.9600716,11.16667,3,0,0,0,221.09,0,0,0.0225,-0.47125,2,2,0,0,374.3499,277.0614,42.2996547049237,-83.7046642580013,1,0.9139613,0,3.015
10146,748,8230,1,4,34.32639,1.00037,11.16667,3,0,0,0,221.2,0,0,0.1025,-0.11375,2,2,0,0,374.4424,277.0139,42.2996543049234,-83.704663608,1,0.9584093,0,3.39
10146,748,8240,1,4,34.47656,1.386902,11.22656,3,0,0,0,221.2,0,0,0.1325,-0.17,2,2,0,0,374.5394,276.4373,42.2996529666135,-83.7046691804703,1,1.005635,0,3.715
10146,748,8250,1,4,34.61607,1.33316,11.27679,3,0,0,0,220.958,0,0,0.18625,-0.14875,2,2,0,0,374.6409,275.854,42.2996516166105,-83.7046748304769,1,1.041749,0,4.46
10146,748,8260,1,4,34.8125,1.044655,11.33333,3,0,0,0,220.958,0,0,0.48375,-0.3425,2,2,0,0,374.7465,274.9269,42.2996520938493,-83.7046748012302,1,1.102865,0,4.66
10146,748,8270,1,4,34.825,0.6865692,11.325,3,0,0,0,221.25,0,0,0.5725,-0.54625,2,2,0,0,374.8593,273.9955,42.2996525938494,-83.7046747012302,1,1.205651,0,4.98
10160,710,131420,1,19,14.55,0.3253961,-1.5875,3,1,0,0,233.476,0,0,0.43375,0.16,2,2,1,1,2127.053,252.7469,42.2995371450597,-83.7048729476688,1,2.832031,0,14.425
10160,710,131430,1,19,14.57292,0.4642868,-1.364583,3,1,0,0,233.476,0,0,0.25625,0.44875,2,2,1,1,2127.335,254.4031,42.299536872529,-83.7048760206377,1,2.797309,0,13.43
10612,5374,1490,1,2,26.9375,-0.09176572,1.5,3,0,0,0,727.782,0,1,-3.58,-0.2325,2,1,1,0,102.8842,243.6844,42.2992498,-83.7046273,1,7.416667,2,1.77
10612,5374,1500,1,2,26.73958,-0.8035755,1.447917,3,0,0,0,727.782,0,1,-3.28625,0.3,2,1,1,0,103.6197,243.6844,42.2992498,-83.7046273,1,7.280556,2,1.92
10612,5374,1510,1,2,26.77678,-0.3472233,1.375,3,0,0,0,727.782,0,1,-3.03125,-0.3325,2,1,1,0,104.334,243.6844,42.2992498,-83.7046273,1,7.000001,2,1.205
10612,5374,1520,1,2,26.78125,-0.2628975,1.304688,3,0,0,0,727.782,0,1,-3.31625,0.3025,2,1,1,0,105.025,243.6844,42.2992498,-83.7046273,1,6.711112,2,1.54
10612,5374,1530,1,2,26.74306,-1.043152,1.236111,3,0,0,0,727.782,0,1,-3.49125,0.0275,2,1,1,0,105.6893,243.6844,42.2992498,-83.7046273,1,6.561112,2,1.655
10612,5374,1540,1,2,26.625,-2.180553,1.097222,3,0,0,0,727.782,0,1,-3.2475,0.45125,2,0,1,0,106.3301,243.6844,42.2992498,-83.7046273,1,6.241667,2,1.355
10612,5374,1550,1,2,26.33333,-3.284719,0.9652778,3,0,0,0,727.782,0,1,-3.68125,-0.0075,2,0,1,0,106.9428,243.6844,42.2992498,-83.7046273,1,5.902779,2,1.715
10612,5374,1560,1,2,25.89583,-3.840277,0.8333333,3,0,0,0,727.782,0,1,-3.8775,0.57125,2,0,1,0,107.5277,243.6844,42.2992498,-83.7046273,1,5.783334,2,1.58
10612,5374,1570,1,2,25.46528,-3.770834,0.7013889,3,0,0,0,727.782,0,1,-3.13,1.28125,2,0,1,0,108.0899,243.6844,42.2992498,-83.7046273,1,5.472223,2,0.885
10612,5374,1580,1,2,25.13889,-3.916668,0.5763889,3,0,0,0,727.782,0,0,-3.09625,0.27375,2,2,1,0,108.6255,243.6844,42.2992498,-83.7046273,1,5.155556,2,0.41
10612,5374,1590,1,2,24.82639,-4.465281,0.4513889,3,0,0,0,727.782,0,0,-2.565,0.09124999,2,2,1,0,109.1352,243.6844,42.2992498,-83.7046273,1,5.025001,2,-0.51
10612,5374,1600,1,2,24.25694,-5.236115,0.3541667,3,0,0,0,727.782,0,0,-2.36,-0.545,2,2,1,0,109.626,243.6844,42.2992498,-83.7046273,1,4.805556,2,-0.185
10612,5374,1610,1,2,23.67361,-5.645834,0.2708333,3,0,0,0,727.782,0,0,-2.21375,0.395,2,2,1,0,110.1008,243.6844,42.2992498,-83.7046273,1,4.594445,2,-0.71
10612,5374,1620,1,2,23.09722,-5.576387,0.2013889,3,0,0,0,727.782,0,0,-1.74375,0.74875,2,2,1,0,110.5583,243.6844,42.2992498,-83.7046273,1,4.550001,2,-1.715
10612,5374,1630,1,2,22.58333,-5.305553,0.1597222,3,0,0,0,727.782,0,0,-0.9425,0.25625,2,2,1,0,111.0049,243.6844,42.2992498,-83.7046273,1,4.405556,2,-2.08
10612,5374,1640,1,2,22.01389,-4.979166,0.1388889,3,0,0,0,727.782,0,0,-0.70875,-0.66625,2,2,0,0,111.4471,243.6844,42.2992498,-83.7046273,1,4.402778,2,-1.865
10612,5374,1650,1,2,21.5625,-4.937502,0.1458333,3,0,0,0,727.782,0,0,-0.8625,-0.30875,2,2,0,0,111.8886,243.6844,42.2992498,-83.7046273,1,4.430556,2,-2.54
10612,5374,1660,1,2,21.11806,-5.027779,0.1805556,3,0,0,0,727.782,0,0,-0.585,0.82125,2,2,0,0,112.3307,243.6844,42.2992498,-83.7046273,1,4.405556,2,-3.4
10612,5374,1670,1,2,20.5625,-4.711805,0.25,3,0,0,0,727.782,0,0,-0.31,0.57,2,2,0,0,112.7712,243.6844,42.2992498,-83.7046273,1,4.416667,2,-4.73
10612,5374,1680,1,2,20,-4.015129,0.3541667,3,0,0,0,727.782,0,0,-0.7225,-0.57,2,2,0,0,113.2141,243.6844,42.2992498,-83.7046273,1,4.444445,2,-5.295
10612,5374,1690,1,2,19.76563,-3.178572,0.390625,3,0,0,0,727.782,0,0,-1.08875,0.43,2,2,0,0,113.6597,243.6844,42.2992498,-83.7046273,1,4.455556,2,-6.145
10612,5374,1700,1,2,19.50893,-2.771873,0.4375,3,0,0,0,727.782,0,0,-0.7475,0.2325,2,2,0,0,114.1061,243.6844,42.2992498,-83.7046273,1,4.45,2,-8.105
10612,5374,1710,1,2,19.21875,-3.107138,0.5,3,0,0,11.1,727.782,0,0,-0.4575,-1.1925,2,2,0,0,114.5508,243.6844,42.2992498,-83.7046273,1,4.444445,2,-8.99
10612,5374,1720,1,2,18.8875,-1.401413,0.575,3,0,0,11.1,727.782,0,0,-0.09124999,-0.96875,2,2,0,0,114.9963,243.6844,42.2992498,-83.7046273,1,4.513889,2,-10.445
13105,5532,39240,3,6,15.45,-0.6323163,-0.2375,3,0,0,38,237.093,0,0,-0.5025,0.97125,2,2,0,0,2023.901,272.9928,42.2995202040641,-83.7047027827164,4,4.114582,0,-12.71
13105,5532,39250,1,5,12.875,-1.544518,0.5125,3,0,0,38.4,237.093,0,0,-0.75375,1.32,2,2,0,0,2024.314,274.17,42.2995206040635,-83.7047072327139,4,4.134113,0,-12.22
13105,5532,39250,3,6,15.23958,-1.669641,-0.03125,3,0,0,38.4,237.093,0,0,-0.75375,1.32,2,2,0,0,2024.314,274.17,42.2995206040635,-83.7047072327139,4,4.134113,0,-12.22
13105,5532,39260,1,5,12.48958,-3.571429,0.6666667,3,0,0,38.4,237.081,0,0,-0.4325,1.08875,2,2,0,0,2024.728,276.0289,42.2995212321099,-83.7047117967234,3,4.142794,0,-12.085
13105,5532,39260,3,6,15.11607,-1.401736,0.1607143,3,0,0,38.4,237.081,0,0,-0.4325,1.08875,2,2,0,0,2024.728,276.0289,42.2995212321099,-83.7047117967234,3,4.142794,0,-12.085
13105,5532,39270,1,5,12.16071,-2.946179,0.8482143,3,0,0,38,237.081,0,0,-0.52375,1.22875,2,2,0,0,2025.144,278.1029,42.2995219321097,-83.704716396722,3,4.162325,0,-12.16
13105,5532,39270,3,6,15.01563,-1.595238,0.3515625,3,0,0,38,237.081,0,0,-0.52375,1.22875,2,2,0,0,2025.144,278.1029,42.2995219321097,-83.704716396722,3,4.162325,0,-12.16
13105,5532,39280,1,5,11.89063,-3.063491,1.046875,3,0,0,38.4,237.054,0,0,-0.20625,1.3275,2,2,0,0,2025.559,279.4881,42.2995226701168,-83.7047209206969,3,4.151474,0,-13.12
13105,5532,39280,3,6,14.86111,-1.881449,0.6041667,3,0,0,38.4,237.054,0,0,-0.20625,1.3275,2,2,0,0,2025.559,279.4881,42.2995226701168,-83.7047209206969,3,4.151474,0,-13.12
13105,5532,39290,1,5,11.70139,-3.305803,1.229167,3,0,0,38.8,237.054,0,0,-0.54,0.51125,2,2,0,0,2025.971,280.656,42.2995234201152,-83.7047254206948,3,4.112411,0,-12.58
13105,5532,39290,3,6,14.56944,-1.993923,1.0625,3,0,0,38.8,237.054,0,0,-0.54,0.51125,2,2,0,0,2025.971,280.656,42.2995234201152,-83.7047254206948,3,4.112411,0,-12.58
13105,5532,39300,1,5,11.1875,-3.498264,1.583333,3,0,0,38.8,236.984,0,0,-0.42125,0.62625,2,2,0,0,2026.387,281.8116,42.2995242841383,-83.7047299586992,3,4.173175,0,-11.97
13105,5532,39300,3,6,14.39844,-1.833332,1.265625,3,0,0,38.8,236.984,0,0,-0.42125,0.62625,2,2,0,0,2026.387,281.8116,42.2995242841383,-83.7047299586992,3,4.173175,0,-11.97
13105,5532,39310,1,5,10.85938,-3.277779,1.765625,3,0,0,38.8,236.984,0,0,-0.55,1.21625,2,2,0,0,2026.806,282.9632,42.299525184136,-83.7047345086829,3,4.186196,0,-11.785
13105,5532,39310,3,6,14.25,-1.383161,1.473214,3,0,0,38.8,236.984,0,0,-0.55,1.21625,2,2,0,0,2026.806,282.9632,42.299525184136,-83.7047345086829,3,4.186196,0,-11.785
13105,5532,39320,1,5,10.5625,-2.309376,1.955357,3,0,0,38.8,236.934,0,0,-0.5675,1.235,2,2,0,0,2027.227,284.1409,42.2995261981562,-83.7047391346893,3,4.210068,0,-11.765
13105,5532,39320,3,6,14.10417,-1.125002,1.708333,3,0,0,38.8,236.934,0,0,-0.5675,1.235,2,2,0,0,2027.227,284.1409,42.2995261981562,-83.7047391346893,3,4.210068,0,-11.765
13105,5532,39330,1,5,10.375,-1.437502,2.125,3,0,0,38.8,236.934,0,0,-0.63375,1.26,2,2,0,0,2027.646,285.3268,42.2995272481551,-83.7047437846811,3,4.186196,0,-11.805
13105,5532,39330,3,6,14.025,-0.6801216,1.9125,3,0,0,38.8,236.934,0,0,-0.63375,1.26,2,2,0,0,2027.646,285.3268,42.2995272481551,-83.7047437846811,3,4.186196,0,-11.805
13105,5532,39340,1,5,10.275,-1.138021,2.3125,3,0,0,39.2,236.886,0,0,-0.46625,1.095,2,2,0,0,2028.064,286.4301,42.2995283361603,-83.7047483586701,3,4.186196,0,-11.47
13105,11397,16360,1,54,17.0875,-0.01680374,-1.8,3,0,0,36,224.259,0,0,-0.12125,0.875,2,2,0,0,450.3328,263.0135,42.2995645135184,-83.7045810028738,0,3.446179,0,-14.62
13105,11397,16370,1,54,17.11458,0.4107189,-1.5,3,0,0,36,224.323,0,0,0.35375,1.22375,2,2,0,0,450.6857,266.3569,42.2995645526854,-83.7045844069451,1,3.630641,0,-14.395
13105,11397,16380,1,54,17.16964,-0.1307278,-1.116071,3,0,0,36,224.323,0,0,-0.545,1.1725,2,2,0,0,451.0442,267.5616,42.299564202685,-83.7045881569445,1,3.528645,0,-13.935
13105,11397,16390,1,54,17.11719,-0.655756,-0.6875,3,0,0,36.4,224.367,0,0,-0.33625,1.02,2,2,0,0,451.3956,268.7398,42.2995638932409,-83.7045919812908,1,3.496092,0,-14.615
13105,11397,16400,1,54,17.02083,-1.303696,-0.2986111,3,0,0,36,224.367,0,0,-0.42,0.6375,2,2,0,0,451.7463,269.7488,42.2995638432409,-83.7045962812872,1,3.519964,0,-15.315
13105,11397,16410,1,54,16.86111,-1.4375,0.4305556,3,0,0,35.6,224.126,0,0,-0.6075,0.91125,2,2,0,0,452.0992,270.6781,42.2995637864817,-83.7046005880502,1,3.541665,0,-14.415
13105,11397,16420,1,54,16.64583,-1.352554,1.138889,3,0,0,34.4,224.126,0,0,-0.74,1.1125,2,2,0,0,452.4548,271.0974,42.2995636864819,-83.7046049380324,1,3.569877,0,-13.19
13105,11397,16430,1,54,16.58594,-0.8859119,1.484375,3,0,0,32.4,223.965,0,0,-0.31,0.6425,2,2,0,0,452.8143,271.4747,42.299563593241,-83.7046092812762,1,3.62413,0,-13.085
13105,11397,16440,1,54,16.48214,-0.6776047,1.848214,3,0,0,30.4,223.965,0,0,-0.24875,0.78,2,2,0,0,453.1775,271.5829,42.2995635432409,-83.7046135812799,1,3.639322,0,-13.36
13105,11397,16450,1,54,16.5,-0.6607151,2.239583,3,0,0,30,223.843,0,0,-0.4975,1.2525,2,2,0,0,453.5419,271.6996,42.2995635405539,-83.7046178001639,1,3.645832,0,-13.325
13105,11397,16460,1,54,16.35,-0.3547239,2.6875,3,0,0,29.6,223.843,0,0,-0.33875,1.6625,2,2,0,0,453.9045,271.8696,42.2995638405535,-83.7046215001557,1,3.600259,0,-12.725
13105,15140,24790,1,56,11.8,-0.3984992,-1.7875,3,0,0,26.4,230.968,0,0,0.05,0.28125,2,2,0,0,890.5657,300.3547,42.2995657001618,-83.7048431684721,2,2.968749,0,-9.264999
13105,15140,24790,2,55,13.25,-0.4870407,-1.2875,3,0,0,26.4,230.968,0,0,0.05,0.28125,2,2,0,0,890.5657,300.3547,42.2995657001618,-83.7048431684721,2,2.968749,0,-9.264999
13105,15140,24800,1,56,11.70833,-0.8303595,-1.666667,3,0,0,26.4,230.671,0,0,-0.35,0.73625,2,2,0,0,890.8621,302.7541,42.2995677501628,-83.7048454184747,2,2.962239,0,-8.98
13105,15140,24800,2,55,13.11458,-1.205359,-1.145833,3,0,0,26.4,230.671,0,0,-0.35,0.73625,2,2,0,0,890.8621,302.7541,42.2995677501628,-83.7048454184747,2,2.962239,0,-8.98
13105,15140,24810,1,56,11.63393,-0.7814245,-1.5625,3,0,0,26.8,230.671,0,0,-0.15625,0.41,2,2,0,0,891.1595,304.5628,42.2995695440099,-83.7048477197094,2,2.99262,0,-8.065
13105,15140,24810,2,55,13.00893,-1.00434,-1.017857,3,0,0,26.8,230.671,0,0,-0.15625,0.41,2,2,0,0,891.1595,304.5628,42.2995695440099,-83.7048477197094,2,2.99262,0,-8.065
13105,15140,24820,1,56,11.55469,-0.8561497,-1.460938,3,0,0,26.8,230.671,0,0,-0.16875,0.61,2,2,0,0,891.4597,305.2325,42.2995708440088,-83.7048501197095,2,3.014322,0,-8
13105,15140,24820,2,55,12.92969,-1.189483,-0.8984375,3,0,0,26.8,230.671,0,0,-0.16875,0.61,2,2,0,0,891.4597,305.2325,42.2995708440088,-83.7048501197095,2,3.014322,0,-8
13105,15140,24830,1,56,11.48611,-1.190598,-1.361111,3,0,0,26.8,230.586,0,0,0.155,0.13875,2,2,0,0,891.7629,305.9864,42.299572297709,-83.7048525197167,2,3.049044,0,-8.385
13105,15140,24830,2,55,12.84028,-1.704488,-0.7916667,3,0,0,26.8,230.586,0,0,0.155,0.13875,2,2,0,0,891.7629,305.9864,42.299572297709,-83.7048525197167,2,3.049044,0,-8.385
13105,15140,24840,1,56,11.35417,-1.678818,-1.131944,3,0,0,27.6,230.586,0,0,0.09375,0.52875,2,2,0,0,892.0686,306.9023,42.2995740477078,-83.7048549197167,2,3.064235,0,-8.559999
13105,15140,24840,2,55,12.60417,-2.310763,-0.5277778,3,0,0,27.6,230.586,0,0,0.09375,0.52875,2,2,0,0,892.0686,306.9023,42.2995740477078,-83.7048549197167,2,3.064235,0,-8.559999
13105,15140,24850,1,56,11.13889,-2.076388,-0.8958333,3,0,0,28.8,230.503,0,0,-0.08,0.67625,2,2,0,0,892.3748,308.0027,42.2995759001727,-83.7048572343297,2,3.059895,0,-8.775
13105,15140,24850,2,55,12.31944,-2.708334,-0.2708333,3,0,0,28.8,230.503,0,0,-0.08,0.67625,2,2,0,0,892.3748,308.0027,42.2995759001727,-83.7048572343297,2,3.059895,0,-8.775
13105,15140,24860,1,56,10.88889,-2.305557,-0.6597222,3,0,0,29.6,230.503,0,0,-0.04875,0.225,2,2,0,0,892.6819,309.4589,42.2995779501774,-83.7048593843315,2,3.088106,0,-9.02
13105,15140,24860,2,55,12.03472,-2.70139,-0.02777778,3,0,0,29.6,230.503,0,0,-0.04875,0.225,2,2,0,0,892.6819,309.4589,42.2995779501774,-83.7048593843315,2,3.088106,0,-9.02
13105,15140,24870,1,56,10.68056,-2.388891,-0.4513889,3,0,0,30,230.454,0,0,-0.14125,-0.0625,2,2,0,0,892.9919,310.7503,42.299579846479,-83.704861636797,2,3.111978,0,-8.22
13105,15140,24870,2,55,11.77083,-2.631945,0.1944444,3,0,0,30,230.454,0,0,-0.14125,-0.0625,2,2,0,0,892.9919,310.7503,42.299579846479,-83.704861636797,2,3.111978,0,-8.22
13105,15140,24880,1,56,10.43056,-2.190973,-0.2638889,3,0,0,30,230.401,0,0,-0.10125,-0.09999999,2,2,0,0,893.3035,311.7242,42.2995814464839,-83.7048640868047,2,3.120659,0,-8
13105,15140,24880,2,55,11.52778,-2.348958,0.3888889,3,0,0,30,230.401,0,0,-0.10125,-0.09999999,2,2,0,0,893.3035,311.7242,42.2995814464839,-83.7048640868047,2,3.120659,0,-8
13105,15140,24890,1,56,10.17361,-1.923363,-0.06944445,3,0,0,30.4,230.401,0,0,-0.15625,0.08875,2,2,0,0,893.6159,312.5519,42.299583029406,-83.7048665368006,2,3.131509,0,-8.08
13105,15140,24890,2,55,11.25694,-2.077256,0.5902778,3,0,0,30.4,230.401,0,0,-0.15625,0.08875,2,2,0,0,893.6159,312.5519,42.299583029406,-83.7048665368006,2,3.131509,0,-8.08
13105,15140,24900,1,56,10.04688,-1.644841,0.0390625,3,0,0,31.2,230.318,0,0,-0.1375,0.18875,2,2,0,0,893.929,313.0981,42.2995845794068,-83.7048689868011,2,3.133679,0,-7.8
