Device,Trip,Time,TargetId,ObstacleId,Range,Rangerate,Transversal,TargetType,Status,CIPV,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Speed,TurnSignal,YawRate
10120,285,127250,1,57,51.84821,-2.349995,-5.116071,3,0,0,0,235.587,0,0,0.27125,-1.105,2,2,0,1,18898.61,106.3585,42.3011511,-83.7077824,1,7.450087,0,5.14
10120,285,127260,1,57,51.57292,-2.928562,-5.364583,3,0,0,0,235.587,0,0,1.495,-0.5375,2,2,1,1,18899.35,106.3585,42.3011511,-83.7077824,1,7.465278,0,5.215
10120,285,127270,1,57,51.2625,-1.175098,-5.6375,3,0,0,0,235.575,0,0,-0.605,-1.26875,2,2,1,1,18900.09,105.2395,42.3011477,-83.7077651,1,7.348091,0,5.15
10120,285,127330,1,57,42.125,-8.918031,-8.9875,3,0,0,0,235.495,0,0,1.63625,0.12875,2,2,1,1,18904.56,101.7136,42.3011391,-83.7077124,2,7.458768,0,5.31
10120,285,127340,1,57,40.61458,-17.45535,-8.854167,3,0,0,0,235.495,0,0,-0.08875,-1.3525,2,2,1,1,18905.31,101.7136,42.3011391,-83.7077124,2,7.49132,0,5.35
10122,52,194220,1,46,30.975,-0.5821546,-6.575,3,0,0,0,237.747,0,0,-0.16625,-0.12,2,2,0,1,22468.43,193.9345,42.3011046,-83.7082394,1,7.478299,0,2.65
10122,52,194230,1,46,30.79167,-1.660719,-6.697917,3,0,0,0,237.78,0,0,-0.075,-0.3375,2,2,0,1,22469.17,193.867,42.3010914,-83.7082437,1,7.486979,0,3.065
10122,52,194240,1,46,30.64286,-1.199133,-6.8125,3,0,0,0,237.78,0,0,-0.19875,-0.2275,2,2,0,1,22469.91,193.867,42.3010914,-83.7082437,1,7.49566,0,3.2
10122,52,194250,1,46,30.57031,-1.587299,-6.929688,3,0,0,0,237.803,0,0,0.155,-0.515,2,2,0,1,22470.66,193.3246,42.3010782,-83.7082476,1,7.530382,0,2.925
10122,52,194260,1,46,30.48611,-2.321304,-7.069445,3,0,0,0,237.803,0,0,0.3925,-0.83,2,2,0,1,22471.42,193.3246,42.3010782,-83.7082476,1,7.539063,0,2.585
10122,52,194270,1,46,30.07639,-3.286459,-7.270833,3,0,0,0,237.831,0,0,0.53125,-0.70125,2,2,0,1,22472.19,192.8346,42.3010649,-83.7082514,1,7.565104,0,2.83
10122,52,194280,1,46,29.72917,-4.215277,-7.479167,3,0,0,0,237.831,0,0,0.41375,-0.18125,2,2,0,1,22472.95,192.8346,42.3010649,-83.7082514,1,7.547743,0,2.79
10122,52,194290,1,46,29.30556,-3.774305,-7.6875,3,0,0,0,237.848,0,0,0.12,-0.095,2,2,0,1,22473.71,192.1464,42.3010515,-83.7082551,1,7.565104,0,3.015
10122,52,194300,1,46,28.76389,-3.092012,-7.840278,3,0,0,0,237.848,0,0,0.02875,-0.6725,2,2,0,1,22474.47,192.1464,42.3010515,-83.7082551,1,7.617188,0,2.455
10122,52,194310,1,46,28.67188,-2.291668,-7.976563,3,0,0,0,237.861,0,0,0.23375,-0.6025,2,2,0,1,22475.23,191.3018,42.3010379,-83.7082587,1,7.599827,0,2.055
10122,52,194320,1,46,28.5,-2.032988,-8.071428,3,0,0,0,237.861,0,0,0.18875,-0.4975,2,2,0,1,22475.99,191.3018,42.3010379,-83.7082587,1,7.617188,0,2.39
10122,52,194330,1,46,28.29167,-2.8125,-8.166667,3,0,0,0,237.919,0,0,0.22875,-0.2825,2,2,0,1,22476.76,191.3616,42.3010245,-83.7082625,1,7.625868,0,1.58
10122,52,194340,1,46,27.9375,-1.072049,-8.25,3,0,0,0,237.919,0,0,0.0525,-0.285,2,2,0,1,22477.52,191.3616,42.3010245,-83.7082625,1,7.669271,0,0.37
10122,58,71770,1,3,17.5,-10.47917,-0.04861111,3,0,0,0,237.726,0,0,1.585,-2.14625,2,2,1,1,5420.738,172.5265,42.3015993,-83.7083491,1,9.36849,0,11
10122,58,71780,1,3,16.39583,-10.06945,-0.5555556,3,0,0,0,237.726,0,0,1.66875,-1.8375,2,2,1,1,5421.673,172.5265,42.3015993,-83.7083491,1,9.316406,0,10.465
10122,58,71790,1,3,15.40278,-8.282987,-1.048611,3,0,0,0,237.675,0,0,2.13125,-1.69625,2,2,1,1,5422.602,169.3388,42.3015824,-83.7083447,1,9.21224,0,10.33
10122,58,71800,1,3,14.59722,-6.097348,-1.458333,3,0,0,0,237.675,0,0,1.9575,-1.5475,2,2,1,1,5423.523,169.3388,42.3015824,-83.7083447,1,9.20356,0,10.18
10122,58,71810,1,3,14.25781,-4.316469,-1.640625,3,0,0,0,237.652,0,0,2.225,-1.62875,2,2,1,1,5424.437,166.9706,42.3015661,-83.7083396,1,9.090713,0,10.345
10122,58,71820,1,3,13.91964,-3.368924,-1.839286,3,0,0,0,237.652,0,0,2.0775,-2.12875,2,2,1,1,5425.34,166.9706,42.3015661,-83.7083396,1,8.960504,0,9.775
10122,58,71830,1,3,13.58333,-3.348212,-2.041667,3,0,0,0,237.597,0,0,2.405,-1.74625,2,2,1,1,5426.232,164.7985,42.3015504,-83.7083339,1,8.793404,0,9.395
10122,58,71840,1,3,13.25,-1.683718,-2.2625,3,0,0,0,237.597,0,0,2.49125,-1.2525,2,2,1,1,5427.106,164.7985,42.3015504,-83.7083339,1,8.663195,0,9.7
10122,102,145540,1,63,50.1125,-0.4428323,12.225,3,0,0,0,238.8,0,0,2.62375,-0.56125,2,2,1,1,22389.54,151.4831,42.301442,-83.7082886,1,4.713542,0,4.78
10122,102,145550,1,63,50.04167,-0.7857132,12.20833,3,0,0,0,238.756,0,0,2.615,-0.12,2,2,1,1,22389.99,151.0824,42.3014344,-83.7082831,1,4.496528,0,3.765
10122,102,145560,1,63,49.95536,-0.81007,12.1875,3,0,0,0,238.756,0,0,2.78875,0.14875,2,2,1,1,22390.43,151.0824,42.3014344,-83.7082831,1,4.279514,0,3.805
10122,102,145570,1,63,49.85938,-0.6150818,12.17188,3,0,0,0,238.704,0,0,3.09625,-0.225,2,2,1,1,22390.85,149.3102,42.3014278,-83.7082777,1,4.086372,0,3.8
10122,102,145580,1,63,49.79861,-0.2492523,12.18056,3,0,0,0,238.704,0,0,2.715,-0.43875,2,2,1,1,22391.24,149.3102,42.3014278,-83.7082777,1,3.851997,0,3.535
10122,102,145590,1,63,49.8125,-0.6909714,12.20139,3,0,0,0,238.672,0,0,2.7575,-0.34,2,2,1,1,22391.61,148.6941,42.3014217,-83.7082727,1,3.537327,0,2.9
10122,102,145600,1,63,49.85417,-1.701389,12.25694,3,0,0,0,238.672,0,0,3.025,-0.025,2,2,1,1,22391.95,148.6941,42.3014217,-83.7082727,1,3.407118,0,2.41
10122,102,145610,1,63,49.48611,-2.868057,12.25,3,0,0,0,238.646,0,0,2.9625,0.125,2,2,1,1,22392.27,147.9557,42.3014163,-83.708268,1,3.181424,0,2.17
10122,102,145620,1,63,49.11111,-3.388889,12.24306,3,0,0,0,238.646,0,0,2.40375,-0.06,2,2,1,1,22392.58,147.9557,42.3014163,-83.708268,1,2.953559,0,2.06
10122,102,145630,1,63,48.75,-2.458332,12.25694,3,0,0,0,238.599,0,0,1.6675,-0.3375,2,2,1,1,22392.86,148.1783,42.3014116,-83.7082641,1,2.771267,0,1.53
10122,102,145640,1,63,48.52778,-1.131947,12.33333,3,0,0,0,238.599,0,0,0.6025,-0.0075,2,2,1,1,22393.12,148.1783,42.3014116,-83.7082641,1,2.621528,0,1.43
10122,102,145650,1,63,48.54861,0.1458321,12.49306,3,0,0,0,238.587,0,0,0.36125,-0.11125,2,2,1,1,22393.38,148.3614,42.3014075,-83.7082609,1,2.534722,0,1.345
10122,102,145660,1,63,48.64583,0.9236069,12.68056,3,0,0,0,238.587,0,0,0.52875,-0.07375,2,2,0,1,22393.63,148.3614,42.3014075,-83.7082609,1,2.49132,0,0.985
10122,102,145670,1,63,48.76389,0.6857643,12.90972,3,0,0,0,238.561,0,0,0.495,-0.10875,2,2,0,1,22393.88,148.2012,42.3014039,-83.708258,1,2.473958,0,0.82
10122,102,145680,1,63,48.88194,0.7178841,13.15972,3,0,0,0,238.561,0,0,0.49625,-0.12375,2,2,0,1,22394.14,148.2012,42.3014039,-83.708258,1,2.473958,0,0.745
10122,102,145690,1,63,48.77344,1.048615,13.23438,3,0,0,0,238.533,0,0,0.42,-0.03625,2,2,0,1,22394.39,148.6426,42.3014001,-83.708255,1,2.49132,0,0.305
10122,102,145700,1,63,49,1.866848,13.38393,3,0,0,0,238.533,0,0,0.4325,-0.05875,2,2,0,1,22394.65,148.6426,42.3014001,-83.708255,1,2.5,0,-0.185
10122,102,145710,1,63,49.22917,2.937508,13.55208,3,0,0,0,238.521,0,0,0.44,-0.07875,2,2,0,1,22394.9,147.3023,42.3013965,-83.7082517,1,2.517361,0,-0.45
10122,102,145720,1,63,49.5875,1.246964,13.775,3,0,0,0,238.521,0,0,0.20625,0.13875,2,2,0,1,22395.15,147.3023,42.3013965,-83.7082517,1,2.560764,0,-1.155
10122,102,146670,1,1,28.3875,-1.357144,-7.6625,3,0,0,0,238.847,0,0,0.59125,0.9325,2,2,0,1,22450.6,190.8596,42.300927,-83.7083121,0,6.937934,0,-7.9
10122,102,146680,1,1,28,-3.232145,-7.395833,3,0,0,0,238.847,0,0,0.47125,1.4925,2,2,0,1,22451.3,190.8596,42.300927,-83.7083121,1,6.990018,0,-7.33
10122,102,146690,1,1,27.74107,-2.691669,-7.178571,3,0,0,0,238.848,0,0,-0.18125,1.385,2,2,0,1,22452.01,193.9111,42.3009151,-83.7083169,1,6.955296,0,-7.22
10122,102,146700,1,1,27.5,-2.741074,-6.953125,3,0,0,0,238.848,0,0,0.12625,0.47875,2,2,0,1,22452.72,193.9111,42.3009151,-83.7083169,1,7.146268,0,-7.31
10122,102,146710,1,1,27.29167,-2.919645,-6.75,3,0,0,0,238.851,0,0,0.05,0.39125,2,2,0,1,22453.42,196.2392,42.3009034,-83.7083221,1,6.885851,0,-6.86
10122,102,146720,1,1,26.85417,-2.5625,-6.305555,3,0,0,0,238.851,0,0,0.615,1.085,2,2,0,1,22454.11,196.2392,42.3009034,-83.7083221,1,6.903212,0,-7.415
10122,102,146730,1,1,26.60417,-1.930555,-5.895833,3,0,0,0,238.875,0,0,0.465,1.445,2,2,0,1,22454.79,198.7633,42.3008918,-83.7083279,1,6.929254,0,-7.01
10122,102,146740,1,1,26.5625,-0.9097195,-5.534722,3,0,0,0,238.875,0,0,0.4725,1.0875,2,2,0,1,22455.48,198.7633,42.3008918,-83.7083279,1,6.981337,0,-6.59
10122,102,146750,1,1,26.47222,-0.7361107,-5.159722,3,0,0,0,238.889,0,0,0.1475,0.13375,2,2,0,1,22456.19,200.3534,42.3008802,-83.7083339,1,7.007379,0,-7.495
10122,102,146760,1,1,26.46528,-1.465279,-4.826389,3,0,0,0,238.889,0,0,0.22375,0.055,2,2,0,1,22456.89,200.3534,42.3008802,-83.7083339,1,7.016059,0,-7.735
10122,102,146770,1,1,26.28472,-2.902779,-4.458333,3,0,0,0,238.868,0,0,0.36125,0.54375,2,2,0,1,22457.59,201.8179,42.3008687,-83.7083403,1,7.02474,0,-8.375
10122,102,146780,1,1,25.92361,-4.840281,-4.055555,3,0,0,0,238.868,0,0,0.11,0.97375,2,2,0,1,22458.29,201.8179,42.3008687,-83.7083403,1,7.059462,0,-9.25
10122,102,146790,1,1,25.29167,-6.881945,-3.597222,3,0,0,0,238.855,0,0,-0.07375,1.29,2,2,0,1,22459,203.7789,42.3008574,-83.7083473,1,7.111546,0,-9.925
10122,102,146800,1,1,24.54167,-8.951387,-3.118056,3,0,0,0,238.855,0,0,-0.01375,1.4175,2,2,0,1,22459.71,203.7789,42.3008574,-83.7083473,1,7.172309,0,-10.7
10122,102,146810,1,1,23.53472,-10.89583,-2.618056,3,0,0,0,238.863,0,0,-0.13875,1.03,2,2,0,1,22460.43,205.2068,42.300846,-83.7083543,1,7.154948,0,-11.7
10122,102,146820,1,1,22.32639,-12.41666,-2.055556,3,0,0,0,238.863,0,0,0.14125,1.215,2,2,0,1,22461.15,205.2068,42.300846,-83.7083543,1,7.163629,0,-12.58
10122,155,144230,1,34,36.1375,-4.27412,10.9875,3,0,0,0,236.923,0,0,1.2625,-1.52625,2,2,0,1,22464.08,115.409,42.3012046,-83.7079415,0,7.345921,0,4.71
10122,155,144240,1,34,35.19792,-10.50894,10.61458,3,0,0,0,236.912,0,0,0.955,-1.1975,2,2,0,1,22464.82,114.9229,42.3011989,-83.7079244,1,7.426216,0,5.305
10122,155,144250,1,34,34.03571,-7.975521,10.16964,3,0,0,0,236.912,0,0,1.47625,0.91125,2,2,0,1,22465.56,114.9229,42.3011989,-83.7079244,1,7.460938,0,4.985
10122,155,144260,1,34,33.41406,-7.112103,9.882813,3,0,0,0,236.917,0,0,0.81,-0.26625,2,2,0,1,22466.3,114.7703,42.3011932,-83.7079078,1,7.513021,0,5.47
10122,155,144270,1,34,33.04167,-5.902157,9.673611,3,0,0,0,236.917,0,0,0.1925,-1.315,2,2,0,1,22467.05,114.7703,42.3011932,-83.7079078,1,7.547743,0,4.77
10122,155,144280,1,34,32.13889,-4.230904,9.194445,3,0,0,0,236.936,0,0,-0.1775,-0.9587499,2,2,0,1,22467.81,113.2236,42.3011881,-83.7078915,1,7.469618,0,4.66
10122,155,144290,1,34,31.72222,-0.583334,8.840278,3,0,0,0,236.936,0,0,0.37,-0.375,2,2,0,1,22468.55,113.2236,42.3011881,-83.7078915,1,7.469618,0,5.135
10122,155,144300,1,34,31.95833,4.173615,8.659722,3,0,0,0,236.952,0,0,1.08,-0.65875,2,2,0,1,22469.29,112.5017,42.301183,-83.7078746,1,7.486979,0,5.22
10122,155,144310,1,34,32.84028,8.486113,8.590278,3,0,0,0,236.952,0,0,0.95375,-0.63375,2,2,1,1,22470.03,112.5017,42.301183,-83.7078746,1,7.478299,0,4.84
10122,155,144320,1,34,33.66667,12.0625,8.493055,3,0,0,0,236.936,0,0,0.70375,-0.66625,2,2,1,1,22470.78,111.2801,42.3011782,-83.7078574,1,7.486979,0,5.075
10122,155,144330,1,34,35.11111,14.11806,8.576389,3,0,0,0,236.936,0,0,0.60625,-0.33125,2,2,1,1,22471.52,111.2801,42.3011782,-83.7078574,1,7.365452,0,4.98
10122,155,144340,1,34,36.85417,15,8.729167,3,0,0,0,236.945,0,0,0.655,-0.6375,2,2,1,1,22472.26,110.7612,42.3011735,-83.7078404,1,7.365452,0,5.035
10122,155,144350,1,34,38.30556,13.65972,8.798611,3,0,0,0,236.945,0,0,1.16125,-0.54625,2,2,1,1,22473,110.7612,42.3011735,-83.7078404,1,7.469618,0,5.025
10122,155,144360,1,34,39.56944,11.15277,8.8125,3,0,0,0,237.032,0,0,1.305,-0.93625,2,2,1,1,22473.74,108.6072,42.3011693,-83.707824,1,7.400174,0,4.77
10122,155,144370,1,34,40.58333,8.236111,8.784722,3,0,0,0,237.032,0,0,0.67125,-0.71,2,2,1,1,22474.49,108.6072,42.3011693,-83.707824,1,7.365452,0,4.905
10122,155,144380,1,34,41.29167,3.993061,8.6875,3,0,0,0,237.06,0,0,0.91625,-0.585,2,2,1,1,22475.23,108.2669,42.3011654,-83.7078074,1,7.311198,0,4.875
10122,155,144390,1,34,41.5625,-0.6319427,8.451389,3,0,0,0,237.06,0,0,0.955,-0.36875,2,2,1,1,22475.95,108.2669,42.3011654,-83.7078074,1,7.241754,0,4.915
10122,155,144400,1,34,41.07639,-4.270836,8.069445,3,0,0,0,237.065,0,0,1.1425,-0.7625,2,2,1,1,22476.67,107.2426,42.3011617,-83.7077905,1,7.18099,0,4.865
10122,155,144410,1,34,40.375,-6.104168,7.638889,3,0,0,0,237.065,0,0,1.63875,-1.02875,2,2,1,1,22477.4,107.2426,42.3011617,-83.7077905,1,7.128907,0,4.475
10122,155,144420,1,34,39.75,-6.104168,7.222222,3,0,0,0,237.106,0,0,2.0275,0.32125,2,2,1,1,22478.12,106.7059,42.3011579,-83.7077739,1,7.050782,0,4.5
10122,155,144430,1,34,39.17361,-5.597221,6.847222,3,0,0,0,237.106,0,0,0.71875,-0.7575,2,2,1,1,22478.82,106.7059,42.3011579,-83.7077739,1,7.016059,0,4.915
10122,155,144440,1,34,38.625,-5.159721,6.451389,3,0,0,0,237.138,0,0,0.805,-0.9274999,2,2,1,1,22479.52,105.4033,42.3011546,-83.7077575,1,7.016059,0,4.49
10122,155,144450,1,34,38.13889,-4.729164,6.069445,3,0,0,0,237.138,0,0,0.9175,-0.68875,2,2,1,1,22480.22,105.4033,42.3011546,-83.7077575,1,6.805556,0,4.235
10122,155,144460,1,34,37.6875,-4.069447,5.673611,3,0,0,0,237.184,0,0,1.94625,-0.2125,2,2,1,1,22480.91,104.584,42.3011514,-83.7077414,1,6.788195,0,4.165
10122,155,144470,1,34,37.27778,-3.555561,5.291667,3,0,0,0,237.184,0,0,1.8325,1.12125,2,2,1,1,22481.59,104.584,42.3011514,-83.7077414,1,6.71875,0,4.73
10122,155,144480,1,34,37.02083,-3.277779,4.979167,3,0,0,0,237.202,0,0,3.7175,-0.59625,2,2,1,1,22482.26,103.5141,42.3011486,-83.7077256,1,6.666667,0,4.76
10122,155,144490,1,34,36.69444,-3.347225,4.638889,3,0,0,0,237.202,0,0,3.22875,-0.86,2,2,1,1,22482.92,103.5141,42.3011486,-83.7077256,1,6.692708,0,4.725
10122,155,144500,1,34,36.34028,-3.75,4.291667,3,0,0,0,237.23,0,0,1.56625,-1.1725,2,2,1,1,22483.58,103.2167,42.3011458,-83.7077103,1,6.545139,0,4.385
10122,155,144510,1,34,35.94444,-4.013889,3.944444,3,0,0,0,237.23,0,0,0.5175,-0.28,2,2,1,1,22484.25,103.2167,42.3011458,-83.7077103,1,6.55382,0,3.73
10122,206,197380,1,38,39.1125,-4.910838,3.575,3,1,0,0,240.449,0,0,1.85375,-2.205,2,2,1,1,8283.134,172.7445,42.3015927,-83.7083665,1,8.148872,0,10.32
10122,206,197390,1,38,37.94792,-10.69643,3.197917,3,1,0,0,240.449,0,0,1.86375,-1.20875,2,2,1,1,8283.944,172.7445,42.3015927,-83.7083665,1,8.062066,0,10.11
10122,206,197400,1,38,36.97321,-9.098263,2.875,3,1,0,0,240.341,0,0,1.50375,-1.70125,2,2,1,1,8284.752,168.5135,42.3015636,-83.7083593,1,7.931858,0,10.425
10122,206,197410,1,38,36.04688,-8.396824,2.585938,3,1,0,0,240.341,0,0,2.37625,-2.01625,2,2,1,1,8285.542,168.5135,42.3015636,-83.7083593,1,7.816841,0,9.65
10122,206,197420,1,38,35.51389,-8.222469,2.291667,3,1,0,0,240.281,0,0,2.51875,-1.465,2,2,1,1,8286.321,166.0104,42.3015498,-83.7083545,1,7.703993,0,9.375
10122,206,197430,1,38,34.47917,-8.305557,1.666667,3,1,0,0,240.281,0,0,2.30625,-1.3325,2,2,1,1,8287.091,166.0104,42.3015498,-83.7083545,1,7.573785,0,9.315
10122,206,197440,1,38,33.64583,-8.268108,1.090278,3,1,0,0,240.238,0,0,2.4575,-1.0575,2,2,1,1,8287.852,164.0109,42.3015367,-83.7083493,1,7.417535,0,9.08
10122,206,197450,1,38,32.82813,-6.752979,0.7265625,3,1,0,0,240.238,0,0,2.35375,-1.51,2,2,1,1,8288.591,164.0109,42.3015367,-83.7083493,1,7.259115,0,8.87
10122,206,197460,1,38,32.20536,-4.771872,0.4910714,3,1,0,0,240.185,0,0,2.51,-1.82875,2,2,1,1,8289.313,161.5059,42.3015241,-83.7083435,1,7.111546,0,8.035
10122,206,197470,1,38,31.82292,-2.214279,0.2708333,3,1,0,0,240.185,0,0,3.18,-0.9875,2,2,1,1,8290.024,161.5059,42.3015241,-83.7083435,1,6.911893,0,7.865
10122,206,197480,1,38,31.7625,-2.244668,0.0625,3,1,0,0,240.185,0,0,2.99875,-0.495,2,2,1,1,8290.717,161.5059,42.3015241,-83.7083435,1,6.71007,0,8.21
10122,206,197560,1,51,24.1875,0.4656506,-3.175,3,1,0,0,240.051,0,0,2.63625,-0.565,2,2,1,1,8295.53,153.569,42.3014726,-83.7083136,1,5.080296,0,5.625
10122,206,197570,1,51,24.13542,0.04464149,-3.270833,3,1,0,0,240.051,0,0,2.455,-0.7775,2,2,1,1,8296.035,153.569,42.3014726,-83.7083136,1,4.83724,0,5.03
10122,206,197580,1,51,24.19643,0.7795162,-3.357143,3,1,0,0,240.051,0,0,3.04,-0.125,2,2,1,1,8296.519,153.0699,42.3014648,-83.7083082,1,4.626736,0,4.955
10122,206,197590,1,51,24.35938,0.6230183,-3.460938,3,1,0,0,240.051,0,0,3.425,-0.46625,2,2,1,1,8296.975,153.0699,42.3014648,-83.7083082,1,4.418403,0,5.21
10122,206,197600,1,51,24.46528,0.1713791,-3.555556,3,1,0,0,240.019,0,0,3.4325,-0.39125,2,2,1,1,8297.413,151.3859,42.3014575,-83.7083028,1,4.21007,0,4.575
10122,206,197610,1,51,24.3125,-0.4340305,-3.708333,3,1,0,0,240.019,0,0,3.1325,-0.1425,2,2,1,1,8297.83,151.3859,42.3014575,-83.7083028,1,3.964844,0,4.34
10122,206,197620,1,51,24.30556,-0.7708359,-3.847222,3,1,0,0,240.044,0,0,2.7325,-0.33875,2,2,1,1,8298.226,150.3372,42.301451,-83.7082979,1,3.74783,0,3.725
10122,206,197630,1,51,24.22222,-0.791666,-3.979167,3,1,0,0,240.044,0,0,2.6675,0.025,2,2,1,1,8298.594,150.3372,42.301451,-83.7082979,1,3.546007,0,3.59
10122,206,197640,1,51,24.125,-1.284719,-4.083333,3,1,0,0,240.015,0,0,3.32,-0.31,2,2,1,1,8298.944,149.5449,42.3014453,-83.7082933,1,3.302952,0,3.92
10122,206,197650,1,51,24.00694,-1.715277,-4.166667,3,1,0,0,240.015,0,0,3.08125,-0.3175,2,2,1,1,8299.273,149.5449,42.3014453,-83.7082933,1,3.101129,0,3.15
10122,206,197660,1,51,23.77083,-2.340279,-4.222222,3,1,0,0,240.055,0,0,2.21625,0.065,2,2,1,1,8299.582,149.3428,42.3014404,-83.7082896,1,2.858073,0,2.81
10122,206,197670,1,51,23.54167,-3.027781,-4.291667,3,1,0,0,240.055,0,0,1.39625,-0.07,2,2,1,1,8299.862,149.3428,42.3014404,-83.7082896,1,2.667101,0,3.33
10122,206,197680,1,51,23.1875,-3.590281,-4.326389,3,1,0,0,240.039,0,0,0.5925,-0.37125,2,2,1,1,8300.126,148.36,42.3014362,-83.7082861,1,2.517361,0,3.12
10122,206,197690,1,51,22.78472,-4.027777,-4.333333,3,1,0,0,240.039,0,0,0.4025,-0.21875,2,2,1,1,8300.378,148.36,42.3014362,-83.7082861,1,2.456597,0,2.805
10122,206,197700,1,51,22.35417,-3.881945,-4.326389,3,1,0,0,240.048,0,0,0.43875,0.03125,2,2,0,1,8300.622,147.5519,42.3014324,-83.7082829,1,2.421875,0,3.09
10122,206,197710,1,51,21.94444,-3.368053,-4.319445,3,1,0,0,240.048,0,0,0.8675,-0.22875,2,2,0,1,8300.866,147.5519,42.3014324,-83.7082829,1,2.421875,0,3.12
10122,206,197720,1,51,21.66667,-2.791664,-4.326389,3,1,0,0,240.028,0,0,0.69,-0.1575,2,2,0,1,8301.11,146.6658,42.3014287,-83.7082795,1,2.421875,0,2.635
10122,206,197730,1,51,21.44444,-2.291664,-4.347222,3,1,0,0,240.028,0,0,0.59375,-0.05875,2,2,0,1,8301.354,146.6658,42.3014287,-83.7082795,1,2.439236,0,3.325
10122,206,197740,1,51,21.20833,-2.138887,-4.361111,3,1,0,0,240.028,0,0,0.31,-0.63125,2,2,0,1,8301.599,146.7381,42.3014249,-83.7082763,1,2.430556,0,3.165
10122,206,197750,1,51,21.02778,-1.763889,-4.388889,3,1,0,0,240.028,0,0,0.43125,0.02125,2,2,0,1,8301.843,146.7381,42.3014249,-83.7082763,1,2.456597,0,2.84
10122,206,197760,1,51,20.80556,-0.7638893,-4.402778,3,1,0,0,240.074,0,0,0.4975,0.05875,2,2,0,1,8302.087,146.8742,42.3014212,-83.7082731,1,2.465278,0,3.43
10122,206,197770,1,51,20.76389,0.3611107,-4.458333,3,1,0,0,240.074,0,0,0.45625,-0.285,2,2,0,1,8302.331,146.8742,42.3014212,-83.7082731,1,2.482639,0,3.175
