Event,Device,Trip,Starttime,Endtime,Duration
894,10584,400,31870,33920,2050
895,10584,402,33820,35930,2110
896,10584,405,19700,21080,1380
897,10584,422,6990,11610,4620
898,10584,425,30350,33170,2820
899,10584,428,32520,38240,5720
900,10584,431,18310,20890,2580
901,10584,457,43710,45910,2200
902,10584,459,28170,39280,11110
903,10584,463,36710,39590,2880
904,10584,472,26440,30940,4500
905,10584,476,32080,40070,7990
906,10584,482,25210,29390,4180
907,10584,484,37420,41140,3720
908,10584,487,28210,34200,5990
909,10584,493,27070,29710,2640
910,10584,559,64490,67080,2590
911,10584,584,29950,37360,7410
912,10584,588,69300,71040,1740
913,10584,591,31870,34330,2460
914,10584,593,49350,51770,2420
915,10584,612,28610,32040,3430
916,10584,617,26990,32410,5420
917,10584,622,32000,43270,11270
918,10584,625,66710,71640,4930
919,10584,639,35820,39800,3980
920,10584,644,21750,24300,2550
921,10584,648,33930,40000,6070
922,10584,650,33990,38700,4710
923,10584,652,53980,57330,3350
924,10584,672,25960,28680,2720
925,10584,676,29030,31850,2820
926,10584,677,200,1370,1170
927,10584,678,30670,33480,2810
928,10584,680,28170,47060,18890
929,10584,703,17970,23830,5860
930,10584,706,69380,72090,2710
931,10584,711,31270,35100,3830
932,10584,715,26320,29480,3160
933,10584,737,31670,34150,2480
934,10584,761,18310,22080,3770
935,10584,765,32670,37200,4530
936,10584,768,30970,33710,2740
937,10584,772,29480,32800,3320
938,10584,780,28160,31870,3710
939,10584,782,31840,35340,3500
940,10584,791,53200,56270,3070
941,10584,797,11510,15570,4060
942,10584,798,360,3440,3080
943,10584,801,15350,17510,2160
944,10584,803,31310,34290,2980
945,10584,823,33240,36170,2930
946,10584,826,32050,34440,2390
947,10584,830,29730,34520,4790
948,10584,832,32770,36130,3360
949,10584,862,29410,37260,7850
950,10584,866,34340,37820,3480
951,10584,871,27870,29500,1630
952,10584,873,43800,47520,3720
953,10584,878,27140,30430,3290
954,10584,885,32300,39750,7450
955,10584,893,29390,33410,4020
956,10584,894,3070,4440,1370
957,10584,895,30160,33240,3080
958,10584,916,27290,29640,2350
959,10584,918,28490,31850,3360
960,10584,920,31210,34670,3460
961,10584,925,93810,97180,3370
962,10584,930,37390,42460,5070
963,10584,933,25910,29270,3360
964,10584,953,26610,30040,3430
965,10584,957,29920,33030,3110
966,10584,960,29020,32870,3850
967,10584,967,38250,42350,4100
968,10584,980,18030,20780,2750
969,10584,982,29510,33670,4160
970,10584,985,24960,29570,4610
971,10584,987,28900,31620,2720
972,10584,1004,7800,13740,5940
973,10584,1006,19230,21260,2030
974,10584,1008,28680,33230,4550
975,10584,1010,27510,41220,13710
976,10584,1012,41480,49960,8480
977,10584,1017,34770,37460,2690
978,10584,1026,27880,32260,4380
979,10584,1029,29710,32860,3150
980,10584,1033,27710,35470,7760
981,10584,1036,50100,58740,8640
982,10584,1042,7740,10520,2780
983,10584,1043,270,4560,4290
984,10584,1073,66320,71400,5080
985,10584,1076,29390,33310,3920
986,10584,1080,27770,31760,3990
987,10584,1097,7490,8840,1350
988,10584,1100,19400,22160,2760
989,10584,1104,28500,31570,3070
990,10584,1107,24670,28530,3860
991,10584,1111,28920,31910,2990
992,10584,1116,22090,24220,2130
993,10584,1129,26270,29080,2810
994,10584,1132,26940,30650,3710
995,10584,1137,11380,16950,5570
996,10584,1139,31850,35130,3280
997,10584,1144,27730,31800,4070
998,10584,1146,30120,32720,2600
999,10584,1166,18070,20490,2420
1000,10584,1170,52930,55580,2650
1001,10585,1643,59770,61150,1380
1002,10587,221,35510,37140,1630
1003,10587,323,15780,20530,4750
1004,10587,548,550,700,150
1005,10587,894,28660,29370,710
1006,10587,1366,16290,16680,390
1007,10587,1366,26740,27910,1170
1008,10587,1501,23220,24620,1400
1009,10587,1538,53170,53660,490
1010,10587,1538,55480,56110,630
1011,10587,1560,44640,45280,640
1012,10587,1560,48680,49760,1080
1013,10587,1589,48690,49460,770
1014,10587,1620,109470,110690,1220
1015,10587,1634,35770,36270,500
1016,10587,1695,45360,51650,6290
1017,10587,1811,47010,47330,320
1018,10587,1812,950,2510,1560
1019,10587,1871,48600,53980,5380
1020,10587,1873,33020,35640,2620
1021,10587,1988,66080,66620,540
1022,10587,1989,5570,6780,1210
1023,10587,2050,58440,94580,36140
1024,10587,2052,25000,25550,550
1025,10587,2077,46160,46600,440
1026,10587,2078,680,1170,490
1027,10587,2089,28650,34480,5830
1028,10587,2090,27340,33410,6070
1029,10587,2221,143660,150900,7240
1030,10587,2222,22530,28520,5990
1031,10587,2316,26470,26900,430
1032,10587,2317,2710,3380,670
1033,10587,2380,54780,55150,370
1034,10587,2381,2300,4000,1700
1035,10587,2476,22750,23280,530
1036,10587,2476,29680,30420,740
1037,10587,2478,27380,27840,460
1038,10587,2478,31840,33330,1490
1039,10587,2482,23160,23830,670
1040,10587,2482,27400,31660,4260
1041,10587,2518,860,1650,790
1042,10587,2533,30670,31140,470
1043,10587,2533,34940,39480,4540
1044,10587,2534,2670,2690,20
1045,10587,2564,35190,35570,380
1046,10587,2564,40360,41300,940
1047,10587,2565,9120,10000,880
1048,10587,2745,39890,40040,150
1049,10587,3040,23430,23880,450
1050,10587,3040,29130,29880,750
1051,10587,3204,67060,67590,530
1052,10587,3205,1810,3110,1300
1053,10587,3245,67740,74960,7220
1054,10587,3246,5800,6230,430
1055,10587,3285,47290,73840,26550
1056,10587,3301,46370,46750,380
1057,10587,3358,5860,5870,10
1058,10587,3358,7210,7220,10
1059,10587,3431,49770,50140,370
1060,10587,3432,830,1940,1110
1061,10587,3468,47550,48060,510
1062,10587,3541,46860,62430,15570
1063,10587,3558,12310,12740,430
1064,10587,3558,17330,17920,590
1065,10587,3684,41420,41750,330
1066,10587,3988,70560,71010,450
1067,10587,3989,8450,8880,430
1068,10587,4052,48420,48810,390
1069,10587,4053,7180,15370,8190
1070,10587,4062,53910,54340,430
1071,10587,4063,5900,6150,250
1072,10587,4065,17660,18030,370
1073,10587,4066,1320,1870,550
1074,10587,4145,20420,20780,360
1075,10587,4146,2660,3170,510
1076,10587,4150,3800,3820,20
1077,10587,4711,52980,53370,390
1078,10587,4712,1050,1570,520
1079,10587,4719,85940,86310,370
1080,10587,4720,11010,12130,1120
1081,10587,4930,43990,44360,370
1082,10587,4931,190,570,380
1083,10587,5011,51590,52010,420
1084,10587,5012,370,1480,1110
1085,10587,5281,26210,26630,420
1086,10587,5282,1360,1840,480
1087,10587,5623,43260,43610,350
1088,10587,5624,1350,1930,580
1089,10593,239,2400,3360,960
1090,10593,791,23050,29650,6600
1091,10593,791,36290,44350,8060
1092,10593,815,20910,22700,1790
1093,10593,815,30020,37960,7940
1094,10593,816,190,4720,4530
1095,10595,2890,148050,149930,1880
1096,10595,4809,154520,164440,9920
1097,10604,884,3370,3560,190
1098,10605,5561,243970,245230,1260
1099,10605,5957,108530,110050,1520
1100,10605,7467,90620,94420,3800
1101,10605,7468,2450,2990,540
1102,10605,8924,2730,2850,120
1103,10605,10316,83790,85370,1580
1104,10607,352,186130,196770,10640
1105,10607,353,104430,120810,16380
1106,10607,355,222800,231060,8260
1107,10607,356,107080,145070,37990
1108,10607,360,118040,132220,14180
1109,10607,361,248590,257190,8600
1110,10607,362,125320,146960,21640
1111,10607,367,298970,307820,8850
1112,10607,371,8030,15980,7950
1113,10607,391,100870,116210,15340
1114,10607,394,101230,108600,7370
1115,10607,395,210,710,500
1116,10607,396,195910,202300,6390
1117,10607,402,98900,156900,58000
1118,10607,409,202770,213040,10270
1119,10607,412,102940,159110,56170
1120,10607,428,214140,222300,8160
1121,10607,429,108570,115130,6560
1122,10607,431,275830,285080,9250
1123,10607,432,110290,125660,15370
1124,10607,436,250930,259630,8700
1125,10607,437,106210,112320,6110
1126,10607,438,242620,250890,8270
1127,10607,439,97100,138580,41480
1128,10607,440,266150,275290,9140
1129,10607,443,89830,144740,54910
1130,10607,459,374870,383470,8600
1131,10607,461,111350,116860,5510
1132,10607,463,238290,247710,9420
1133,10607,464,87350,99690,12340
1134,10607,465,210,3350,3140
1135,10607,468,219620,228340,8720
1136,10607,471,100450,139390,38940
1137,10607,473,206370,215320,8950
1138,10607,474,106330,171780,65450
1139,10607,476,199620,208490,8870
1140,10607,479,96980,102010,5030
1141,10607,480,240,6810,6570
1142,10607,500,234510,242980,8470
1143,10607,501,98610,105130,6520
1144,10607,506,218280,226560,8280
1145,10607,508,97460,118190,20730
1146,10607,674,239760,247920,8160
1147,10607,675,91090,125080,33990
1148,10607,678,258660,267160,8500
1149,10607,679,90380,122230,31850
1150,10607,682,221880,230190,8310
1151,10607,684,108390,112780,4390
1152,10607,685,223210,230950,7740
1153,10607,688,96660,104340,7680
1154,10607,692,225450,233940,8490
1155,10607,693,109720,124300,14580
1156,10607,709,271980,281600,9620
1157,10607,710,127590,158620,31030
1158,10607,712,243500,251900,8400
1159,10607,713,96260,110050,13790
1160,10607,715,269080,277690,8610
1161,10607,716,104870,114450,9580
1162,10607,716,115540,120180,4640
1163,10607,720,196030,203810,7780
1164,10607,721,94460,101530,7070
1165,10607,722,234960,250970,16010
1166,10607,723,106920,113290,6370
1167,10607,726,291770,310910,19140
1168,10607,731,106130,114240,8110
1169,10607,736,332580,343010,10430
1170,10607,738,106750,215080,108330
1171,10607,741,290560,303290,12730
1172,10607,742,102530,115550,13020
1173,10607,744,246580,257460,10880
1174,10607,745,109710,118030,8320
1175,10607,747,184240,193060,8820
1176,10607,751,11090,49990,38900
1177,10607,767,291930,300680,8750
1178,10607,768,100030,120070,20040
1179,10607,771,185530,194800,9270
1180,10607,772,119960,153200,33240
1181,10607,783,177940,178560,620
1182,10607,784,8260,8980,720
1183,10607,785,243040,263890,20850
1184,10607,786,104140,143380,39240
1185,10607,802,448510,458180,9670
1186,10607,803,131590,179650,48060
1187,10607,804,392490,401410,8920
1188,10607,805,102300,105630,3330
1189,10607,805,106940,144340,37400
1190,10607,820,345650,355930,10280
1191,10607,821,113160,140530,27370
1192,10607,823,381170,389850,8680
1193,10607,824,119000,127380,8380
1194,10607,825,256140,265820,9680
1195,10607,826,114600,189660,75060
1196,10607,830,331990,344740,12750
1197,10607,834,110890,128310,17420
1198,10607,844,254740,264810,10070
1199,10607,845,97540,114490,16950
1200,10607,848,191470,200140,8670
1201,10607,850,106240,152490,46250
1202,10607,853,257880,266290,8410
1203,10607,854,104410,114120,9710
1204,10607,857,251260,260910,9650
1205,10607,858,150460,155040,4580
1206,10607,859,250,9030,8780
1207,10607,860,339920,368800,28880
1208,10607,861,103420,143530,40110
1209,10607,877,143660,174310,30650
1210,10607,878,200,200,0
1211,10607,887,290810,301040,10230
1212,10607,891,109240,119990,10750
1213,10607,893,433580,442070,8490
1214,10607,894,106330,179370,73040
1215,10607,896,286780,295780,9000
1216,10607,897,113890,124470,10580
1217,10607,905,437210,447360,10150
1218,10607,906,124400,132850,8450
1219,10607,908,297400,306830,9430
1220,10607,909,101110,124050,22940
1221,10607,912,264030,271430,7400
1222,10607,914,97300,108780,11480
1223,10607,915,310730,321090,10360
1224,10607,916,103480,107840,4360
1225,10607,917,200,7130,6930
1226,10607,918,102480,105090,2610
1227,10607,919,220,1020,800
1228,10607,936,93640,104800,11160
1229,10607,939,274800,276340,1540
1230,10607,939,300790,311760,10970
1231,10607,940,105900,117300,11400
1232,10607,945,125660,140390,14730
1233,10607,1407,170350,173220,2870
1234,10607,1609,171380,172820,1440
1235,10607,1612,20680,22760,2080
1236,10607,1613,210,520,310
1237,10607,4640,203640,204760,1120
1238,10607,5504,258200,263200,5000
1239,10611,4215,85570,89830,4260
1240,10612,2473,8080,8640,560
1241,10612,2480,15340,15740,400
1242,10612,2481,1050,4110,3060
1243,10612,3257,6420,6740,320
1244,10612,3535,12560,13010,450
1245,10612,3536,4490,5960,1470
1246,10612,4206,15860,16450,590
1247,10612,5252,700,1170,470
1248,10612,5537,400,1010,610
1249,10612,5592,530,610,80
1250,10612,5636,1800,1840,40
1251,10612,5636,3070,3250,180
1252,10612,5658,1720,2020,300
1253,10612,5658,3360,3360,0
1254,10612,5752,410,410,0
1255,10612,5766,53970,54750,780
1256,10612,5766,56690,58050,1360
1257,10612,5828,710,710,0
1258,10612,5836,680,1740,1060
1259,10612,5848,500,810,310
1260,10612,5919,190,320,130
1261,10616,321,1410,1520,110
1262,10616,336,18230,21960,3730
1263,10616,943,10580,14990,4410
1264,10616,977,32070,36030,3960
1265,10616,978,25550,31910,6360
1266,10616,978,67230,71290,4060
1267,10616,1833,200300,201230,930
1268,10616,1833,203700,205250,1550
1269,10616,2172,860,1150,290
1270,10617,231,4360,4990,630
1271,10618,55,102780,103270,490
1272,10618,55,110760,111360,600
1273,10618,56,101730,104020,2290
1274,10618,79,68870,69360,490
1275,10618,79,75180,76630,1450
1276,10618,80,120090,121850,1760
1277,10618,112,97260,98870,1610
1278,10618,113,151210,153020,1810
1279,10618,122,144210,145940,1730
1280,10618,126,10930,11500,570
1281,10618,126,17670,18330,660
1282,10618,134,5640,7410,1770
1283,10618,138,163480,165880,2400
1284,10618,158,120490,122400,1910
1285,10618,159,6770,9020,2250
1286,10618,168,123810,125420,1610
1287,10618,178,14620,17730,3110
1288,10618,185,149520,150640,1120
1289,10618,185,155030,155840,810
1290,10618,186,7590,9760,2170
1291,10618,213,7890,10190,2300
1292,10618,217,95370,97540,2170
1293,10618,219,11820,14570,2750
1294,10618,222,73040,73830,790
1295,10618,222,85490,89250,3760
1296,10618,222,101340,101870,530
1297,10618,222,113680,114250,570
1298,10618,224,21300,21970,670
1299,10618,224,31680,32890,1210
1300,10618,224,36510,44880,8370
1301,10618,227,8880,9670,790
1302,10618,227,30090,30900,810
1303,10618,230,10870,11670,800
1304,10618,230,16060,16850,790
1305,10618,234,98380,98940,560
1306,10618,234,102920,103810,890
1307,10618,234,119860,121600,1740
1308,10618,235,11620,12970,1350
1309,10618,235,19930,42910,22980
1310,10618,235,53220,67550,14330
1311,10618,237,207570,208340,770
1312,10618,237,214010,215180,1170
1313,10618,237,222960,224480,1520
1314,10618,238,8810,10970,2160
1315,10618,251,6080,6590,510
1316,10618,251,12710,65770,53060
1317,10618,252,87330,87880,550
1318,10618,252,91110,91700,590
1319,10618,253,15120,15720,600
1320,10618,253,20620,21300,680
1321,10618,273,263780,264290,510
1322,10618,273,271310,294150,22840
1323,10618,274,208350,210200,1850
1324,10618,275,13170,13800,630
1325,10618,275,35720,36450,730
1326,10618,276,15380,15910,530
1327,10618,276,19440,19970,530
1328,10618,277,6330,6880,550
1329,10618,277,11470,12160,690
1330,10618,282,212640,213640,1000
1331,10618,282,218210,218750,540
1332,10618,283,6380,6940,560
1333,10618,283,14200,43900,29700
1334,10618,289,132530,133480,950
1335,10618,289,137620,138150,530
1336,10618,290,6660,7210,550
1337,10618,290,12040,12790,750
1338,10618,291,5640,7600,1960
1339,10618,301,141670,142310,640
1340,10618,301,146290,146810,520
1341,10618,302,5390,5780,390
1342,10618,302,16390,16880,490
1343,10618,308,6660,8580,1920
1344,10618,309,115830,116410,580
1345,10618,309,129470,130050,580
1346,10618,312,7860,8450,590
1347,10618,312,12670,13320,650
1348,10618,324,150570,153490,2920
1349,10618,336,70290,71020,730
1350,10618,336,74470,75100,630
1351,10618,337,122260,123760,1500
1352,10618,338,6080,6490,410
1353,10618,338,12040,13700,1660
1354,10618,349,86250,87790,1540
1355,10618,350,9710,10200,490
1356,10618,350,13360,14080,720
1357,10618,353,9560,10080,520
1358,10618,353,15100,16920,1820
1359,10618,357,6230,6740,510
1360,10618,357,20180,20770,590
1361,10618,359,82040,82690,650
1362,10618,359,95840,97550,1710
1363,10618,360,7730,8380,650
1364,10618,360,12870,13770,900
1365,10618,373,5100,7180,2080
1366,10618,378,15030,15640,610
1367,10618,378,22340,36330,13990
1368,10618,378,52700,54030,1330
1369,10618,379,4740,5360,620
1370,10618,379,8280,9040,760
1371,10618,384,191180,192210,1030
1372,10618,384,195630,196160,530
1373,10618,385,6590,7110,520
1374,10618,385,11550,12240,690
1375,10618,387,102490,103230,740
1376,10618,387,106460,107130,670
1377,10618,389,5610,7920,2310
1378,10618,393,7500,9280,1780
1379,10618,394,116960,117730,770
1380,10618,394,121490,121940,450
1381,10618,395,5700,6880,1180
1382,10618,395,15020,15720,700
1383,10618,401,160390,160900,510
1384,10618,401,164370,164980,610
1385,10618,402,15650,16180,530
1386,10618,402,31850,40730,8880
1387,10618,402,51650,52860,1210
1388,10618,403,8890,9440,550
1389,10618,403,21370,22140,770
1390,10618,424,9010,9620,610
1391,10618,424,14890,16000,1110
1392,10618,425,79720,80940,1220
1393,10618,429,3280,4410,1130
1394,10618,439,10410,11090,680
1395,10618,439,24930,25610,680
1396,10618,439,36110,37930,1820
1397,10618,441,154900,155450,550
1398,10618,441,160410,160990,580
1399,10618,445,7180,7850,670
1400,10618,445,12490,13430,940
1401,10618,448,34070,34630,560
1402,10618,448,45170,59860,14690
1403,10618,448,71300,73430,2130
1404,10618,449,9130,11690,2560
1405,10618,452,11360,12060,700
1406,10618,452,17690,18670,980
1407,10618,456,8650,9620,970
1408,10618,456,13610,14410,800
1409,10618,458,93030,93660,630
1410,10618,458,97230,98080,850
1411,10618,458,107630,109080,1450
1412,10618,459,8320,8800,480
1413,10618,459,15620,16350,730
1414,10618,462,12510,13080,570
1415,10618,462,21530,22390,860
1416,10618,466,6600,17400,10800
1417,10618,471,88000,89400,1400
1418,10618,471,92830,93420,590
1419,10618,476,5490,7500,2010
1420,10618,480,22790,23360,570
1421,10618,480,26160,68670,42510
1422,10618,481,190630,191080,450
1423,10618,481,218650,257030,38380
1424,10618,482,6410,6910,500
1425,10618,482,13300,17220,3920
1426,10618,487,185530,186860,1330
1427,10618,488,6830,7500,670
1428,10618,489,4520,6340,1820
1429,10618,492,107250,107870,620
1430,10618,492,111420,111900,480
1431,10618,493,7860,8580,720
1432,10618,493,14770,15740,970
1433,10618,493,127710,128640,930
1434,10618,493,131950,132800,850
1435,10618,493,141550,142900,1350
1436,10618,494,6620,7230,610
1437,10618,494,10370,11330,960
1438,10618,497,116970,117700,730
1439,10618,497,121990,124170,2180
1440,10618,498,15550,16030,480
1441,10618,498,25670,57170,31500
1442,10618,499,315580,317800,2220
1443,10618,504,85800,86960,1160
1444,10618,509,6970,7510,540
1445,10618,509,10170,10370,200
1446,10618,509,11500,12440,940
1447,10618,511,83160,83590,430
1448,10618,511,89440,105810,16370
1449,10618,511,114820,116950,2130
1450,10618,512,9850,10810,960
1451,10618,512,26850,27700,850
1452,10618,514,155560,155990,430
1453,10618,514,161750,162340,590
1454,10618,515,13290,14900,1610
1455,10618,515,17450,17910,460
1456,10618,519,200980,202040,1060
1457,10618,519,205240,205780,540
1458,10618,522,101890,102340,450
1459,10618,522,106660,107180,520
1460,10618,525,7840,10380,2540
1461,10618,526,91870,92520,650
1462,10618,526,97680,98460,780
1463,10618,535,8260,11740,3480
1464,10618,565,8800,9380,580
1465,10618,565,19910,21160,1250
1466,10618,566,342020,344350,2330
1467,10618,567,10430,11630,1200
1468,10618,567,14840,15740,900
1469,10618,570,19890,20470,580
1470,10618,570,23720,24220,500
1471,10618,571,9300,11810,2510
1472,10618,572,106810,108650,1840
1473,10618,579,146300,147610,1310
1474,10618,580,6070,6610,540
1475,10618,580,14550,45600,31050
1476,10618,586,121640,122290,650
1477,10618,586,132400,132960,560
1478,10618,595,153400,154130,730
1479,10618,595,162230,188030,25800
1480,10618,597,119120,120620,1500
1481,10618,598,8750,10520,1770
1482,10618,605,151170,151920,750
1483,10618,605,157410,158130,720
1484,10618,607,143940,167410,23470
1485,10618,607,176120,176730,610
1486,10618,608,6820,8470,1650
1487,10618,614,6230,8530,2300
1488,10618,630,176100,178240,2140
1489,10618,634,11090,14190,3100
1490,10618,641,11690,14820,3130
1491,10618,650,10420,20040,9620
1492,10618,658,98420,99940,1520
1493,10618,660,9550,12290,2740
1494,10618,663,9150,11710,2560
1495,10618,666,46170,46810,640
1496,10618,666,51240,52190,950
1497,10618,669,146500,147160,660
1498,10618,669,153000,153580,580
1499,10618,670,10060,10700,640
1500,10618,670,13870,14870,1000
1501,10618,673,29620,32040,2420
1502,10618,676,8560,10270,1710
1503,10618,689,13240,15240,2000
1504,10618,699,10510,11350,840
1505,10618,699,22540,24410,1870
1506,10618,702,8140,27920,19780
1507,10618,713,531680,544380,12700
1508,10618,713,565330,566040,710
1509,10618,714,31330,33530,2200
1510,10618,716,17470,19720,2250
1511,10618,721,144160,144730,570
1512,10618,721,153940,154510,570
1513,10618,722,8200,10650,2450
1514,10618,727,173440,174910,1470
1515,10618,728,194270,195060,790
1516,10618,728,205980,231330,25350
1517,10618,735,197150,197730,580
1518,10618,736,28370,29770,1400
1519,10618,737,8470,10800,2330
1520,10618,743,11450,12210,760
1521,10618,743,21470,45590,24120
1522,10618,754,6810,35910,29100
1523,10618,756,188520,189160,640
1524,10618,756,194530,195180,650
1525,10618,757,7790,8310,520
1526,10618,757,30860,31740,880
1527,10618,770,7490,9280,1790
1528,10618,776,10350,12360,2010
1529,10618,781,167870,168460,590
1530,10618,781,179220,201600,22380
1531,10618,782,32440,34440,2000
1532,10618,788,108590,110590,2000
1533,10618,799,9430,11630,2200
1534,10618,801,166890,169060,2170
1535,10618,809,195910,196520,610
1536,10618,809,202330,212760,10430
1537,10618,816,114720,116070,1350
1538,10618,819,129050,131240,2190
1539,10618,820,9550,10280,730
1540,10618,820,17180,18230,1050
1541,10618,840,190670,196880,6210
1542,10618,841,12290,19010,6720
1543,10618,841,26740,27370,630
1544,10618,846,215880,221730,5850
1545,10618,846,225660,226220,560
1546,10618,848,127800,144620,16820
1547,10618,848,151480,153020,1540
1548,10618,849,6130,12280,6150
1549,10618,852,134610,136320,1710
1550,10618,857,4060,5130,1070
1551,10618,875,214310,215730,1420
1552,10618,898,7000,7460,460
1553,10618,898,12640,13560,920
1554,10618,907,8910,36140,27230
1555,10618,907,46420,46930,510
1556,10618,907,65700,67490,1790
1557,10618,939,182310,184060,1750
1558,10618,940,8970,15230,6260
1559,10618,940,20680,21940,1260
1560,10618,943,164150,166360,2210
1561,10618,944,6680,8680,2000
1562,10618,946,121860,123440,1580
1563,10618,947,8010,10290,2280
1564,10618,948,119500,119930,430
1565,10618,948,125460,125990,530
1566,10618,949,7130,8330,1200
1567,10618,952,7890,9670,1780
1568,10618,979,215400,217030,1630
1569,10618,980,8000,10000,2000
1570,10618,991,7530,9100,1570
1571,10618,999,10060,11710,1650
1572,10618,1006,15110,16870,1760
1573,10618,1014,186620,188430,1810
1574,10618,1025,154760,157490,2730
1575,10618,1027,13370,16290,2920
1576,10618,1033,4390,8000,3610
1577,10618,1033,11640,15680,4040
1578,10618,1036,109020,111200,2180
1579,10618,1039,37180,39930,2750
1580,10618,1042,92130,93950,1820
1581,10618,1043,9250,14160,4910
1582,10618,1049,147180,148640,1460
1583,10618,1055,4890,6520,1630
1584,10618,1059,6860,29900,23040
1585,10618,1059,37520,38030,510
1586,10618,1059,48300,49030,730
1587,10618,1059,54150,54860,710
1588,10618,1068,5460,6910,1450
1589,10618,1079,73330,74700,1370
1590,10618,1089,4780,5940,1160
1591,10618,1093,10810,25580,14770
1592,10618,1098,6060,8050,1990
1593,10618,1099,272840,274270,1430
1594,10618,1100,13040,15130,2090
1595,10618,1118,16450,18200,1750
1596,10618,1128,6570,8140,1570
1597,10618,1131,6550,7860,1310
1598,10618,1135,4560,5610,1050
1599,10618,1147,227750,229440,1690
1600,10618,1148,7550,9440,1890
1601,10618,1152,153350,155330,1980
1602,10618,1164,146620,171780,25160
1603,10618,1164,182220,193180,10960
1604,10618,1165,8690,10260,1570
1605,10618,1173,31680,36390,4710
1606,10618,1176,6550,47040,40490
1607,10618,1188,10010,37550,27540
1608,10618,1188,60570,62570,2000
1609,10618,1189,240080,242000,1920
1610,10618,1190,26170,26930,760
1611,10618,1190,32290,40820,8530
1612,10618,1190,53290,53860,570
1613,10618,1190,60140,61680,1540
1614,10618,1193,186930,188660,1730
1615,10618,1194,3800,5070,1270
1616,10618,1202,99280,100950,1670
1617,10618,1223,164970,166730,1760
1618,10618,1230,158270,201460,43190
1619,10618,1230,230950,233970,3020
1620,10618,1239,145000,146610,1610
1621,10618,1240,6320,8060,1740
1622,10618,1253,6710,10940,4230
1623,10618,1257,5050,6690,1640
1624,10618,1267,4780,6050,1270
1625,10618,1270,7180,8480,1300
1626,10618,1271,16240,17410,1170
1627,10618,1274,8430,10170,1740
1628,10618,1286,133350,135320,1970
1629,10618,1289,8430,10470,2040
1630,10618,1304,7530,8970,1440
1631,10618,1305,106320,108080,1760
1632,10618,1306,6020,37860,31840
1633,10618,1314,6140,8340,2200
1634,10618,1316,6600,7750,1150
1635,10618,1319,120500,122020,1520
1636,10618,1330,4840,6140,1300
1637,10618,1335,16100,18000,1900
1638,10618,1338,114320,116110,1790
1639,10618,1349,6590,8330,1740
1640,10618,1356,138940,140570,1630
1641,10618,1357,90890,91520,630
1642,10618,1357,120640,144610,23970
1643,10618,1357,151440,152860,1420
1644,10618,1357,174620,175130,510
1645,10618,1357,181370,181970,600
1646,10618,1358,8120,12510,4390
1647,10618,1362,96980,99090,2110
1648,10618,1363,10220,21500,11280
1649,10618,1374,148610,166110,17500
1650,10618,1376,7780,30080,22300
1651,10618,1380,24660,25330,670
1652,10618,1380,41720,56260,14540
1653,10618,1380,82570,87520,4950
1654,10618,1380,92080,92580,500
1655,10618,1381,5370,13260,7890
1656,10618,1381,18910,19400,490
1657,10618,1381,67850,68760,910
1658,10618,1381,73350,74950,1600
1659,10618,1385,61560,62190,630
1660,10618,1385,69080,86200,17120
1661,10618,1387,120070,120560,490
1662,10618,1387,130050,148540,18490
1663,10618,1388,5400,9570,4170
1664,10618,1388,16880,17350,470
1665,10618,1388,22850,23320,470
1666,10618,1388,61350,63010,1660
1667,10618,1395,5710,7320,1610
1668,10618,1433,40240,53010,12770
1669,10618,1433,58820,59320,500
1670,10618,1434,6230,7830,1600
1671,10618,1435,186740,188270,1530
1672,10618,1436,8930,10480,1550
1673,10618,1470,172060,179400,7340
1674,10618,1470,184370,184930,560
1675,10618,1471,9420,46640,37220
1676,10618,1471,62810,63520,710
1677,10618,1471,86900,94090,7190
1678,10618,1471,132770,133250,480
1679,10618,1471,140040,141310,1270
1680,10618,1483,178950,180610,1660
1681,10618,1484,47940,50390,2450
1682,10618,1485,209300,211050,1750
1683,10618,1486,25760,35080,9320
1684,10618,1486,39700,41110,1410
1685,10618,1488,161290,163150,1860
1686,10618,1490,22370,24130,1760
1687,10618,1496,8030,9710,1680
1688,10618,1505,7230,8760,1530
1689,10618,1506,156060,157800,1740
1690,10618,1507,7170,9190,2020
1691,10618,1520,6950,8670,1720
1692,10618,1521,144550,146460,1910
1693,10618,1532,8080,9930,1850
1694,10618,1549,134880,136710,1830
1695,10618,1550,13690,15280,1590
1696,10618,1553,208370,209990,1620
1697,10618,1554,7330,39040,31710
1698,10618,1563,151090,160900,9810
1699,10618,1563,169690,170190,500
1700,10618,1566,12740,38250,25510
1701,10618,1566,50500,50940,440
1702,10618,1569,8560,10250,1690
1703,10618,1575,107180,108790,1610
1704,10618,1581,170530,172290,1760
1705,10618,1582,6540,8190,1650
1706,10619,1441,158870,163810,4940
1707,10619,1441,165670,166020,350
1708,10620,5049,1340,2610,1270
1709,13000,1120,240,1080,840
1710,13101,1065,16440,17290,850
1711,13101,1065,20810,22680,1870
1712,13103,9590,123290,124270,980
1713,13103,9590,125360,127290,1930
1714,13105,14812,243440,244220,780
1715,13105,14812,246470,248040,1570
1716,13106,18025,31020,37810,6790
1717,13107,164,62570,64790,2220
1718,13107,165,15950,17570,1620
1719,13107,321,34380,36260,1880
1720,13107,322,14370,16080,1710
1721,13107,434,35620,37830,2210
1722,13107,679,60260,61910,1650
