Trip,Starttime,Endtime,vehicle_id,trip_id,event_id,milliseconds,datetime,fix_mode,lat,long,alt,speed,heading,accuracy_horiz,accuracy_vert,accuracy_speed,accuracy_heading,acc,yaw_rate,yaw_rate_dot,range,range_rate,event_marker
3678,10900,12730,54,3678,5,122000,2019-03-26T15:33:36450000034Z,4.0,42.3011214,-83.7061083,273.46401,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.2782794718974623,-0.44000244,-4.5,49.0,0.0,False
3678,10900,12730,54,3678,5,122100,2019-03-26T15:33:36600000070Z,4.0,42.3011214,-83.70610808333333,273.467345,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.3947401097565244,-0.33999633,0.89990234,49.0,0.0,False
3678,10900,12730,54,3678,5,122200,2019-03-26T15:33:36650000082Z,4.0,42.3011214,-83.7061078,273.47,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.3928506532415198,-0.30499267,-1.80004882,49.5,0.0,False
3678,10900,12730,54,3678,5,122300,2019-03-26T15:33:36750000106Z,4.0,42.3011214,-83.7061076,273.47302,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.3894008112473773,-0.39999389,-0.44995117,30.0,0.0,False
3678,10900,12730,54,3678,5,122400,2019-03-26T15:33:36850000129Z,4.0,42.3011214,-83.7061073,273.47702,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.4339301306086298,-0.27499389,4.5,30.0,0.0,False
3678,10900,12730,54,3678,5,122500,2019-03-26T15:33:37165Z,4.0,42.3011214,-83.70610698,273.48021,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.4636897592716217,-0.33999633,-2.25,30.0,0.0,False
3678,10900,12730,54,3678,5,122600,2019-03-26T15:33:37100000070Z,4.0,42.3011214,-83.70610676,273.483402,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.4522893818688953,-0.36500549,-1.35009765,29.9375,0.0,False
3678,10900,12730,54,3678,5,122700,2019-03-26T15:33:37199999974Z,4.0,42.3011213,-83.7061064,273.486416,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.4377776249430805,-0.31500244,0.89990234,29.9375,0.0,False
3678,10900,12730,54,3678,5,122800,2019-03-26T15:33:37299999879Z,4.0,42.3011213,-83.70610626,273.489412,0.217,93.67199,0.693,1.198,0.112,0.0056999,0.4590503016601893,-0.29499816,-3.14990234,29.9375,0.0,False
3678,10900,12730,54,3678,5,122900,2019-03-26T15:33:37400000002Z,4.0,42.3011212,-83.70610275,273.42102,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5275190686139556,-0.32499694,7.19995117,29.875,0.0,False
3678,10900,12730,54,3678,5,123000,2019-03-26T15:33:37450000014Z,4.0,42.3011212,-83.7061021,273.42102,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.523214336150873,-0.31500244,0.44995117,29.875,0.0,False
3678,10900,12730,54,3678,5,123100,2019-03-26T15:33:37600000050Z,4.0,42.3011212,-83.70610151666666,273.42085166666664,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5322789395384211,-0.27999877,0.89990234,49.75,0.0,False
3678,10900,12730,54,3678,5,123200,2019-03-26T15:33:37650000062Z,4.0,42.3011212,-83.7061009,273.42001,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5748088608416854,-0.19999694,1.35009765,49.6875,0.0,False
3678,10900,12730,54,3678,5,123300,2019-03-26T15:33:37800000097Z,4.0,42.3011212,-83.70610023333333,273.42001,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.506004613199063,-0.19500732,0.89990234,49.6875,0.0,False
3678,10900,12730,54,3678,5,123400,2019-03-26T15:33:37850000109Z,4.0,42.3011212,-83.7060997,273.42001,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5484769456443842,-0.22000122,0.0,49.625,0.0,False
3678,10900,12730,54,3678,5,123500,2019-03-26T15:33:38145Z,4.0,42.3011212,-83.70609902,273.419808,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5230000834616095,-0.24000549,0.89990234,49.0625,-5.5,False
3678,10900,12730,54,3678,5,123600,2019-03-26T15:33:38100000050Z,4.0,42.3011212,-83.70609832,273.419,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5656922210225876,-0.14999389,-1.35009765,49.0,0.0,False
3678,10900,12730,54,3678,5,123700,2019-03-26T15:33:38199999954Z,4.0,42.3011212,-83.70609773999999,273.419,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.5813749424017276,-0.16499328,-0.89990234,48.9375,0.0,False
3678,10900,12730,54,3678,5,123800,2019-03-26T15:33:38299999859Z,4.0,42.3011212,-83.70609712,273.419,0.51399,89.81607,0.693,1.201,0.119,0.0026599,0.6372313420579927,-0.2250061,0.44995117,48.9375,0.0,False
3678,10900,12730,54,3678,5,123900,2019-03-26T15:33:38400000012Z,4.0,42.3011207,-83.7060915,273.38117666666665,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5373552266211714,-0.20500183,0.89990234,48.875,0.0,False
3678,10900,12730,54,3678,5,124000,2019-03-26T15:33:38500000006Z,4.0,42.3011207,-83.7060903,273.3821783333333,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5999260676556115,-0.17500305,-0.44995117,48.3125,0.0,False
3678,10900,12730,54,3678,5,124100,2019-03-26T15:33:38600000030Z,4.0,42.3011207,-83.7060891,273.3831833333333,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.575321428029952,-0.17500305,2.25,47.75,0.0,False
3678,10900,12730,54,3678,5,124200,2019-03-26T15:33:38650000042Z,4.0,42.3011207,-83.706088,273.384,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5921904428709004,-0.23500061,-0.44995117,46.5625,0.0,False
3678,10900,12730,54,3678,5,124300,2019-03-26T15:33:38750000066Z,4.0,42.3011207,-83.7060867,273.385,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.7206635969057497,-0.11999511,6.30004882,45.9375,0.0,False
3678,10900,12730,54,3678,5,124400,2019-03-26T15:33:38850000090Z,4.0,42.3011207,-83.7060855,273.38601,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.6085171084516978,-0.00500488,-2.25,45.3125,0.0,False
3678,10900,12730,54,3678,5,124500,2019-03-26T15:33:39125Z,4.0,42.3011207,-83.70608418,273.38702,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.6269975077307521,-0.04499816,-3.14990234,44.625,0.0,False
3678,10900,12730,54,3678,5,124600,2019-03-26T15:33:39100000030Z,4.0,42.3011207,-83.70608298,273.388,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5393430244752552,-0.14500427,-4.5,44.0625,0.0,False
3678,10900,12730,54,3678,5,124700,2019-03-26T15:33:39199999935Z,4.0,42.3011207,-83.70608178,273.389,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5183809468250187,-0.0183359733333333,-0.2999674466666659,43.4375,0.0,False
3678,10900,12730,54,3678,5,124800,2019-03-26T15:33:39299999839Z,4.0,42.3011206,-83.70608056,273.39001,1.00499,90.70691,0.694,1.203,0.117,0.0013499,0.5486051059320045,0.05499267,4.05004882,42.875,0.0,False
3678,10900,12730,54,3678,5,124900,2019-03-26T15:33:39400000023Z,4.0,42.3011207,-83.70607414999999,273.35318333333333,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.5646470429406818,-0.05000305,1.80004882,42.3125,0.0,False
3678,10900,12730,54,3678,5,125000,2019-03-26T15:33:39450000035Z,4.0,42.3011207,-83.7060724,273.35601,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.5100629315127444,-0.05999755,-3.60009765,41.1875,0.0,False
3678,10900,12730,54,3678,5,125100,2019-03-26T15:33:39600000071Z,4.0,42.3011207,-83.70607033333333,273.3591683333333,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.501812880713922,-0.10499572,4.05004882,40.5625,0.0,False
3678,10900,12730,54,3678,5,125200,2019-03-26T15:33:39650000083Z,4.0,42.3011207,-83.7060687,273.36199,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.3555624999917934,-0.26499938,-1.80004882,39.9375,0.0,False
3678,10900,12730,54,3678,5,125300,2019-03-26T15:33:39750000106Z,4.0,42.3011207,-83.7060668,273.36502,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.4949077538306415,-0.3849945,4.05004882,39.375,-4.3125,False
3678,10900,12730,54,3678,5,125400,2019-03-26T15:33:39850000130Z,4.0,42.3011207,-83.706065,273.36801,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.5871282078308704,-0.26499938,2.69995117,39.25,-4.375,False
3678,10900,12730,54,3678,5,125500,2019-03-26T15:33:40106Z,4.0,42.3011207,-83.70606289999999,273.372202,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.5534318307210835,-0.30499267,0.44995117,39.0,0.0,False
3678,10900,12730,54,3678,5,125600,2019-03-26T15:33:40100000011Z,4.0,42.3011207,-83.70606108,273.3752,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.4162586744798158,-0.17999267,2.25,38.875,0.0,False
3678,10900,12730,54,3678,5,125700,2019-03-26T15:33:40199999916Z,4.0,42.3011207,-83.70605922,273.378416,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.4911243836368568,-0.17999267,1.35009765,38.8125,0.0,False
3678,10900,12730,54,3678,5,125800,2019-03-26T15:33:40299999820Z,4.0,42.30112072,-83.70605732,273.381412,1.538,89.80352,0.696,1.2040001,0.115,0.0008699,0.3868951241342462,-0.27000427,-11.25,38.6875,0.0,False
3678,10900,12730,54,3678,5,125900,2019-03-26T15:33:40400000004Z,4.0,42.301121,-83.70605068333333,273.3605083333333,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.4742696087144974,-0.30499267,0.89990234,38.0,0.0,False
3678,10900,12730,54,3678,5,126000,2019-03-26T15:33:40500000028Z,4.0,42.301121,-83.70604816666666,273.36535000000003,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.4903181871023976,-0.47999572,-0.89990234,37.375,0.0,False
3678,10900,12730,54,3678,5,126100,2019-03-26T15:33:40550000040Z,4.0,42.301121,-83.7060458,273.36901,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.5515990637707179,-0.3849945,4.05004882,35.375,-4.9375,False
3678,10900,12730,54,3678,5,126200,2019-03-26T15:33:40650000064Z,4.0,42.301121,-83.7060434,273.37301,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.5337856960915162,-0.39999389,0.44995117,34.0625,-4.625,False
3678,10900,12730,54,3678,5,126300,2019-03-26T15:33:40800000100Z,4.0,42.30112102857143,-83.70604062857143,273.37729285714283,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.4718597941161642,-0.61000061,-0.44995117,33.25,-3.875,False
3678,10900,12730,54,3678,5,126400,2019-03-26T15:33:40850000112Z,4.0,42.3011212,-83.7060384,273.38201,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.3988623679619481,-0.28999328,1.35009765,31.9375,0.0,False
3678,10900,12730,54,3678,5,126500,2019-03-26T15:33:40950000136Z,4.0,42.3011212,-83.706036,273.38601,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.1975030249185931,-0.30000305,-3.14990234,31.375,0.0,False
3678,10900,12730,54,3678,5,126600,2019-03-26T15:33:4150000040Z,4.0,42.3011212,-83.7060334,273.39001,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.1962524703725812,-0.02000427,6.75,30.8125,0.0,False
3678,10900,12730,54,3678,5,126700,2019-03-26T15:33:41199999897Z,4.0,42.3011212,-83.70603075999999,273.394412,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.567450924773063,0.0099945,-3.60009765,29.5625,0.0,False
3678,10900,12730,54,3678,5,126800,2019-03-26T15:33:41299999802Z,4.0,42.3011212,-83.70602834,273.398412,2.044,89.46619,0.695,1.206,0.115,0.0006599,0.496467331153667,-0.46000671,-8.55004882,29.4375,0.0,False
3678,10900,12730,54,3678,5,126900,2019-03-26T15:33:41400000016Z,4.0,42.3011219,-83.70602185,273.45635000000004,2.448,89.28927,0.689,1.193,0.112,0.00052,0.5697924340063989,-0.27000427,-3.14990234,29.625,0.0,False
3678,10900,12730,54,3678,5,127000,2019-03-26T15:33:41450000028Z,4.0,42.3011219,-83.706019,273.46002,2.448,89.28927,0.689,1.193,0.112,0.00052,0.2178940157523584,0.04499816,4.94995117,30.0625,-3.625,False
3678,10900,12730,54,3678,5,127100,2019-03-26T15:33:41600000034Z,4.0,42.301121916666666,-83.70601595,273.46451,2.448,89.28927,0.689,1.193,0.112,0.00052,0.4502515813750425,0.36000061,4.05004882,30.4375,0.0,False
3678,10900,12730,54,3678,5,127200,2019-03-26T15:33:41700000058Z,4.0,42.301122,-83.70601293333334,273.46935,2.448,89.28927,0.689,1.193,0.112,0.00052,0.5263089322348725,-0.39500427,-11.69995117,31.5625,0.0,False
3678,10900,12730,54,3678,5,127300,2019-03-26T15:33:41750000070Z,4.0,42.301122,-83.7060102,273.47302,2.448,89.28927,0.689,1.193,0.112,0.00052,0.7428170921085826,-0.03500366,9.0,32.0,0.0,False
3723,6420,6860,54,3723,4,64200,2019-03-27T16:28:06500000019Z,4.0,42.301104933333335,-83.7063672,273.41567333333336,1.477,37.41502,0.784,1.054,0.116,0.00091,0.4562080643754067,-14.49499511,4.5,9.625,0.0,False
3723,6420,6860,54,3723,4,64300,2019-03-27T16:28:06600000043Z,4.0,42.3011063,-83.7063659,273.41799,1.477,37.41502,0.784,1.054,0.116,0.00091,0.2411575353460409,-15.04499816,-3.14990234,9.25,-1.125,False
3723,6420,6860,54,3723,4,64400,2019-03-27T16:28:06700000067Z,4.0,42.301107175,-83.70636495000001,273.4197575,1.477,37.41502,0.784,1.054,0.116,0.00091,0.4697809118109177,-15.38999938,3.14990234,7.6875,-0.9375,False
3723,6420,6860,54,3723,4,64500,2019-03-27T16:28:06800000091Z,4.0,42.30110825714286,-83.70636384285714,273.42173428571425,1.477,37.41502,0.784,1.054,0.116,0.00091,0.3516854543174127,-15.72000122,0.0,7.3125,-0.9375,False
3723,6420,6860,54,3723,4,64600,2019-03-27T16:28:06900000115Z,4.0,42.30110925,-83.706362825,273.422755,1.477,37.41502,0.784,1.054,0.116,0.00091,0.3412136329001223,-15.69999694,-0.44995117,6.5625,0.0,False
3723,6420,6860,54,3723,4,64700,2019-03-27T16:28:07138Z,4.0,42.30111033333333,-83.70636173333332,273.42467666666664,1.477,37.41502,0.784,1.054,0.116,0.00091,0.431566286335217,-15.6349945,-0.89990234,6.0625,-2.0,False
3723,6420,6860,54,3723,4,64800,2019-03-27T16:28:07100000103Z,4.0,42.30111136,-83.7063607,273.426608,1.477,37.41502,0.784,1.054,0.116,0.00091,0.4115720066725817,-15.61999511,0.44995117,5.6875,-4.5625,False
3723,6420,6860,54,3723,4,64900,2019-03-27T16:28:07200000007Z,4.0,42.30111242,-83.70635949999999,273.428808,1.477,37.41502,0.784,1.054,0.116,0.00091,0.352137001005911,-15.56999206,0.89990234,5.5,-2.3125,False
3723,6420,6860,54,3723,4,65000,2019-03-27T16:28:07299999912Z,4.0,42.30111342857143,-83.70635834285714,273.43071285714285,1.477,37.41502,0.784,1.054,0.116,0.00091,0.2519353948548304,-15.81999206,-3.60009765,5.75,0.0,False
3723,6420,6860,54,3723,4,65100,2019-03-27T16:28:07400000006Z,4.0,42.301112450000005,-83.70635405,273.423,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.5275134780743029,-16.03500366,-2.25,6.0,0.0,False
3723,6420,6860,54,3723,4,65200,2019-03-27T16:28:07500000030Z,4.0,42.30111326666667,-83.7063528,273.423,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.4554411963179784,-15.80499267,1.80004882,6.125,0.0,False
3723,6420,6860,54,3723,4,65300,2019-03-27T16:28:07600000024Z,4.0,42.30111403333333,-83.70635143333334,273.42202,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.3468672326028381,-15.74000549,-2.25,5.875,-2.4375,False
3723,6420,6860,54,3723,4,65400,2019-03-27T16:28:07700000047Z,4.0,42.301115,-83.706349975,273.42202,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.2526026556182753,-15.60499572,0.89990234,5.5625,-1.3125,False
3723,6420,6860,54,3723,4,65500,2019-03-27T16:28:07800000071Z,4.0,42.3011157,-83.70634858,273.42202,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.2625745120935183,-15.54499816,-0.44995117,5.375,-1.125,False
3723,6420,6860,54,3723,4,65600,2019-03-27T16:28:07900000095Z,4.0,42.3011166,-83.706347075,273.42202,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.5945510867892985,-15.27000427,-4.5,5.0625,-1.1875,False
3723,6420,6860,54,3723,4,65700,2019-03-27T16:28:08119Z,4.0,42.30111742,-83.70634564,273.42202,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.5731501176408467,-14.99000549,0.0,4.75,-1.25,False
3723,6420,6860,54,3723,4,65800,2019-03-27T16:28:08100000083Z,4.0,42.30111816666667,-83.70634423333334,273.42102,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.5104712041387465,-14.75500488,9.44995117,4.5,-1.25,False
3723,6420,6860,54,3723,4,65900,2019-03-27T16:28:08199999988Z,4.0,42.301119,-83.70634274,273.42102,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.5865807623009259,-14.44000244,8.55004882,4.1875,-1.5,False
3723,6420,6860,54,3723,4,66000,2019-03-27T16:28:08299999893Z,4.0,42.3011197,-83.70634143333334,273.42102,1.485,52.54206,0.788,1.062,0.111,0.0009599,0.3753031326863597,-14.05999755,-2.25,4.125,-1.625,False
3723,6420,6860,54,3723,4,66100,2019-03-27T16:28:08400000016Z,4.0,42.30111758571429,-83.70633765714285,273.415,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.5077405843541488,-13.83000183,0.44995117,4.1875,-1.75,False
3723,6420,6860,54,3723,4,66200,2019-03-27T16:28:08500000040Z,4.0,42.3011181,-83.706336,273.414,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.3529754922846868,-13.27499389,1.80004882,4.0,-1.6875,False
3723,6420,6860,54,3723,4,66300,2019-03-27T16:28:08600000064Z,4.0,42.30111852,-83.70633436,273.413412,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.5004531933441593,-13.05000305,1.80004882,3.875,-1.6875,False
3723,6420,6860,54,3723,4,66400,2019-03-27T16:28:08700000088Z,4.0,42.30111905,-83.7063326,273.41302,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.4273109101996917,-12.64999389,4.05004882,3.75,-1.5625,False
3723,6420,6860,54,3723,4,66500,2019-03-27T16:28:08800000112Z,4.0,42.30111956666666,-83.70633081666666,273.41201,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.4355254700648313,-12.23500061,0.44995117,3.5625,-1.5625,False
3723,6420,6860,54,3723,4,66600,2019-03-27T16:28:08900000135Z,4.0,42.301120025,-83.70632922499999,273.41126,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.3140055343491646,-12.09500122,-1.35009765,3.375,-0.9375,False
3723,6420,6860,54,3723,4,66700,2019-03-27T16:28:09159Z,4.0,42.30112054,-83.70632748,273.41101,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.4936665407946745,-11.4750061,6.75,3.0625,-1.5625,False
3723,6420,6860,54,3723,4,66800,2019-03-27T16:28:09100000064Z,4.0,42.30112098,-83.70632585999999,273.41,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.4641946162737699,-10.80000305,5.85009765,2.9375,-1.75,False
3723,6420,6860,54,3723,4,66900,2019-03-27T16:28:09199999969Z,4.0,42.30112148,-83.70632413999999,273.409216,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.331898492884276,-10.5099945,6.75,2.875,-1.75,False
3723,6420,6860,54,3723,4,67000,2019-03-27T16:28:09299999873Z,4.0,42.301122042857145,-83.70632255714285,273.40902,1.488,68.38787,0.784,1.057,0.102,0.0009599,0.1605714694504861,-10.20500183,-0.44995117,2.8125,-1.625,False
3723,6420,6860,54,3723,4,67100,2019-03-27T16:28:09399999997Z,4.0,42.3011197,-83.70631856666667,273.44702,1.577,82.66629,0.788,1.063,0.111,0.0009399,0.48986086576256,-11.44500732,-17.55004882,2.875,-1.5625,False
3723,6420,6860,54,3723,4,67200,2019-03-27T16:28:09500000021Z,4.0,42.30111996,-83.70631678,273.44702,1.577,82.66629,0.788,1.063,0.111,0.0009399,0.9962311821316916,-14.98500061,-30.15014648,2.75,-1.5,False
3723,6420,6860,54,3723,4,67300,2019-03-27T16:28:09600000045Z,4.0,42.30112018,-83.70631488,273.44601,1.577,82.66629,0.788,1.063,0.111,0.0009399,0.646006803296322,-17.33999633,-15.30004882,2.75,-1.75,False
3723,6420,6860,54,3723,4,67400,2019-03-27T16:28:09700000069Z,4.0,42.301120275,-83.70631295,273.44601,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.3177388506088614,-15.72000122,20.69995117,2.75,-1.5,False
3723,6420,6860,54,3723,4,67500,2019-03-27T16:28:09800000093Z,4.0,42.301120366666666,-83.70631113333333,273.44533666666666,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.5122143590536332,-12.11500549,40.94995117,2.8125,-1.5,False
3723,6420,6860,54,3723,4,67600,2019-03-27T16:28:09900000116Z,4.0,42.301120675,-83.70630915,273.445,1.577,82.66629,0.788,1.063,0.111,0.0009399,0.8750289779500809,-10.33500671,4.94995117,2.9375,-1.1875,False
3723,6420,6860,54,3723,4,67700,2019-03-27T16:28:10140Z,4.0,42.301120875,-83.70630722499999,273.445,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.0036086675984963,-10.94500732,-0.44995117,3.0,-1.125,False
3723,6420,6860,54,3723,4,67800,2019-03-27T16:28:10100000045Z,4.0,42.30112096,-83.70630552,273.444,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.165869613080388,-10.8500061,0.0,3.25,-1.0625,False
3723,6420,6860,54,3723,4,67900,2019-03-27T16:28:10199999949Z,4.0,42.3011212,-83.7063033,273.444,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.2924218799316831,-10.38000488,2.69995117,3.3125,-0.6875,False
3723,6420,6860,54,3723,4,68000,2019-03-27T16:28:10299999854Z,4.0,42.30112138,-83.70630156,273.444,1.577,82.66629,0.788,1.063,0.111,0.0009399,1.696659721909831,-9.43499755,7.64990234,3.1875,-0.6875,False
3723,6420,6860,54,3723,4,68100,2019-03-27T16:28:10400000008Z,4.0,42.3011188,-83.7063029,273.43873142857143,1.259,95.59793,0.789,1.067,0.113,0.0010199,1.8454295597505832,-8.33000183,8.10009765,3.0625,-0.5625,False
3723,6420,6860,54,3723,4,68200,2019-03-27T16:28:10500000032Z,4.0,42.3011186,-83.70630136,273.4408,1.259,95.59793,0.789,1.067,0.113,0.0010199,1.678594126278565,-6.59500122,15.75,21.3125,-11.1875,False
3723,6420,6860,54,3723,4,68300,2019-03-27T16:28:10600000026Z,4.0,42.3011185,-83.70629992857143,273.4427314285714,1.259,95.59793,0.789,1.067,0.113,0.0010199,1.7344783510910131,-5.20500183,18.0,2.9375,-0.5,False
3723,6420,6860,54,3723,4,68400,2019-03-27T16:28:10700000050Z,4.0,42.301118433333336,-83.70629836666666,273.44466666666665,1.259,95.59793,0.789,1.067,0.113,0.0010199,1.6349062555245688,-3.71000671,12.14990234,2.8125,-0.5625,False
3723,6420,6860,54,3723,4,68500,2019-03-27T16:28:10800000074Z,4.0,42.301118325,-83.70629687499999,273.4467675,1.259,95.59793,0.789,1.067,0.113,0.0010199,1.8370867334731744,-1.31500244,20.25,2.75,-0.5,False
3723,6420,6860,54,3723,4,68600,2019-03-27T16:28:10900000098Z,4.0,42.3011182,-83.7062952,273.44799,1.259,95.59793,0.789,1.067,0.113,0.0010199,0.9885239317558168,0.89500427,3.60009765,2.625,0.0,False
3769,5450,7090,54,3769,5,54500,2019-03-28T18:23:43750000048Z,4.0,42.301009325,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.544428482310878,-0.17999267,2.25,22.4375,0.0,False
3769,5450,7090,54,3769,5,54600,2019-03-28T18:23:43850000072Z,4.0,42.3010094,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.4785547550208168,-0.19999694,0.89990234,21.9375,-6.8125,False
3769,5450,7090,54,3769,5,54700,2019-03-28T18:23:43950000096Z,4.0,42.3010094,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.4510569391231791,-0.19500732,1.35009765,22.5625,-7.125,False
3769,5450,7090,54,3769,5,54800,2019-03-28T18:23:4450000060Z,4.0,42.3010094,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.4880635574938863,-0.19999694,2.25,23.125,-7.4375,False
3769,5450,7090,54,3769,5,54900,2019-03-28T18:23:44149999965Z,4.0,42.3010094,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.5234312389709457,-0.21000671,5.39990234,23.4375,-7.75,False
3769,5450,7090,54,3769,5,55000,2019-03-28T18:23:44249999869Z,4.0,42.3010095,-83.7064043,271.74401,0.025,356.0563,0.722,1.5510001,0.222,0.0069099,0.4837037964792756,-0.19500732,2.25,23.1875,-8.0,False
3769,5450,7090,54,3769,5,55100,2019-03-28T18:23:44349999987Z,4.0,42.3010095,-83.7064043375,271.73788375,0.0265,356.0563,0.721625,1.5497501,0.222375,0.0069099,0.4728644580674373,-0.16999816,4.94995117,14.0,-6.5,False
3769,5450,7090,54,3769,5,55200,2019-03-28T18:23:44399999999Z,4.0,42.3010095,-83.7064046,271.695,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4985375118326712,-0.18499755,-1.80004882,13.625,-8.6875,False
3769,5450,7090,54,3769,5,55300,2019-03-28T18:23:44550000005Z,4.0,42.301009533333335,-83.7064046,271.695,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.5182190259935219,-0.14500427,-0.44995117,14.5,-10.0,False
3769,5450,7090,54,3769,5,55400,2019-03-28T18:23:44600000017Z,4.0,42.3010096,-83.7064046,271.695606,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4923300384675607,-0.2250061,-3.14990234,20.625,-9.0,False
3769,5450,7090,54,3769,5,55500,2019-03-28T18:23:44750000053Z,4.0,42.3010096,-83.7064046,271.69601,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.462753818975215,-0.14999389,4.5,19.0,-5.625,False
3769,5450,7090,54,3769,5,55600,2019-03-28T18:23:44850000077Z,4.0,42.30100962,-83.7064046,271.69601,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4777179319728798,-0.22000122,1.35009765,19.25,-6.3125,False
3769,5450,7090,54,3769,5,55700,2019-03-28T18:23:44950000101Z,4.0,42.3010097,-83.7064046,271.69601,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4763556932593307,-0.29499816,0.89990234,15.5,0.0,False
3769,5450,7090,54,3769,5,55800,2019-03-28T18:23:4550000125Z,4.0,42.3010097,-83.7064046,271.69601,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4342984199567188,-0.19999694,1.35009765,15.5,0.0,False
3769,5450,7090,54,3769,5,55900,2019-03-28T18:23:45150000029Z,4.0,42.3010097,-83.7064046,271.69601,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4814841992744538,-0.22999572,5.85009765,15.5,0.0,False
3769,5450,7090,54,3769,5,56000,2019-03-28T18:23:45249999934Z,4.0,42.3010097,-83.7064046,271.696414,0.037,356.0563,0.719,1.5410001,0.225,0.0069099,0.4341405705562289,-0.21499633,-0.89990234,15.5,0.0,False
