0
0
0
580
0
0
0
0
360
0
700
810
0
0
0
0
0
0
390
0
0
100
0
740
140
600
0
1460
300
410
1580
410
280
700
0
210
50
80
300
350
1100
680
50
290
250
500
1440
540
670
720
240
0
490
770
420
1750
190
410
0
0
290
440
0
0
0
0
400
560
0
0
0
130
230
70
570
130
0
